row,baseMean,log2FoldChange,lfcSE,stat.x,pvalue,padj,aa,gene,stat.y,bin,max_annot_lvl,Preferred_name,COG_category,PFAMs,Description
Cluster 32496,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,262,Utg860294_253,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,map,J,Peptidase_M24,"TIGRFAM methionine aminopeptidase, type I"
Cluster 36614,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,236,Utg857750_296,*,maxbin_sample13.txt.004.emapper.annotations,29547|Epsilonproteobacteria,plsC,I,Acyltransferase,Belongs to the 1-acyl-sn-glycerol-3-phosphate acyltransferase family
Cluster 36687,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,236,Utg858702_31,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,MOP,"META,NlpE,NlpE_C",NlpE C-terminal OB domain
Cluster 3954,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,689,Utg857342_101,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,J,"EFG_C,EFG_II,EFG_IV,GTP_EFTU,GTP_EFTU_D2",PFAM elongation factor G domain protein
Cluster 4500,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,659,Utg870218_344,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,dxs,H,"DXP_synthase_N,Transket_pyr,Transketolase_C",Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP)
Cluster 49686,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,164,Utg860294_345,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,T,His_Phos_1,PFAM Phosphoglycerate mutase
Cluster 5332,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,623,Utg863802_10,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,gidA,D,"GIDA,GIDA_assoc","NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34"
Cluster 55865,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,135,Utg857750_579,*,NA,NA,NA,NA,NA,NA
Cluster 56741,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,131,Utg858836_75,*,maxbin_sample13.txt.004.emapper.annotations,29547|Epsilonproteobacteria,addA,L,"Cas_Cas4,PDDEXK_1,UvrD-helicase,UvrD_C",Belongs to the helicase family. UvrD subfamily
Cluster 62482,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,106,Utg860294_414,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,E,CM_2,PFAM Chorismate mutase
Cluster 63075,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,103,Utg857750_446,*,maxbin_sample13.txt.004.emapper.annotations,29547|Epsilonproteobacteria,-,S,-,Protein conserved in bacteria
Cluster 66452,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,89,Utg857342_84,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,C,TPP_enzyme_C,PFAM thiamine pyrophosphate protein domain protein TPP-binding
Cluster 70249,31.166751067495937,21.026277718923165,4.409140041033425,4.7687933527271165,1.8533264817838512e-6,3.035142710396776e-5,74,Utg857354_117,*,NA,NA,NA,NA,NA,NA
Cluster 59353,30.97087057229782,21.018269739940724,4.409152111679059,4.766964080070422,1.8702263688727044e-6,3.051995909651132e-5,119,Utg740592_130,*,binsanity_sample01.txt.014.emapper.annotations,203494|Verrucomicrobiae,-,T,"HATPase_c,HisKA,PAS_9,Response_reg",PAS fold
Cluster 11077,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,467,Utg857098_69,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,argH,E,"ASL_C2,Lyase_1",TIGRFAM argininosuccinate lyase
Cluster 11832,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,456,Utg857078_98,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,C,Pyr_redox_2,PFAM FAD-dependent pyridine nucleotide-disulphide oxidoreductase
Cluster 15359,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,411,Utg870218_174,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,aroC,F,Chorismate_synt,"Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system"
Cluster 15360,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,411,Utg870218_229,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,O,"Peptidase_M48,Peptidase_M48_N",PFAM peptidase M48 Ste24p
Cluster 16113,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,402,Utg857750_565,*,maxbin_sample13.txt.004.emapper.annotations,29547|Epsilonproteobacteria,-,L,Phage_integrase,viral genome integration into host DNA
Cluster 18094,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,381,Utg857098_24,*,metabat_sample13.txt.008.emapper.annotations,2|Bacteria,-,M,"Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1","transferase activity, transferring glycosyl groups"
Cluster 18531,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,376,Utg859016_147,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,rlmN,J,"Fer4_14,Radical_SAM",Specifically methylates position 2 of adenine 2503 in 23S rRNA and position 2 of adenine 37 in tRNAs
Cluster 26283,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,307,Utg859432_16,*,metabat_sample13.txt.004.emapper.annotations,28221|Deltaproteobacteria,cas1,L,Cas_Cas1,"CRISPR (clustered regularly interspaced short palindromic repeat), is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain spacers, sequences complementary to antecedent mobile elements, and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). Acts as a dsDNA endonuclease. Involved in the integration of spacer DNA into the CRISPR cassette"
Cluster 28520,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,290,Utg870218_459,*,metabat_sample13.txt.008.emapper.annotations,2|Bacteria,-,-,AbiEii,-
Cluster 29196,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,285,Utg858702_44,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,M,Peptidase_M23,Peptidase family M23
Cluster 34414,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,250,Utg860294_109,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,NU,"NYN,OST-HTH",OST-HTH/LOTUS domain
Cluster 37356,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,232,Utg857508_72,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,D,ABC_tran,PFAM ABC transporter related
Cluster 38461,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,226,Utg859432_15,*,metabat_sample13.txt.004.emapper.annotations,2|Bacteria,casD,S,Cas_Cas5d,CRISPR-associated protein Cas5
Cluster 41049,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,211,Utg860294_122,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,L,Pur_DNA_glyco,Belongs to the DNA glycosylase MPG family
Cluster 42438,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,203,Utg860294_249,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,rpsD,J,"Ribosomal_S4,S4","One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit"
Cluster 47194,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,177,Utg857750_182,*,maxbin_sample13.txt.004.emapper.annotations,1236|Gammaproteobacteria,-,-,-,-
Cluster 58031,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,126,Utg857342_92,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,rplL,J,"Ribosomal_L12,Ribosomal_L12_N",Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation
Cluster 59053,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,121,Utg857750_134,*,maxbin_sample13.txt.004.emapper.annotations,29547|Epsilonproteobacteria,-,S,Nitro_FeMo-Co,dinitrogenase iron-molybdenum cofactor
Cluster 65018,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,95,Utg870218_116,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,-,-,-
Cluster 67435,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,85,Utg857078_45,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,S,DUF4212,Domain of unknown function (DUF4212)
Cluster 79170,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,33,Utg857454_24,*,NA,NA,NA,NA,NA,NA
Cluster 8835,30.928836937209713,21.014078449784126,4.409153536512126,4.766011951220772,1.8790811815539294e-6,3.051995909651132e-5,513,Utg870218_390,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,C,-,oxidoreductase
Cluster 10578,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,475,Utg860294_290,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,gatB,J,"GatB_N,GatB_Yqey",Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln)
Cluster 12258,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,450,Utg857342_66,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,cbiA,H,"CbiA,GATase_3","Catalyzes the ATP-dependent amidation of the two carboxylate groups at positions a and c of cobyrinate, using either L-glutamine or ammonia as the nitrogen source"
Cluster 14197,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,425,Utg860294_180,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,S,"Peptidase_M16,Peptidase_M16_C",Belongs to the peptidase M16 family
Cluster 17385,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,389,Utg857098_133,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,S,HD,PFAM metal-dependent phosphohydrolase HD sub domain
Cluster 19292,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,368,Utg857078_55,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,O,HypD,hydrogenase expression formation protein HypD
Cluster 2036,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,832,Utg857354_123,*,metabat_sample13.txt.008.emapper.annotations,68525|delta/epsilon subdivisions,-,S,-,tape measure protein
Cluster 23852,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,327,Utg857098_173,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,G,"Transket_pyr,Transketolase_C",PFAM Transketolase central region
Cluster 27178,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,300,Utg860294_378,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,S,"TPR_6,YfiO",Outer membrane lipoprotein
Cluster 27844,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,295,Utg859016_135,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,folD,F,"THF_DHG_CYH,THF_DHG_CYH_C","Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate"
Cluster 30435,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,276,Utg860294_11,*,metabat_sample13.txt.008.emapper.annotations,2|Bacteria,-,U,-,conjugation
Cluster 35734,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,242,Utg860294_212,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,S,"Metallophos,Metallophos_2",PFAM metallophosphoesterase
Cluster 41052,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,211,Utg870218_367,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,nth,L,"EndIII_4Fe-2S,HhH-GPD","DNA repair enzyme that has both DNA N-glycosylase activity and AP-lyase activity. The DNA N-glycosylase activity releases various damaged pyrimidines from DNA by cleaving the N- glycosidic bond, leaving an AP (apurinic apyrimidinic) site. The AP-lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate"
Cluster 41670,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,207,Utg857750_542,*,maxbin_sample13.txt.004.emapper.annotations,1236|Gammaproteobacteria,-,S,DUF2238,Membrane
Cluster 42086,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,205,Utg860294_377,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,nadD,F,CTP_transf_like,Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD)
Cluster 45547,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,186,Utg857508_35,*,metabat_sample13.txt.008.emapper.annotations,1236|Gammaproteobacteria,-,M,MS_channel,Mechanosensitive Ion channel
Cluster 4780,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,646,Utg857508_137,*,metabat_sample13.txt.008.emapper.annotations,186801|Clostridia,-,D,"AAA_15,AAA_23,AAA_27,AAA_29,DUF2813",nuclear chromosome segregation
Cluster 49221,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,166,Utg858922_35,*,maxbin_sample13.txt.004.emapper.annotations,29547|Epsilonproteobacteria,-,S,TniQ,TniQ
Cluster 49678,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,164,Utg857078_37,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,O,Pro_isomerase,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
Cluster 50926,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,158,Utg857508_102,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,D,ExbD,PFAM Biopolymer transport protein ExbD TolR
Cluster 52183,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,152,Utg857342_88,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,-,I,Biotin_lipoyl,"first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA"
Cluster 55240,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,138,Utg857750_531,*,maxbin_sample13.txt.004.emapper.annotations,29547|Epsilonproteobacteria,-,H,TOBE,TOBE domain
Cluster 57780,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,127,Utg860294_250,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,rpsK,J,Ribosomal_S11,"Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome"
Cluster 60501,30.69092280692348,21.006455837764207,4.4091672412225424,4.764268327444909,1.8954014411926222e-6,3.051995909651132e-5,115,Utg858702_14,*,metabat_sample13.txt.008.emapper.annotations,1090|Chlorobi,rplT,J,Ribosomal_L20,Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit
