HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N6.HOG0002995	OG0001954	n0		WP_015404349.1	Utg323262_100	Utg857076_33		WP_136810050.1	WP_136796969.1	WP_041278073.1				
N6.HOG0002996	OG0001955	n0		WP_015404354.1	Utg323262_105	Utg857076_27		WP_136810046.1	WP_136796964.1	WP_011190106.1				
N6.HOG0002997	OG0001956	n0		WP_015404405.1	Utg324548_3, Utg323262_211	Utg859236_61		WP_136810020.1	WP_136796941.1	WP_011190082.1				
N6.HOG0002998	OG0001957	n1						WP_136806440.1						
N6.HOG0002999	OG0001957	n2		WP_015404457.1				WP_136808987.1	WP_136797916.1, WP_136797199.1					
N6.HOG0003000	OG0001958	n0		WP_015404514.1	Utg323990_175	Utg860006_28		WP_136808403.1	WP_136796614.1	WP_041277764.1				
N6.HOG0003001	OG0001959	n0		WP_015404526.1	Utg323990_163	Utg860006_40		WP_136808653.1	WP_136798672.1					
N6.HOG0003002	OG0001960	n0		WP_015404531.1	Utg323990_157	Utg860006_45		WP_267313766.1	WP_275942933.1	WP_011188717.1				
N6.HOG0003003	OG0001961	n0		WP_015404533.1	Utg323152_453			WP_136810498.1	WP_217907712.1	WP_011187246.1				
N6.HOG0003004	OG0001962	n0		WP_015404546.1	Utg323990_140	Utg860006_62		WP_136808386.1	WP_136797567.1, WP_136796629.1					
N6.HOG0003005	OG0001963	n0		WP_015404550.1	Utg323990_136	Utg860006_66		WP_136808382.1	WP_136796633.1	WP_011188925.1				
N6.HOG0003006	OG0001964	n0		WP_015404551.1	Utg323990_135	Utg860006_67		WP_136806167.1	WP_136795875.1	WP_011189736.1				
N6.HOG0003007	OG0001965	n0		WP_015404563.1	Utg323990_120	Utg860006_82		WP_136810169.1	WP_136798186.1					
N6.HOG0003008	OG0001966	n0		WP_015404580.1				WP_136808901.1, WP_136806582.1	WP_136797123.1					
N6.HOG0003009	OG0001967	n0		WP_015404588.1	Utg323990_73	Utg860006_139		WP_136807394.1	WP_136795975.1					
N6.HOG0003010	OG0001968	n0		WP_015404595.1	Utg323152_359, Utg323990_65	Utg860006_148		WP_167505891.1						
N6.HOG0003011	OG0001969	n0		WP_015404607.1	Utg323300_275, Utg323180_628	Utg857152_3, Utg860814_219								
N6.HOG0003012	OG0001970	n0		WP_015404625.1	Utg323990_39	Utg860006_164		WP_136805066.1	WP_136798712.1	WP_011190207.1				
N6.HOG0003013	OG0001971	n0		WP_015404742.1	Utg323392_221	Utg859388_16		WP_136805447.1	WP_136797784.1	WP_011189935.1				
N6.HOG0003014	OG0001972	n0		WP_015404754.1	Utg323392_197	Utg859388_30		WP_136806977.1	WP_136797811.1					
N6.HOG0003015	OG0001973	n0		WP_015404759.1	Utg324810_79	Utg861744_101		WP_136805940.1	WP_136798959.1	WP_011187336.1				
N6.HOG0003016	OG0001974	n0		WP_015404819.1	Utg323152_499	Utg859982_48		WP_167505737.1	WP_136797643.1	WP_156792324.1				
N6.HOG0003017	OG0001975	n0		WP_015404855.1	Utg323074_25	Utg857994_17		WP_136808315.1	WP_136796696.1					
N6.HOG0003018	OG0001976	n0		WP_153304805.1, WP_015404869.1	Utg323180_161	Utg857152_220		WP_136807652.1	WP_136798362.1					
N6.HOG0003019	OG0001977	n0		WP_015404876.1	Utg323152_445	Utg859982_141		WP_136805389.1	WP_136797682.1	WP_011189995.1				
N6.HOG0003020	OG0001978	n0		WP_015404880.1	Utg323152_440	Utg859982_147				WP_041278825.1				
N6.HOG0003021	OG0001979	n0		WP_015404891.1	Utg323152_433	Utg859982_158		WP_136805399.1	WP_136797699.1	WP_041277706.1				
N6.HOG0003022	OG0001980	n0		WP_015404895.1	Utg323152_421	Utg859982_173		WP_167505740.1	WP_167495779.1	WP_265588568.1				
N6.HOG0003023	OG0001981	n0		WP_015404966.1	Utg323392_231	Utg861448_63		WP_136808552.1	WP_136795374.1					
N6.HOG0003024	OG0001982	n0		WP_015404972.1	Utg323140_108			WP_136806464.1	WP_136798943.1, WP_136795367.1	WP_041277655.1, WP_049785125.1				
N6.HOG0003025	OG0001983	n0		WP_015405202.1, WP_015405009.1	Utg323152_234	Utg859098_177		WP_136808333.1	WP_167495721.1					
N6.HOG0003026	OG0001984	n0		WP_015405015.1	Utg323152_228	Utg859098_183		WP_167505801.1	WP_228721509.1	WP_011189842.1				
N6.HOG0003027	OG0001985	n0		WP_015405037.1	Utg323152_204	Utg859098_209		WP_153307138.1	WP_153305561.1	WP_156792307.1				
N6.HOG0003028	OG0001986	n0		WP_015405053.1	Utg323152_187	Utg859098_227		WP_136806401.1	WP_136796747.1	WP_041277936.1				
N6.HOG0003029	OG0001987	n0		WP_015405067.1	Utg323152_182	Utg859098_232		WP_136806406.1	WP_136796743.1	WP_011189521.1				
N6.HOG0003030	OG0001988	n0		WP_015405068.1	Utg323152_181	Utg859098_233		WP_136806407.1	WP_136796742.1	WP_011189522.1				
N6.HOG0003031	OG0001989	n0		WP_015405089.1	Utg323316_351	Utg857046_264		WP_136805746.1	WP_136798190.1					
N6.HOG0003032	OG0001990	n0		WP_015405096.1					WP_167495726.1	WP_041277864.1				
N6.HOG0003033	OG0001991	n0		WP_015405150.1	Utg323152_79	Utg859098_320		WP_167505803.1	WP_136799272.1	WP_041277869.1				
N6.HOG0003034	OG0001992	n0		WP_015405181.1	Utg323152_61	Utg859098_340		WP_136806398.1	WP_136796750.1	WP_011189516.1				
N6.HOG0003035	OG0001993	n0		WP_015405185.1	Utg323152_55, Utg323152_56	Utg859098_344, Utg861448_56								
N6.HOG0003036	OG0001994	n0		WP_015405186.1	Utg323152_54	Utg859098_345		WP_176371598.1	WP_228721338.1	WP_041277966.1				
N6.HOG0003037	OG0001995	n0		WP_015405188.1	Utg323152_52	Utg859098_347		WP_136806308.1	WP_136795823.1	WP_156792293.1				
N6.HOG0003038	OG0001996	n0		WP_015405189.1	Utg323152_51	Utg859098_348		WP_136806307.1	WP_136795824.1	WP_011189647.1				
N6.HOG0003039	OG0001997	n0		WP_015405190.1	Utg323152_50	Utg859098_349		WP_176371597.1	WP_136795825.1	WP_011189648.1				
N6.HOG0003040	OG0001998	n0		WP_015405211.1	Utg323152_246	Utg859098_169		WP_136808337.1	WP_136796680.1					
N6.HOG0003041	OG0001999	n0		WP_015405224.1	Utg323152_261	Utg859098_155		WP_136810694.1	WP_136799853.1	WP_011189882.1				
N6.HOG0003042	OG0002000	n0		WP_015405282.1	Utg323152_302, Utg323152_303	Utg859098_113		WP_136807901.1		WP_011189893.1				
N6.HOG0003043	OG0002001	n0		WP_015405300.1	Utg323152_323	Utg859098_94		WP_136807883.1		WP_011189911.1				
N6.HOG0003044	OG0002002	n0		WP_015405306.1	Utg323152_329	Utg859098_88		WP_136807877.1		WP_011189917.1				
N6.HOG0003045	OG0002003	n0		WP_015405338.1	Utg323152_380			WP_136807845.1	WP_136799868.1	WP_011189725.1				
N6.HOG0003046	OG0002004	n0		WP_015405395.1	Utg323392_112	Utg859388_125		WP_136810698.1	WP_136799857.1	WP_011189877.1				
N6.HOG0003047	OG0002005	n0		WP_015405399.1	Utg323392_121	Utg859388_100		WP_136808493.1	WP_228721349.1	WP_011189768.1				
N6.HOG0003048	OG0002006	n0		WP_015405421.1	Utg323392_127	Utg859388_94		WP_136806394.1	WP_136799249.1	WP_011189513.1				
N6.HOG0003049	OG0002007	n0		WP_015405448.1	Utg323152_556	Utg859982_14, Utg859982_13		WP_167505804.1	WP_167495875.1					
N6.HOG0003050	OG0002008	n0		WP_015405459.1	Utg323152_566	Utg859982_3		WP_136806375.1	WP_136799268.1					
N6.HOG0003051	OG0002009	n0		WP_015405468.1	Utg323152_477	Utg859982_82		WP_136805375.1	WP_136797652.1	WP_011188896.1				
N6.HOG0003052	OG0002010	n0		WP_015405483.1	Utg323074_109	Utg857994_127		WP_136808299.1	WP_136796710.1					
N6.HOG0003053	OG0002011	n0		WP_015405510.1	Utg323392_261	Utg861448_12		WP_136807460.1	WP_136799188.1	WP_011188947.1				
N6.HOG0003054	OG0002012	n0		WP_015405530.1	Utg323632_353	Utg857992_17		WP_136806846.1	WP_136799107.1	WP_041277797.1				
N6.HOG0003055	OG0002013	n0		WP_015405562.1	Utg323632_290	Utg866558_27		WP_136805264.1	WP_136797969.1	WP_011190052.1				
N6.HOG0003056	OG0002014	n0		WP_015405563.1	Utg323632_289	Utg866558_28		WP_136805263.1	WP_136797968.1	WP_011190053.1				
N6.HOG0003057	OG0002015	n0		WP_015405632.1	Utg323632_213	Utg858432_106		WP_136805240.1	WP_136797948.1	WP_011190067.1				
N6.HOG0003058	OG0002016	n0		WP_015405662.1	Utg323632_131	Utg858432_82		WP_136805132.1	WP_136798746.1	WP_011190126.1				
N6.HOG0003059	OG0002017	n0		WP_015405670.1	Utg323632_126	Utg858432_77		WP_136805126.1	WP_228721380.1	WP_011190128.1				
N6.HOG0003060	OG0002018	n0		WP_015405671.1	Utg323632_125	Utg858432_76		WP_136805124.1	WP_136798742.1	WP_041278075.1				
N6.HOG0003061	OG0002019	n0		WP_015405672.1	Utg323632_124	Utg858432_75		WP_228723327.1	WP_136798741.1	WP_011190129.1				
N6.HOG0003062	OG0002020	n0		WP_015405701.1	Utg323632_87	Utg858432_27		WP_136805074.1	WP_136798717.1	WP_011190152.1				
N6.HOG0003063	OG0002021	n0		WP_015405707.1	Utg323632_73	Utg858432_12		WP_136808473.1	WP_136798279.1	WP_011190187.1				
N6.HOG0003064	OG0002022	n0		WP_041916300.1	Utg323392_92	Utg857994_31, Utg859236_85, Utg859388_142		WP_136805495.1						
N6.HOG0003065	OG0002023	n0		WP_041916427.1	Utg323152_432	Utg859982_159		WP_136805401.1						
N6.HOG0003066	OG0002024	n0		WP_041916533.1	Utg323180_194	Utg863716_31		WP_136810510.1	WP_136796323.1	WP_041277410.1				
N6.HOG0003067	OG0002025	n0		WP_041917050.1	Utg323152_49	Utg859098_350		WP_136806305.1	WP_136795826.1	WP_011189649.1				
N6.HOG0003068	OG0002026	n0		WP_052326992.1	Utg323262_97	Utg857076_37		WP_136810053.1	WP_136796972.1	WP_011190115.1				
N6.HOG0003069	OG0002027	n0		WP_052327019.1	Utg323392_41	Utg858498_16				WP_049784973.1				
N6.HOG0003070	OG0002028	n0		WP_052327027.1	Utg323632_249	Utg858432_140		WP_136808361.1	WP_136796655.1	WP_011189787.1				
N6.HOG0003071	OG0002029	n0		WP_083907209.1	Utg324810_38			WP_136810464.1	WP_136796381.1	WP_041277580.1				
N6.HOG0003072	OG0002030	n0		WP_153304818.1	Utg323140_259			WP_167505769.1	WP_167495826.1	WP_041277436.1				
N6.HOG0003073	OG0002031	n1		WP_153304904.1				WP_136805775.1	WP_136799739.1					
N6.HOG0003074	OG0002031	n5							WP_136796000.1					
N6.HOG0003075	OG0002032	n0		WP_153304926.1	Utg324810_25			WP_217909592.1	WP_136795946.1	WP_228130189.1				
N6.HOG0003076	OG0002033	n0		WP_153304973.1	Utg323180_11			WP_136810450.1	WP_217907719.1	WP_041278105.1, WP_011189998.1				
N6.HOG0003077	OG0002034	n0		WP_167320716.1	Utg325220_110	Utg857682_82		WP_136806193.1, WP_136810427.1	WP_136796401.1					
N6.HOG0003078	OG0002035	n0		WP_167320736.1	Utg323074_196	Utg857994_215, Utg860814_305		WP_136805360.1	WP_136799820.1					
N6.HOG0003079	OG0002036	n0		WP_228130003.1	Utg323316_199	Utg857046_103		WP_136809747.1	WP_136795618.1					
N6.HOG0003080	OG0002037	n0		WP_228130025.1	Utg323180_664	Utg860814_256		WP_136805499.1	WP_136797884.1	WP_228130138.1				
N6.HOG0003081	OG0002038	n1						WP_136809903.1						
N6.HOG0003082	OG0002038	n2		WP_228130057.1				WP_136806002.1	WP_136798784.1					
N6.HOG0003083	OG0002039	n0		WP_265588641.1	Utg323140_142	Utg864866_16		WP_263577240.1	WP_263577274.1	WP_265588548.1				
N6.HOG0003084	OG0002040	n0		WP_265588646.1	Utg323180_681	Utg860814_274		WP_136806099.1	WP_136795961.1					
N6.HOG0003085	OG0002041	n0			Utg323074_97	Utg857994_114		WP_228723292.1	WP_228721420.1	WP_011187797.1				
N6.HOG0003086	OG0002042	n0			Utg323074_219				WP_136799813.1, WP_136799919.1					
N6.HOG0003087	OG0002043	n0			Utg323152_26, Utg323140_14, Utg323180_235, Utg323262_46, Utg323140_13, Utg323300_162	Utg859098_366								
N6.HOG0003088	OG0002044	n0			Utg325220_63, Utg323140_269	Utg857682_176		WP_167505978.1						
N6.HOG0003089	OG0002045	n0			Utg323300_46, Utg323152_18			WP_136809002.1						
N6.HOG0003090	OG0002046	n0			Utg323152_113	Utg859098_287		WP_136810545.1	WP_136798111.1	WP_041277671.1				
N6.HOG0003091	OG0002047	n0			Utg323152_118	Utg858494_3, Utg858494_2			WP_136797263.1	WP_011187441.1				
N6.HOG0003092	OG0002048	n0			Utg323152_429	Utg859982_163		WP_136805753.1	WP_136798181.1	WP_011189044.1				
N6.HOG0003093	OG0002049	n0			Utg323152_430	Utg859982_162		WP_136805752.1	WP_136798182.1	WP_011189043.1				
N6.HOG0003094	OG0002050	n0			Utg323152_466	Utg859982_117		WP_136806563.1	WP_136798146.1	WP_041277657.1				
N6.HOG0003095	OG0002051	n0			Utg323152_475	Utg859982_84		WP_136806479.1	WP_136797582.1					
N6.HOG0003096	OG0002052	n0			Utg323266_15, Utg323160_132, Utg323632_358	Utg865370_9		WP_136810475.1	WP_136796368.1					
N6.HOG0003097	OG0002053	n0			Utg323180_117, Utg323180_119	Utg857152_192, Utg858432_22, Utg857152_191, Utg857152_193, Utg857152_190								
N6.HOG0003098	OG0002054	n0			Utg323180_207, Utg323180_206	Utg863716_42		WP_136809957.1	WP_136799375.1	WP_011188495.1				
N6.HOG0003099	OG0002055	n0			Utg323180_530	Utg860814_124		WP_136805881.1	WP_136797313.1					
N6.HOG0003100	OG0002056	n0			Utg323180_550	Utg860814_135		WP_136808676.1, WP_136810484.1	WP_136796357.1					
N6.HOG0003101	OG0002057	n0			Utg323180_585	Utg860814_166		WP_136806951.1, WP_136809388.1	WP_136795471.1					
N6.HOG0003102	OG0002058	n0			Utg323262_64	Utg857076_68		WP_136805932.1	WP_136798973.1	WP_041277632.1				
N6.HOG0003103	OG0002059	n0			Utg323262_66	Utg857076_66		WP_136805930.1	WP_136798975.1	WP_011188196.1				
N6.HOG0003104	OG0002060	n0			Utg323262_131			WP_136807018.1, WP_136808235.1	WP_176359996.1, WP_136797547.1					
N6.HOG0003105	OG0002061	n0			Utg323300_143	Utg857300_14		WP_136809227.1	WP_136796154.1	WP_011187794.1				
N6.HOG0003106	OG0002062	n0			Utg323300_256			WP_136808835.1	WP_136799147.1	WP_011189395.1				
N6.HOG0003107	OG0002063	n0			Utg323300_269			WP_136810829.1	WP_136797335.1					
N6.HOG0003108	OG0002064	n0			Utg323316_58					WP_041277595.1				
N6.HOG0003109	OG0002065	n0			Utg323316_91	Utg859076_21		WP_228723240.1	WP_136796362.1, WP_228721440.1					
N6.HOG0003110	OG0002066	n0			Utg323392_163			WP_167505762.1	WP_136797390.1, WP_217907715.1	WP_156792283.1				
N6.HOG0003111	OG0002067	n0			Utg323392_258	Utg861448_14, Utg862138_44		WP_136805156.1, WP_136810345.1, WP_136808120.1		WP_011188444.1				
N6.HOG0003112	OG0002068	n0			Utg323632_203	Utg861744_90		WP_136805889.1	WP_136797402.1					
N6.HOG0003113	OG0002069	n0			Utg325220_16	Utg857300_62		WP_136809603.1		WP_011189275.1				
N6.HOG0003114	OG0002070	n0				Utg857682_20		WP_136810765.1		WP_011187494.1				
N6.HOG0003115	OG0002071	n0				Utg857994_112		WP_136806490.1, WP_217909536.1	WP_136798934.1, WP_217907630.1	WP_011188605.1				
N6.HOG0003116	OG0002072	n2				Utg858432_63			WP_136798414.1	WP_011187782.1				
N6.HOG0003117	OG0002072	n4						WP_136805796.1	WP_167495920.1	WP_011189484.1				
N6.HOG0003118	OG0002073	n0				Utg859076_52		WP_136808577.1		WP_083818918.1				
N6.HOG0003119	OG0002074	n0				Utg859098_399		WP_217909612.1	WP_167495691.1, WP_228721319.1					
N6.HOG0003120	OG0002075	n3				Utg861448_51								
N6.HOG0003121	OG0002075	n4				Utg861448_50, Utg861448_53								
N6.HOG0003122	OG0002076	n0				Utg861448_54			WP_136798407.1					
N6.HOG0003123	OG0002077	n3				Utg865370_38								
N6.HOG0003124	OG0002077	n4						WP_167505979.1, WP_136808275.1						
N6.HOG0003125	OG0002078	n0						WP_167506008.1	WP_136795500.1	WP_011187947.1				
N6.HOG0003126	OG0002079	n0						WP_136809386.1	WP_136795468.1	WP_228130151.1				
N6.HOG0003127	OG0002080	n0								WP_011188943.1				
N6.HOG0003128	OG0002081	n0						WP_136808737.1	WP_136799304.1	WP_011187869.1				
N6.HOG0003129	OG0002082	n0						WP_136808483.1	WP_136798288.1					
N6.HOG0003130	OG0002083	n0						WP_136807746.1	WP_136799620.1	WP_228130158.1, WP_041277638.1				
N6.HOG0003131	OG0002084	n0						WP_228723395.1	WP_136798331.1	WP_011189656.1				
N6.HOG0003132	OG0002085	n0						WP_136809618.1	WP_275942952.1	WP_041277926.1				
N6.HOG0003133	OG0002086	n0						WP_136810014.1	WP_136796935.1	WP_011189316.1				
N6.HOG0003134	OG0002087	n0						WP_136806138.1	WP_136795926.1	WP_041278172.1				
N6.HOG0003135	OG0002088	n2							WP_136796248.1					
N6.HOG0003136	OG0002088	n4							WP_136798841.1					
N6.HOG0003137	OG0002089	n0							WP_136798591.1	WP_011187342.1				
N6.HOG0003138	OG0002090	n0						WP_136808116.1	WP_136795287.1	WP_011190264.1				
N6.HOG0003139	OG0002091	n0								WP_049785148.1				
N6.HOG0003140	OG0002092	n0						WP_136810802.1, WP_136805835.1	WP_136796157.1	WP_041277544.1, WP_041277547.1				
N6.HOG0003141	OG0002093	n0						WP_217909615.1, WP_136805548.1, WP_217909570.1, WP_136808245.1	WP_136799736.1, WP_136798969.1, WP_136798968.1					
N6.HOG0003142	OG0002094	n0						WP_136808849.1, WP_136806669.1	WP_136799163.1, WP_217907666.1, WP_136798844.1					
N6.HOG0003143	OG0002095	n0						WP_136806678.1	WP_136799789.1					
N6.HOG0003144	OG0002096	n0						WP_136806718.1	WP_136796493.1					
N6.HOG0003145	OG0002097	n1						WP_136808877.1	WP_136797213.1					
N6.HOG0003146	OG0002097	n3							WP_136798410.1	WP_041277612.1				
N6.HOG0003147	OG0002098	n0						WP_136809437.1	WP_136795654.1	WP_049784977.1				
N6.HOG0003148	OG0002099	n0						WP_167505853.1		WP_156792217.1, WP_011188478.1, WP_041277985.1, WP_049785105.1, WP_011189710.1				
N6.HOG0003149	OG0002100	n1						WP_228723296.1	WP_136795366.1					
N6.HOG0003150	OG0002100	n3							WP_136799529.1					
N6.HOG0003151	OG0002101	n0							WP_176360089.1					
N6.HOG0003152	OG0002104	n0		WP_015403054.1										
N6.HOG0003153	OG0002105	n0		WP_015402573.1	Utg323180_203			WP_136809901.1						
N6.HOG0003154	OG0002106	n0		WP_015404084.1	Utg323316_183	Utg857046_83		WP_136809728.1	WP_136795605.1					
N6.HOG0003155	OG0002107	n0		WP_015403331.1	Utg323160_6, Utg324810_100, Utg323160_7									
N6.HOG0003156	OG0002108	n0		WP_015403120.1	Utg323300_454	Utg858494_35								
N6.HOG0003157	OG0002109	n0						WP_136810652.1						
N6.HOG0003158	OG0002110	n0		WP_015404039.1										
N6.HOG0003159	OG0002111	n0						WP_217909537.1	WP_217907628.1					
N6.HOG0003160	OG0002113	n0						WP_136807787.1	WP_136798328.1					
N6.HOG0003161	OG0002114	n0								WP_011190373.1				
N6.HOG0003162	OG0002115	n0				Utg858494_20			WP_136800063.1, WP_136798323.1, WP_136798246.1					
N6.HOG0003163	OG0002118	n0		WP_015402909.1	Utg323316_78			WP_136809261.1						
N6.HOG0003164	OG0002119	n0		WP_015404200.1, WP_015404695.1				WP_136808503.1	WP_167495811.1					
N6.HOG0003165	OG0002120	n0		WP_015404127.1	Utg323316_110			WP_136809681.1	WP_228721399.1	WP_041277827.1				
N6.HOG0003166	OG0002121	n0		WP_015405725.1				WP_136809569.1						
N6.HOG0003167	OG0002122	n0		WP_015405398.1	Utg323392_119	Utg859388_101		WP_136808492.1						
N6.HOG0003168	OG0002124	n0						WP_136807716.1	WP_136797086.1, WP_136796856.1					
N6.HOG0003169	OG0002125	n0			Utg323262_22									
N6.HOG0003170	OG0002126	n0		WP_041916281.1	Utg323160_96			WP_136806263.1	WP_136795540.1					
N6.HOG0003171	OG0002127	n0		WP_015402827.1	Utg323160_94			WP_136806705.1	WP_136796479.1					
N6.HOG0003172	OG0002128	n0		WP_015403278.1				WP_136807298.1	WP_136798493.1					
N6.HOG0003173	OG0002129	n0								WP_011190379.1				
N6.HOG0003174	OG0002130	n0						WP_217909604.1	WP_136798347.1	WP_162096621.1				
N6.HOG0003175	OG0002131	n0		WP_015403111.1				WP_136809917.1	WP_136796728.1	WP_011188288.1				
N6.HOG0003176	OG0002132	n0		WP_015403113.1				WP_136809915.1	WP_136796730.1	WP_041277658.1				
N6.HOG0003177	OG0002133	n0		WP_015403115.1				WP_136809914.1	WP_136796731.1	WP_011188285.1				
N6.HOG0003178	OG0002134	n0						WP_136809360.1, WP_136808126.1	WP_167495796.1					
N6.HOG0003179	OG0002135	n0			Utg323180_536	Utg861448_33		WP_136807248.1	WP_217907717.1, WP_136796561.1					
N6.HOG0003180	OG0002136	n0						WP_136810007.1						
N6.HOG0003181	OG0002137	n0				Utg857300_7			WP_136795726.1	WP_011187310.1				
N6.HOG0003182	OG0002138	n0						WP_136806655.1		WP_011189388.1				
N6.HOG0003183	OG0002139	n0							WP_136796578.1	WP_011187450.1, WP_011187449.1, WP_041277686.1				
N6.HOG0003184	OG0002141	n0				Utg858432_168		WP_136807588.1, WP_136807583.1						
N6.HOG0003185	OG0002142	n0			Utg323392_240									
N6.HOG0003186	OG0002143	n0		WP_208598481.1, WP_015405776.1				WP_136806248.1						
N6.HOG0003187	OG0002144	n0		WP_041916442.1	Utg323152_82	Utg859098_318				WP_041277868.1				
N6.HOG0003188	OG0002145	n0				Utg861448_29								
N6.HOG0003189	OG0002148	n0						WP_136809319.1	WP_136796227.1					
N6.HOG0003190	OG0002149	n0		WP_015403112.1				WP_136809916.1	WP_136796729.1	WP_011188287.1				
N6.HOG0003191	OG0002150	n0		WP_015404387.1	Utg323300_18									
N6.HOG0003192	OG0002151	n0						WP_136809599.1	WP_136799965.1					
N6.HOG0003193	OG0002152	n0		WP_015405796.1										
N6.HOG0003194	OG0002153	n0			Utg323152_576			WP_136805714.1	WP_136796453.1	WP_011188773.1				
N6.HOG0003195	OG0002154	n0			Utg323990_191									
N6.HOG0003196	OG0002155	n0		WP_015402335.1	Utg323180_652	Utg860814_244		WP_136805491.1	WP_136797887.1					
N6.HOG0003197	OG0002156	n0		WP_015402338.1	Utg323180_648	Utg860814_240								
N6.HOG0003198	OG0002157	n0		WP_015402346.1	Utg323180_639	Utg860814_233		WP_136805487.1	WP_228721324.1	WP_011188950.1				
N6.HOG0003199	OG0002158	n0		WP_015402404.1	Utg323180_495			WP_136809442.1	WP_136795701.1	WP_011189101.1				
N6.HOG0003200	OG0002159	n0		WP_015402405.1	Utg323180_494	Utg860814_81		WP_136809449.1	WP_136795697.1	WP_041277848.1				
N6.HOG0003201	OG0002160	n0		WP_015402456.1	Utg324810_33	Utg861744_144, Utg861744_143								
N6.HOG0003202	OG0002161	n0		WP_015402475.1	Utg323180_295	Utg863716_113		WP_136808376.1	WP_136796640.1					
N6.HOG0003203	OG0002162	n0		WP_015402507.1	Utg323180_275	Utg863716_98		WP_136806648.1	WP_136796765.1					
N6.HOG0003204	OG0002163	n0		WP_015402516.1	Utg323180_266	Utg863716_89			WP_228721484.1	WP_011190254.1				
N6.HOG0003205	OG0002164	n0		WP_015402517.1	Utg323180_265	Utg863716_88				WP_011190255.1				
N6.HOG0003206	OG0002165	n0		WP_015402521.1	Utg323180_261	Utg863716_84		WP_136806639.1	WP_136796774.1	WP_041278116.1				
N6.HOG0003207	OG0002166	n0		WP_015402557.1	Utg323392_198	Utg859388_29		WP_136809615.1						
N6.HOG0003208	OG0002167	n0		WP_015402628.1	Utg323160_9	Utg861744_72		WP_136809512.1	WP_136798668.1					
N6.HOG0003209	OG0002168	n0		WP_015402718.1	Utg323180_29	Utg859750_67		WP_136806619.1	WP_136796793.1	WP_049785132.1				
N6.HOG0003210	OG0002169	n0		WP_015402727.1	Utg323180_5	Utg859750_25		WP_228723255.1	WP_228721457.1	WP_011188241.1				
N6.HOG0003211	OG0002170	n0		WP_015402772.1	Utg323140_79	Utg864866_74								
N6.HOG0003212	OG0002171	n0		WP_015402829.1				WP_136807268.1						
N6.HOG0003213	OG0002172	n0		WP_015402834.1	Utg323632_263, Utg323316_224	Utg858432_151, Utg857046_129		WP_217909558.1						
N6.HOG0003214	OG0002173	n0		WP_015402836.1	Utg323316_222	Utg857046_127				WP_049785072.1				
N6.HOG0003215	OG0002174	n0		WP_015402839.1	Utg323632_262, Utg323316_219	Utg858432_150, Utg857046_124		WP_136810108.1						
N6.HOG0003216	OG0002175	n0		WP_015402889.1	Utg323140_141	Utg864866_17		WP_136809317.1	WP_136796225.1	WP_041277899.1				
