HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N8.HOG0002611	OG0001717	n0						WP_136810517.1	WP_136798137.1					
N8.HOG0002612	OG0001718	n0						WP_136810559.1	WP_136798098.1					
N8.HOG0002613	OG0001719	n0						WP_136810560.1	WP_136798097.1					
N8.HOG0002614	OG0001720	n0						WP_136810052.1	WP_136796971.1					
N8.HOG0002615	OG0001721	n0						WP_136806250.1	WP_136795657.1					
N8.HOG0002616	OG0001722	n0						WP_136809173.1	WP_136796136.1					
N8.HOG0002617	OG0001723	n0						WP_136805254.1	WP_136797961.1					
N8.HOG0002618	OG0001724	n0						WP_136810254.1, WP_136810255.1						
N8.HOG0002619	OG0001725	n0						WP_136807219.1	WP_136798224.1					
N8.HOG0002620	OG0001726	n0						WP_136807223.1	WP_136798225.1					
N8.HOG0002621	OG0001727	n0						WP_136810717.1						
N8.HOG0002622	OG0001728	n0						WP_136806119.1	WP_136799354.1, WP_136795943.1					
N8.HOG0002623	OG0001729	n0						WP_136808069.1	WP_176360096.1					
N8.HOG0002624	OG0001730	n0						WP_136806269.1	WP_153305535.1					
N8.HOG0002625	OG0001731	n0						WP_136805424.1	WP_176360070.1					
N8.HOG0002626	OG0001732	n0						WP_136805438.1	WP_136797766.1					
N8.HOG0002627	OG0001733	n0						WP_136807002.1	WP_217907675.1					
N8.HOG0002628	OG0001734	n0						WP_136809171.1	WP_136796134.1					
N8.HOG0002629	OG0001735	n0						WP_136805308.1	WP_136798013.1					
N8.HOG0002630	OG0001736	n0						WP_136809155.1	WP_136796118.1					
N8.HOG0002631	OG0001737	n0						WP_136806021.1, WP_136806333.1	WP_136795800.1					
N8.HOG0002632	OG0001738	n0						WP_136806340.1	WP_136795794.1					
N8.HOG0002633	OG0001739	n0						WP_136806404.1	WP_176360052.1					
N8.HOG0002634	OG0001740	n0						WP_136810466.1	WP_136796379.1					
N8.HOG0002635	OG0001741	n0						WP_136810465.1	WP_136796380.1					
N8.HOG0002636	OG0001742	n0						WP_136809547.1	WP_136795505.1					
N8.HOG0002637	OG0001743	n0						WP_136806309.1, WP_136805178.1	WP_136795822.1					
N8.HOG0002638	OG0001744	n0						WP_228723353.1, WP_136807380.1, WP_136808588.1	WP_136795411.1					
N8.HOG0002639	OG0001745	n0						WP_136806298.1	WP_136795834.1					
N8.HOG0002640	OG0001746	n0						WP_136806297.1	WP_136795835.1					
N8.HOG0002641	OG0001747	n0						WP_136807893.1						
N8.HOG0002642	OG0001748	n0						WP_136807868.1						
N8.HOG0002643	OG0001749	n0						WP_136807861.1						
N8.HOG0002644	OG0001750	n0						WP_136807859.1						
N8.HOG0002645	OG0001751	n0						WP_136807853.1						
N8.HOG0002646	OG0001752	n0						WP_167505800.1	WP_136795819.1					
N8.HOG0002647	OG0001753	n0						WP_267313784.1	WP_136796688.1					
N8.HOG0002648	OG0001754	n0						WP_136808327.1	WP_136796686.1					
N8.HOG0002649	OG0001755	n0						WP_136806291.1	WP_136795841.1					
N8.HOG0002650	OG0001756	n0						WP_136806287.1	WP_136795846.1					
N8.HOG0002651	OG0001757	n0						WP_136806121.1	WP_136795941.1					
N8.HOG0002652	OG0001758	n0						WP_136806391.1	WP_136799252.1					
N8.HOG0002653	OG0001759	n0						WP_136808290.1	WP_136796721.1					
N8.HOG0002654	OG0001760	n0						WP_136808292.1	WP_136796719.1					
N8.HOG0002655	OG0001761	n0						WP_136808293.1	WP_136796718.1					
N8.HOG0002656	OG0001762	n0						WP_136808294.1	WP_136796717.1					
N8.HOG0002657	OG0001763	n0						WP_136809389.1	WP_136798864.1					
N8.HOG0002658	OG0001764	n0						WP_136805271.1	WP_136797975.1					
N8.HOG0002659	OG0001765	n2						WP_167505896.1	WP_136795126.1					
N8.HOG0002660	OG0001766	n0						WP_136806116.1	WP_136795945.1					
N8.HOG0002661	OG0001767	n0						WP_136809042.1, WP_136805667.1, WP_267313791.1, WP_228723422.1	WP_267314024.1, WP_228721524.1					
N8.HOG0002662	OG0001768	n0						WP_136805144.1	WP_136798751.1					
N8.HOG0002663	OG0001769	n0						WP_136805134.1	WP_136798747.1					
N8.HOG0002664	OG0001770	n0						WP_228723326.1	WP_228721382.1					
N8.HOG0002665	OG0001771	n0						WP_136806895.1	WP_136798546.1					
N8.HOG0002666	OG0001772	n0						WP_136810258.1	WP_136797025.1					
N8.HOG0002667	OG0001773	n0						WP_136805388.1	WP_136797677.1					
N8.HOG0002668	OG0001774	n0						WP_136807541.1	WP_136799212.1					
N8.HOG0002669	OG0001775	n2						WP_136805324.1	WP_136799769.1					
N8.HOG0002670	OG0001775	n5						WP_136809672.1	WP_136795553.1					
N8.HOG0002671	OG0001777	n0						WP_136808346.1	WP_136796671.1					
N8.HOG0002672	OG0001778	n0						WP_136808267.1	WP_136798486.1					
N8.HOG0002673	OG0001779	n0						WP_136810641.1	WP_136796049.1					
N8.HOG0002674	OG0001780	n0						WP_136808342.1	WP_136796675.1					
N8.HOG0002675	OG0001781	n0						WP_136809146.1	WP_136796109.1					
N8.HOG0002676	OG0001782	n0						WP_136805166.1, WP_136809629.1						
N8.HOG0002677	OG0001783	n0						WP_136807474.1	WP_136799194.1					
N8.HOG0002678	OG0001784	n0						WP_136809535.1	WP_228721424.1					
N8.HOG0002679	OG0001785	n1							WP_136797408.1					
N8.HOG0002680	OG0001785	n2						WP_217909557.1	WP_217907705.1					
N8.HOG0002681	OG0001786	n1						WP_136809045.1						
N8.HOG0002682	OG0001786	n6						WP_136809029.1						
N8.HOG0002683	OG0001787	n0						WP_136808378.1	WP_136796638.1					
N8.HOG0002684	OG0001788	n0						WP_136808896.1	WP_136797128.1					
N8.HOG0002685	OG0001790	n0						WP_136807357.1	WP_136795996.1					
N8.HOG0002686	OG0001792	n0						WP_136806169.1	WP_167495828.1					
N8.HOG0002687	OG0001793	n0						WP_136805808.1	WP_167495695.1, WP_136799664.1					
N8.HOG0002688	OG0001795	n2							WP_228721464.1					
N8.HOG0002689	OG0001795	n6							WP_136799013.1					
N8.HOG0002690	OG0001796	n0						WP_136806027.1, WP_153307144.1	WP_176360003.1					
N8.HOG0002691	OG0001797	n0						WP_136806854.1, WP_136808582.1, WP_136808823.1	WP_136799136.1					
N8.HOG0002692	OG0001798	n0						WP_136805783.1	WP_136799890.1					
N8.HOG0002693	OG0001799	n0						WP_136808585.1	WP_136795408.1					
N8.HOG0002694	OG0001800	n0						WP_136809531.1	WP_136795498.1					
N8.HOG0002695	OG0001801	n0						WP_136808557.1	WP_136795381.1					
N8.HOG0002696	OG0001802	n0						WP_136808464.1	WP_136798270.1					
N8.HOG0002697	OG0001803	n0						WP_136805541.1	WP_136797846.1					
N8.HOG0002698	OG0001804	n0						WP_136807748.1	WP_136796351.1					
N8.HOG0002699	OG0001805	n3						WP_136806970.1	WP_136796179.1					
N8.HOG0002700	OG0001805	n5							WP_136796269.1, WP_228721467.1					
N8.HOG0002701	OG0001806	n0						WP_136806226.1, WP_217909578.1	WP_136796667.1, WP_217907650.1					
N8.HOG0002702	OG0001807	n4						WP_136807578.1						
N8.HOG0002703	OG0001807	n5						WP_136810323.1						
N8.HOG0002704	OG0001808	n2						WP_136809026.1	WP_136797503.1					
N8.HOG0002705	OG0001808	n5						WP_217909445.1						
N8.HOG0002706	OG0001808	n6						WP_136809031.1						
N8.HOG0002707	OG0001809	n0						WP_136809611.1	WP_136799475.1, WP_136798217.1					
N8.HOG0002708	OG0001810	n0						WP_136808785.1, WP_136805827.1	WP_136796186.1					
N8.HOG0002709	OG0001811	n0						WP_176371627.1, WP_136805826.1	WP_136796185.1					
N8.HOG0002710	OG0001812	n0						WP_136805451.1	WP_136796531.1					
N8.HOG0002711	OG0001813	n5						WP_136805759.1	WP_136798175.1					
N8.HOG0002712	OG0001813	n6						WP_136808133.1	WP_136795308.1					
N8.HOG0002713	OG0001814	n0						WP_136805678.1	WP_136795753.1, WP_167495645.1, WP_136799921.1, WP_167495905.1, WP_136797195.1, WP_136799845.1					
N8.HOG0002714	OG0001815	n4						WP_136809740.1	WP_136799073.1					
N8.HOG0002715	OG0001815	n5						WP_136808605.1	WP_136795417.1					
N8.HOG0002716	OG0001816	n0						WP_136809975.1, WP_136808842.1	WP_136799394.1, WP_136799156.1					
N8.HOG0002717	OG0001817	n0						WP_167505862.1, WP_136810406.1						
N8.HOG0002718	OG0001818	n2						WP_167505819.1	WP_167495698.1					
N8.HOG0002719	OG0001818	n6						WP_217909551.1						
N8.HOG0002720	OG0001819	n0						WP_136806249.1						
N8.HOG0002721	OG0001820	n0						WP_217909632.1						
N8.HOG0002722	OG0001821	n0						WP_136808715.1						
N8.HOG0002723	OG0001822	n0						WP_136805217.1	WP_167495752.1					
N8.HOG0002724	OG0001825	n0						WP_136807137.1	WP_136795912.1					
N8.HOG0002725	OG0001826	n0						WP_136809219.1, WP_136805657.1	WP_136799090.1					
N8.HOG0002726	OG0001827	n0						WP_136810862.1						
N8.HOG0002727	OG0001828	n0						WP_136808930.1	WP_136797110.1					
N8.HOG0002728	OG0001831	n3						WP_136806614.1	WP_136796801.1					
N8.HOG0002729	OG0001831	n4							WP_136798847.1					
N8.HOG0002730	OG0001832	n0						WP_136810165.1	WP_176360019.1, WP_267314021.1					
N8.HOG0002731	OG0001833	n0						WP_136810625.1	WP_136796065.1					
N8.HOG0002732	OG0001837	n0						WP_136806999.1	WP_136798494.1					
N8.HOG0002733	OG0001838	n0						WP_136807198.1, WP_136805994.1	WP_136798779.1					
N8.HOG0002734	OG0001839	n0						WP_136809405.1	WP_136798642.1					
N8.HOG0002735	OG0001840	n0						WP_136810485.1	WP_136796344.1					
N8.HOG0002736	OG0001841	n0						WP_136806130.1	WP_136795933.1					
N8.HOG0002737	OG0001842	n0						WP_136808640.1	WP_136795450.1					
N8.HOG0002738	OG0001844	n0						WP_136808114.1	WP_136795285.1					
N8.HOG0002739	OG0001845	n0						WP_136808143.1	WP_136795316.1					
N8.HOG0002740	OG0001847	n0							WP_136796579.1					
N8.HOG0002741	OG0001848	n0						WP_136810316.1	WP_136796486.1					
N8.HOG0002742	OG0001850	n0						WP_136808205.1, WP_136806238.1	WP_136796333.1					
N8.HOG0002743	OG0001851	n0						WP_136810807.1	WP_217907699.1					
N8.HOG0002744	OG0001852	n0							WP_136797326.1					
N8.HOG0002745	OG0001853	n0						WP_136809919.1	WP_136796726.1					
N8.HOG0002746	OG0001854	n0						WP_136810686.1	WP_136799850.1					
N8.HOG0002747	OG0001856	n0						WP_167505761.1	WP_136796454.1					
N8.HOG0002748	OG0001860	n0						WP_136806246.1						
N8.HOG0002749	OG0001862	n0						WP_267313719.1, WP_136806216.1						
N8.HOG0002750	OG0001863	n0						WP_267313785.1						
N8.HOG0002751	OG0001864	n0							WP_136796923.1					
N8.HOG0002752	OG0001865	n0						WP_136806980.1	WP_136797808.1					
N8.HOG0002753	OG0001866	n0						WP_136806825.1						
N8.HOG0002754	OG0001867	n4						WP_217909472.1						
N8.HOG0002755	OG0001867	n5						WP_136806973.1						
N8.HOG0002756	OG0001868	n0						WP_136805534.1	WP_136797853.1					
N8.HOG0002757	OG0001869	n0						WP_136805531.1	WP_136797856.1					
N8.HOG0002758	OG0001870	n0						WP_167506076.1	WP_167495690.1					
N8.HOG0002759	OG0001871	n0						WP_167505904.1	WP_167495775.1					
N8.HOG0002760	OG0001872	n0						WP_136807803.1	WP_136799024.1					
N8.HOG0002761	OG0001873	n0						WP_167505903.1	WP_136795250.1					
N8.HOG0002762	OG0001874	n0						WP_136807697.1	WP_136797035.1					
N8.HOG0002763	OG0001875	n0						WP_136809452.1	WP_136795695.1					
N8.HOG0002764	OG0001876	n0						WP_136806982.1, WP_136809188.1						
N8.HOG0002765	OG0001877	n0						WP_228723271.1, WP_136806101.1	WP_136795958.1					
N8.HOG0002766	OG0001878	n0						WP_136805711.1	WP_136796449.1					
N8.HOG0002767	OG0001879	n0						WP_136810482.1	WP_136796358.1					
N8.HOG0002768	OG0001880	n0						WP_136810481.1	WP_136796359.1					
N8.HOG0002769	OG0001881	n0						WP_136810509.1	WP_136796324.1					
N8.HOG0002770	OG0001882	n0						WP_136809383.1	WP_136795466.1					
N8.HOG0002771	OG0001883	n0						WP_136805908.1	WP_136797436.1					
N8.HOG0002772	OG0001884	n0						WP_136808480.1	WP_136798285.1					
N8.HOG0002773	OG0001885	n0						WP_136806163.1	WP_136795879.1					
N8.HOG0002774	OG0001886	n0						WP_136806920.1	WP_136798526.1					
N8.HOG0002775	OG0001887	n0						WP_136806919.1	WP_136798527.1					
N8.HOG0002776	OG0001888	n0						WP_136806630.1	WP_136796782.1					
N8.HOG0002777	OG0001889	n0						WP_136805809.1	WP_136799665.1					
N8.HOG0002778	OG0001890	n0						WP_136805880.1	WP_228721455.1					
N8.HOG0002779	OG0001891	n0						WP_136805899.1	WP_136797421.1					
N8.HOG0002780	OG0001892	n1						WP_136810104.1						
N8.HOG0002781	OG0001892	n3						WP_136810112.1						
N8.HOG0002782	OG0001893	n0						WP_136805076.1	WP_228721383.1					
N8.HOG0002783	OG0001894	n0						WP_136807846.1						
N8.HOG0002784	OG0001895	n0						WP_136805893.1	WP_136797409.1					
N8.HOG0002785	OG0001896	n0						WP_275942850.1	WP_136796549.1					
N8.HOG0002786	OG0001898	n0						WP_136810632.1	WP_136796058.1					
N8.HOG0002787	OG0001900	n0						WP_136809848.1	WP_136799829.1					
N8.HOG0002788	OG0001901	n0						WP_136810342.1						
N8.HOG0002789	OG0001902	n0						WP_228723277.1	WP_136796123.1					
N8.HOG0002790	OG0001904	n0						WP_136810185.1	WP_136797016.1					
N8.HOG0002791	OG0001905	n0						WP_136807499.1	WP_136799206.1					
N8.HOG0002792	OG0001906	n0						WP_136809126.1	WP_267314005.1					
N8.HOG0002793	OG0001907	n0						WP_136806013.1	WP_136798795.1					
N8.HOG0002794	OG0001908	n0						WP_228723243.1	WP_136796366.1					
N8.HOG0002795	OG0001909	n0						WP_136809293.1	WP_136799405.1					
N8.HOG0002796	OG0001910	n0						WP_167505879.1, WP_136806592.1	WP_136796823.1					
N8.HOG0002797	OG0001911	n0						WP_136809285.1	WP_136799412.1					
N8.HOG0002798	OG0001912	n0						WP_136809849.1, WP_136809711.1	WP_136795590.1					
N8.HOG0002799	OG0001913	n0						WP_136809713.1	WP_136795592.1					
N8.HOG0002800	OG0001914	n0						WP_136809497.1	WP_136798662.1					
N8.HOG0002801	OG0001915	n0						WP_136810629.1	WP_136796062.1					
N8.HOG0002802	OG0001916	n0						WP_136806202.1						
N8.HOG0002803	OG0001917	n0						WP_136806061.1	WP_136798944.1, WP_136797048.1					
N8.HOG0002804	OG0001918	n0						WP_136810617.1	WP_136798655.1					
N8.HOG0002805	OG0001919	n2						WP_136806067.1	WP_228721416.1					
N8.HOG0002806	OG0001919	n5						WP_136807691.1	WP_136798436.1					
N8.HOG0002807	OG0001920	n2						WP_136806068.1	WP_136795352.1					
N8.HOG0002808	OG0001920	n5						WP_136807693.1	WP_136798435.1					
N8.HOG0002809	OG0001921	n0						WP_136809802.1	WP_136795669.1					
N8.HOG0002810	OG0001922	n1						WP_136808994.1						
N8.HOG0002811	OG0001922	n4						WP_136808993.1						
N8.HOG0002812	OG0001923	n0						WP_136808071.1	WP_136795249.1					
N8.HOG0002813	OG0001924	n0						WP_136807096.1	WP_136798374.1					
N8.HOG0002814	OG0001925	n0						WP_136809204.1	WP_136798952.1					
N8.HOG0002815	OG0001926	n0						WP_136808079.1	WP_136795257.1					
N8.HOG0002816	OG0001927	n0						WP_136808048.1	WP_136795204.1					
N8.HOG0002817	OG0001928	n0						WP_136808046.1	WP_167495608.1					
N8.HOG0002818	OG0001929	n0						WP_136808025.1	WP_136795183.1					
N8.HOG0002819	OG0001930	n0						WP_136808022.1	WP_136795181.1					
N8.HOG0002820	OG0001931	n0						WP_136808020.1	WP_136795179.1					
N8.HOG0002821	OG0001933	n0						WP_217909542.1	WP_217907623.1					
N8.HOG0002822	OG0001934	n0						WP_136805359.1	WP_136799819.1					
N8.HOG0002823	OG0001935	n0						WP_136807931.1	WP_167495643.1					
N8.HOG0002824	OG0001936	n0						WP_136809755.1	WP_136795626.1					
N8.HOG0002825	OG0001937	n0						WP_136809751.1	WP_136795622.1					
N8.HOG0002826	OG0001938	n0						WP_228723400.1	WP_136795619.1					
N8.HOG0002827	OG0001939	n0						WP_136809701.1	WP_136795581.1					
N8.HOG0002828	OG0001940	n0						WP_136809694.1	WP_136795574.1					
N8.HOG0002829	OG0001941	n0						WP_136809280.1, WP_228723308.1	WP_136799417.1					
N8.HOG0002830	OG0001942	n0						WP_136808573.1	WP_136798820.1					
N8.HOG0002831	OG0001943	n0						WP_136810533.1	WP_136798122.1					
N8.HOG0002832	OG0001944	n0						WP_136810537.1	WP_136798118.1					
N8.HOG0002833	OG0001945	n0						WP_136810541.1	WP_136798115.1					
N8.HOG0002834	OG0001946	n0						WP_136806016.1	WP_136798802.1					
N8.HOG0002835	OG0001947	n0						WP_136806015.1	WP_136798801.1					
N8.HOG0002836	OG0001948	n0						WP_136810548.1	WP_136798109.1					
N8.HOG0002837	OG0001949	n0						WP_136810549.1	WP_136798108.1					
N8.HOG0002838	OG0001950	n0						WP_136810550.1	WP_136798107.1					
N8.HOG0002839	OG0001951	n0						WP_136810615.1	WP_167495801.1					
N8.HOG0002840	OG0001953	n0						WP_136810051.1	WP_136796970.1					
N8.HOG0002841	OG0001954	n0						WP_136810050.1	WP_136796969.1					
N8.HOG0002842	OG0001955	n0						WP_136810046.1	WP_136796964.1					
N8.HOG0002843	OG0001956	n0						WP_136810020.1	WP_136796941.1					
N8.HOG0002844	OG0001957	n1						WP_136806440.1						
N8.HOG0002845	OG0001957	n2						WP_136808987.1	WP_136797916.1, WP_136797199.1					
N8.HOG0002846	OG0001958	n0						WP_136808403.1	WP_136796614.1					
N8.HOG0002847	OG0001959	n0						WP_136808653.1	WP_136798672.1					
N8.HOG0002848	OG0001960	n0						WP_267313766.1	WP_275942933.1					
N8.HOG0002849	OG0001961	n0						WP_136810498.1	WP_217907712.1					
N8.HOG0002850	OG0001962	n0						WP_136808386.1	WP_136797567.1, WP_136796629.1					
N8.HOG0002851	OG0001963	n0						WP_136808382.1	WP_136796633.1					
N8.HOG0002852	OG0001964	n0						WP_136806167.1	WP_136795875.1					
N8.HOG0002853	OG0001965	n0						WP_136810169.1	WP_136798186.1					
N8.HOG0002854	OG0001966	n0						WP_136808901.1, WP_136806582.1	WP_136797123.1					
N8.HOG0002855	OG0001967	n0						WP_136807394.1	WP_136795975.1					
N8.HOG0002856	OG0001968	n0						WP_167505891.1						
N8.HOG0002857	OG0001970	n0						WP_136805066.1	WP_136798712.1					
N8.HOG0002858	OG0001971	n0						WP_136805447.1	WP_136797784.1					
N8.HOG0002859	OG0001972	n0						WP_136806977.1	WP_136797811.1					
N8.HOG0002860	OG0001973	n0						WP_136805940.1	WP_136798959.1					
N8.HOG0002861	OG0001974	n0						WP_167505737.1	WP_136797643.1					
N8.HOG0002862	OG0001975	n0						WP_136808315.1	WP_136796696.1					
N8.HOG0002863	OG0001976	n0						WP_136807652.1	WP_136798362.1					
N8.HOG0002864	OG0001977	n0						WP_136805389.1	WP_136797682.1					
N8.HOG0002865	OG0001979	n0						WP_136805399.1	WP_136797699.1					
N8.HOG0002866	OG0001980	n0						WP_167505740.1	WP_167495779.1					
N8.HOG0002867	OG0001981	n0						WP_136808552.1	WP_136795374.1					
N8.HOG0002868	OG0001982	n0						WP_136806464.1	WP_136798943.1, WP_136795367.1					
N8.HOG0002869	OG0001983	n0						WP_136808333.1	WP_167495721.1					
N8.HOG0002870	OG0001984	n0						WP_167505801.1	WP_228721509.1					
N8.HOG0002871	OG0001985	n0						WP_153307138.1	WP_153305561.1					
N8.HOG0002872	OG0001986	n0						WP_136806401.1	WP_136796747.1					
N8.HOG0002873	OG0001987	n0						WP_136806406.1	WP_136796743.1					
N8.HOG0002874	OG0001988	n0						WP_136806407.1	WP_136796742.1					
N8.HOG0002875	OG0001989	n0						WP_136805746.1	WP_136798190.1					
N8.HOG0002876	OG0001990	n0							WP_167495726.1					
N8.HOG0002877	OG0001991	n0						WP_167505803.1	WP_136799272.1					
N8.HOG0002878	OG0001992	n0						WP_136806398.1	WP_136796750.1					
N8.HOG0002879	OG0001994	n0						WP_176371598.1	WP_228721338.1					
N8.HOG0002880	OG0001995	n0						WP_136806308.1	WP_136795823.1					
N8.HOG0002881	OG0001996	n0						WP_136806307.1	WP_136795824.1					
N8.HOG0002882	OG0001997	n0						WP_176371597.1	WP_136795825.1					
N8.HOG0002883	OG0001998	n0						WP_136808337.1	WP_136796680.1					
N8.HOG0002884	OG0001999	n0						WP_136810694.1	WP_136799853.1					
N8.HOG0002885	OG0002000	n0						WP_136807901.1						
N8.HOG0002886	OG0002001	n0						WP_136807883.1						
N8.HOG0002887	OG0002002	n0						WP_136807877.1						
N8.HOG0002888	OG0002003	n0						WP_136807845.1	WP_136799868.1					
N8.HOG0002889	OG0002004	n0						WP_136810698.1	WP_136799857.1					
N8.HOG0002890	OG0002005	n0						WP_136808493.1	WP_228721349.1					
N8.HOG0002891	OG0002006	n0						WP_136806394.1	WP_136799249.1					
N8.HOG0002892	OG0002007	n0						WP_167505804.1	WP_167495875.1					
N8.HOG0002893	OG0002008	n0						WP_136806375.1	WP_136799268.1					
N8.HOG0002894	OG0002009	n0						WP_136805375.1	WP_136797652.1					
N8.HOG0002895	OG0002010	n0						WP_136808299.1	WP_136796710.1					
N8.HOG0002896	OG0002011	n0						WP_136807460.1	WP_136799188.1					
N8.HOG0002897	OG0002012	n0						WP_136806846.1	WP_136799107.1					
N8.HOG0002898	OG0002013	n0						WP_136805264.1	WP_136797969.1					
N8.HOG0002899	OG0002014	n0						WP_136805263.1	WP_136797968.1					
N8.HOG0002900	OG0002015	n0						WP_136805240.1	WP_136797948.1					
N8.HOG0002901	OG0002016	n0						WP_136805132.1	WP_136798746.1					
N8.HOG0002902	OG0002017	n0						WP_136805126.1	WP_228721380.1					
N8.HOG0002903	OG0002018	n0						WP_136805124.1	WP_136798742.1					
N8.HOG0002904	OG0002019	n0						WP_228723327.1	WP_136798741.1					
N8.HOG0002905	OG0002020	n0						WP_136805074.1	WP_136798717.1					
N8.HOG0002906	OG0002021	n0						WP_136808473.1	WP_136798279.1					
N8.HOG0002907	OG0002022	n0						WP_136805495.1						
N8.HOG0002908	OG0002023	n0						WP_136805401.1						
N8.HOG0002909	OG0002024	n0						WP_136810510.1	WP_136796323.1					
N8.HOG0002910	OG0002025	n0						WP_136806305.1	WP_136795826.1					
N8.HOG0002911	OG0002026	n0						WP_136810053.1	WP_136796972.1					
N8.HOG0002912	OG0002028	n0						WP_136808361.1	WP_136796655.1					
N8.HOG0002913	OG0002029	n0						WP_136810464.1	WP_136796381.1					
N8.HOG0002914	OG0002030	n0						WP_167505769.1	WP_167495826.1					
N8.HOG0002915	OG0002031	n1						WP_136805775.1	WP_136799739.1					
N8.HOG0002916	OG0002031	n5							WP_136796000.1					
N8.HOG0002917	OG0002032	n0						WP_217909592.1	WP_136795946.1					
N8.HOG0002918	OG0002033	n0						WP_136810450.1	WP_217907719.1					
N8.HOG0002919	OG0002034	n0						WP_136806193.1, WP_136810427.1	WP_136796401.1					
