HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N1.HOG0002332	OG0003245	n0												WP_011070505.1
N1.HOG0002333	OG0003249	n0												WP_011071604.1
N1.HOG0002334	OG0003250	n0												WP_011070532.1
N1.HOG0002335	OG0003253	n0												WP_011073654.1
N1.HOG0002336	OG0003256	n0												WP_011073963.1
N1.HOG0002337	OG0003257	n0												WP_011070782.1
N1.HOG0002338	OG0003264	n0												WP_011074266.1
N1.HOG0002339	OG0003265	n0												WP_238560606.1
N1.HOG0002340	OG0003267	n0												WP_011074293.1
N1.HOG0002341	OG0003272	n0												WP_011073873.1
N1.HOG0002342	OG0003274	n0												WP_011071345.1
N1.HOG0002343	OG0003275	n0												WP_011073336.1
N1.HOG0002344	OG0003281	n0												WP_011072342.1
N1.HOG0002345	OG0003288	n0												WP_011074298.1
N1.HOG0002346	OG0003291	n0												WP_238560494.1, WP_164925678.1
N1.HOG0002347	OG0003294	n0												WP_011070530.1
N1.HOG0002348	OG0003295	n0												WP_011070508.1
N1.HOG0002349	OG0003298	n0												WP_011074013.1, WP_011071631.1, WP_011071460.1
N1.HOG0002350	OG0003299	n0												WP_164925770.1
N1.HOG0002351	OG0003303	n0												WP_011073003.1
N1.HOG0002352	OG0003304	n0												WP_011070910.1, WP_011072503.1
N1.HOG0002353	OG0003305	n0												WP_011074045.1
N1.HOG0002354	OG0003307	n0												WP_011072432.1
N1.HOG0002355	OG0003308	n0												WP_011073613.1, WP_011073174.1, WP_011074424.1
N1.HOG0002356	OG0003309	n0												WP_011073666.1
N1.HOG0002357	OG0003312	n0												WP_011070756.1, WP_011070757.1
N1.HOG0002358	OG0003314	n0												WP_011073997.1
N1.HOG0002359	OG0003315	n0												WP_011070828.1, WP_011070640.1
N1.HOG0002360	OG0003317	n0												WP_011071017.1
N1.HOG0002361	OG0003318	n0												WP_011073754.1
N1.HOG0002362	OG0003319	n0												WP_011072558.1
N1.HOG0002363	OG0003321	n0												WP_011074189.1, WP_011071461.1
N1.HOG0002364	OG0003323	n0												WP_164925594.1, WP_164925598.1, WP_274544344.1
N1.HOG0002365	OG0003327	n1												WP_238560594.1
N1.HOG0002366	OG0003327	n2												WP_011072188.1
N1.HOG0002367	OG0003328	n0												WP_011072234.1
N1.HOG0002368	OG0003330	n0												WP_011071688.1, WP_011070418.1, WP_011073082.1, WP_011071496.1
N1.HOG0002369	OG0003331	n0												WP_011073627.1, WP_011070698.1, WP_011073507.1, WP_011072777.1
N1.HOG0002370	OG0003332	n0												WP_011074116.1, WP_011070951.1, WP_011072042.1, WP_011074242.1
N1.HOG0002371	OG0003333	n0												WP_011074318.1, WP_011072522.1, WP_011073230.1, WP_011071951.1
N1.HOG0002372	OG0003334	n0												WP_164925782.1, WP_164925783.1, WP_011073550.1, WP_011074041.1
N1.HOG0002373	OG0003335	n0												WP_164925638.1, WP_164925709.1, WP_164925628.1, WP_164925620.1
N1.HOG0002374	OG0003343	-	WP_180830589.1, WP_009565261.1, WP_009562377.1											
N1.HOG0002375	OG0003346	-	WP_009568687.1, WP_009567322.1, WP_009562710.1											
N1.HOG0002376	OG0003347	-	WP_009563481.1											WP_011073163.1, WP_011073832.1
N1.HOG0002377	OG0003348	-	WP_009563488.1, WP_054608713.1, WP_054608940.1											
N1.HOG0002378	OG0003349	-	WP_009564133.1, WP_054608970.1, WP_054608989.1											
N1.HOG0002379	OG0003352	-	WP_054608924.1, WP_054608701.1, WP_009564688.1											
N1.HOG0002380	OG0003356	-	WP_012536549.1, WP_012537111.1, WP_009566079.1											
N1.HOG0002381	OG0003357	-	WP_151528214.1, WP_233459602.1, WP_009566152.1											
N1.HOG0002382	OG0003359	-	WP_009566407.1, WP_012537361.1											WP_011070938.1
N1.HOG0002383	OG0003365	-	WP_009567093.1, WP_012535785.1											WP_011074406.1
N1.HOG0002384	OG0003369	-	WP_054608893.1, WP_180830433.1, WP_009567455.1											
N1.HOG0002385	OG0003370	-	WP_054609062.1, WP_009568039.1, WP_233459573.1											
N1.HOG0002386	OG0003371	-	WP_009568944.1, WP_054608792.1, WP_054608785.1											
N1.HOG0002387	OG0003375	-	WP_012536402.1, WP_012535758.1, WP_180830576.1											
N1.HOG0002388	OG0003399	-	WP_157293198.1, WP_012536622.1, WP_151528212.1											
N1.HOG0002389	OG0003400	-	WP_054609035.1, WP_012536630.1											WP_238560620.1
N1.HOG0002390	OG0003402	-	WP_012536644.1, WP_054609039.1, WP_054608685.1											
N1.HOG0002391	OG0003403	-	WP_054609041.1, WP_012536656.1, WP_054608690.1											
N1.HOG0002392	OG0003404	-	WP_054608697.1, WP_229129756.1, WP_012536662.1											
N1.HOG0002393	OG0003405	-	WP_054608714.1, WP_054608939.1, WP_012536720.1											
N1.HOG0002394	OG0003409	-	WP_111122525.1, WP_012537316.1, WP_012536791.1											
N1.HOG0002395	OG0003410	-	WP_012537403.1, WP_012536903.1, WP_229129748.1											
N1.HOG0002396	OG0003411	-	WP_012536909.1, WP_168940534.1, WP_180830502.1											
N1.HOG0002397	OG0003422	-	WP_012607367.1, WP_012537106.1, WP_158303827.1											
N1.HOG0002398	OG0003425	-	WP_012537137.1											WP_011072077.1, WP_011073871.1
N1.HOG0002399	OG0003427	-	WP_012537276.1, WP_180830595.1, WP_012537257.1											
N1.HOG0002400	OG0003430	-	WP_012537363.1, WP_225487680.1											WP_011070940.1
N1.HOG0002401	OG0003431	-	WP_012537635.1, WP_229129716.1, WP_012537400.1											
N1.HOG0002402	OG0003433	-	WP_012537598.1, WP_049759485.1											WP_011074258.1
N1.HOG0002403	OG0003437	-	WP_054608793.1, WP_012537617.1											WP_011074093.1
N1.HOG0002404	OG0003438	-	WP_012537627.1, WP_225487434.1											WP_011073762.1
N1.HOG0002405	OG0003441	-	WP_012606625.1											WP_011072128.1, WP_011074448.1
N1.HOG0002406	OG0003442	-	WP_012606675.1, WP_054608753.1, WP_054609087.1											
N1.HOG0002407	OG0003446	-	WP_196491164.1, WP_051690638.1, WP_219629359.1											
N1.HOG0002408	OG0003447	-	WP_054608938.1, WP_054609017.1, WP_054608715.1											
N1.HOG0002409	OG0003450	-	WP_146235807.1, WP_054608994.1, WP_081033188.1											
N1.HOG0002410	OG0004197	-												WP_011073509.1, WP_011070441.1, WP_011070443.1
N1.HOG0002411	OG0004198	-												WP_011072661.1, WP_011070502.1, WP_011073959.1
N1.HOG0002412	OG0004199	-												WP_011072692.1, WP_011072120.1, WP_011070546.1
N1.HOG0002413	OG0004200	-												WP_011070580.1, WP_011070582.1, WP_011070581.1
N1.HOG0002414	OG0004201	-												WP_011071942.1, WP_011070680.1, WP_011072958.1
N1.HOG0002415	OG0004202	-												WP_011073607.1, WP_011070840.1, WP_011070787.1
N1.HOG0002416	OG0004203	-												WP_011071220.1, WP_011071216.1, WP_011070839.1
N1.HOG0002417	OG0004204	-												WP_011071270.1, WP_011074434.1, WP_011071627.1
N1.HOG0002418	OG0004205	-												WP_011071313.1, WP_011071730.1, WP_011072084.1
N1.HOG0002419	OG0004206	-												WP_011073642.1, WP_164925663.1, WP_011071624.1
N1.HOG0002420	OG0004207	-												WP_011071645.1, WP_011071646.1, WP_011073635.1
N1.HOG0002421	OG0004208	-												WP_011071901.1, WP_011071903.1, WP_011071902.1
N1.HOG0002422	OG0004209	-												WP_011074445.1, WP_011074191.1, WP_011071937.1
N1.HOG0002423	OG0004210	-												WP_011073350.1, WP_238560578.1, WP_011072483.1
N1.HOG0002424	OG0004211	-												WP_011073033.1, WP_011074287.1, WP_011073393.1
N1.HOG0002425	OG0004212	-												WP_238560556.1, WP_164925603.1, WP_238560612.1
N1.HOG0002426	OG0004213	-												WP_164925794.1, WP_238560622.1, WP_164925637.1
N1.HOG0002427	OG0004214	-	WP_009560706.1, WP_012536584.1											
N1.HOG0002428	OG0004219	-	WP_009560750.1, WP_012536121.1											
N1.HOG0002429	OG0004221	-	WP_009560822.1											WP_011071343.1
N1.HOG0002430	OG0004222	-	WP_009560936.1											WP_011071382.1
N1.HOG0002431	OG0004223	-	WP_012537613.1, WP_009561000.1											
N1.HOG0002432	OG0004224	-	WP_009561099.1											WP_011073443.1
N1.HOG0002433	OG0004225	-	WP_009561114.1											WP_006083840.1
N1.HOG0002434	OG0004226	-	WP_054608872.1, WP_009561139.1											
N1.HOG0002435	OG0004229	-	WP_009561407.1											WP_011072938.1
N1.HOG0002436	OG0004231	-	WP_054609089.1, WP_009561598.1											
N1.HOG0002437	OG0004232	-	WP_009561599.1, WP_054609088.1											
N1.HOG0002438	OG0004233	-	WP_009565218.1, WP_009562011.1											
N1.HOG0002439	OG0004234	-	WP_009562187.1, WP_009568596.1											
N1.HOG0002440	OG0004235	-	WP_009562199.1											WP_011070451.1
N1.HOG0002441	OG0004236	-	WP_009562256.1											WP_011071807.1
N1.HOG0002442	OG0004237	-	WP_009567197.1, WP_009562335.1											
N1.HOG0002443	OG0004238	-	WP_009562376.1, WP_257248136.1											
N1.HOG0002444	OG0004239	-	WP_009562378.1, WP_180830587.1											
N1.HOG0002445	OG0004240	-	WP_009562600.1											WP_011074253.1
N1.HOG0002446	OG0004241	-	WP_009562645.1											WP_011070772.1
N1.HOG0002447	OG0004242	-	WP_009562714.1, WP_009562765.1											
N1.HOG0002448	OG0004243	-	WP_009562767.1, WP_009564021.1											
N1.HOG0002449	OG0004244	-	WP_009562837.1, WP_225487041.1											
N1.HOG0002450	OG0004247	-	WP_229129810.1, WP_009563282.1											
N1.HOG0002451	OG0004248	-	WP_009563460.1											WP_011073689.1
N1.HOG0002452	OG0004249	-	WP_009564008.1											WP_011073237.1
N1.HOG0002453	OG0004250	-	WP_180830580.1, WP_009564313.1											
N1.HOG0002454	OG0004251	-	WP_009564317.1, WP_009564318.1											
N1.HOG0002455	OG0004252	-	WP_009564520.1											WP_011070942.1
N1.HOG0002456	OG0004253	-	WP_009564621.1											WP_164925884.1
N1.HOG0002457	OG0004255	-	WP_009564831.1, WP_012535979.1											
N1.HOG0002458	OG0004256	-	WP_009564895.1											WP_011074316.1
N1.HOG0002459	OG0004258	-	WP_054608748.1, WP_009565299.1											
N1.HOG0002460	OG0004259	-	WP_009565532.1, WP_012535761.1											
N1.HOG0002461	OG0004260	-	WP_009565651.1, WP_009565650.1											
N1.HOG0002462	OG0004261	-	WP_180830574.1, WP_009565967.1											
N1.HOG0002463	OG0004264	-	WP_009566300.1											WP_011073933.1
N1.HOG0002464	OG0004265	-	WP_009566406.1											WP_011072839.1
N1.HOG0002465	OG0004267	-	WP_009566528.1, WP_155644723.1											
N1.HOG0002466	OG0004268	-	WP_009566693.1											WP_011072793.1
N1.HOG0002467	OG0004269	-	WP_009566700.1											WP_011074032.1
N1.HOG0002468	OG0004271	-	WP_009566762.1, WP_012535763.1											
N1.HOG0002469	OG0004273	-	WP_070807695.1, WP_009566867.1											
N1.HOG0002470	OG0004274	-	WP_012536703.1, WP_009566929.1											
N1.HOG0002471	OG0004275	-	WP_009567116.1											WP_011073540.1
N1.HOG0002472	OG0004279	-	WP_009567357.1											WP_011073970.1
N1.HOG0002473	OG0004280	-	WP_009569193.1, WP_009567441.1											
N1.HOG0002474	OG0004281	-	WP_009567489.1											WP_011073800.1
N1.HOG0002475	OG0004284	-	WP_009567530.1, WP_229129771.1											
N1.HOG0002476	OG0004285	-	WP_009567612.1, WP_012537275.1											
N1.HOG0002477	OG0004289	-	WP_009568025.1, WP_012607085.1											
N1.HOG0002478	OG0004290	-	WP_257248177.1, WP_009568151.1											
N1.HOG0002479	OG0004291	-	WP_229129808.1, WP_009569099.1											
N1.HOG0002480	OG0004294	-	WP_225487178.1, WP_009569571.1											
N1.HOG0002481	OG0004296	-	WP_009569872.1, WP_054608735.1											
N1.HOG0002482	OG0004297	-	WP_012536884.1, WP_012535754.1											
N1.HOG0002483	OG0004298	-	WP_012535770.1											WP_011072687.1
N1.HOG0002484	OG0004300	-	WP_012535803.1											WP_011071504.1
N1.HOG0002485	OG0004304	-	WP_012536004.1											WP_011071524.1
N1.HOG0002486	OG0004305	-	WP_012536011.1											WP_006083371.1
N1.HOG0002487	OG0004307	-	WP_012536046.1											WP_011072694.1
N1.HOG0002488	OG0004308	-	WP_012536053.1											WP_011073220.1
N1.HOG0002489	OG0004309	-	WP_012536056.1											WP_011073384.1
N1.HOG0002490	OG0004310	-	WP_012536061.1											WP_011071662.1
N1.HOG0002491	OG0004311	-	WP_012536068.1											WP_011074285.1
N1.HOG0002492	OG0004313	-	WP_012536146.1											WP_011071403.1
N1.HOG0002493	OG0004314	-	WP_012536175.1											WP_011071898.1
N1.HOG0002494	OG0004315	-	WP_012536189.1											WP_011071167.1
N1.HOG0002495	OG0004317	-	WP_180830483.1, WP_012536230.1											
N1.HOG0002496	OG0004318	-	WP_012536231.1, WP_180830485.1											
N1.HOG0002497	OG0004319	-	WP_012536271.1											WP_011072939.1
N1.HOG0002498	OG0004321	-	WP_012536277.1											WP_011072279.1
N1.HOG0002499	OG0004322	-	WP_012536278.1											WP_011072280.1
N1.HOG0002500	OG0004323	-	WP_012536295.1											WP_011072595.1
N1.HOG0002501	OG0004324	-	WP_012536320.1											WP_011070656.1
N1.HOG0002502	OG0004325	-	WP_012536334.1, WP_151528203.1											
N1.HOG0002503	OG0004327	-	WP_054608737.1, WP_012536337.1											
N1.HOG0002504	OG0004328	-	WP_012536364.1											WP_011074020.1
N1.HOG0002505	OG0004329	-	WP_012536395.1											WP_011073858.1
N1.HOG0002506	OG0004331	-	WP_012536439.1											WP_011072581.1
N1.HOG0002507	OG0004332	-	WP_012536464.1											WP_011072171.1
N1.HOG0002508	OG0004333	-	WP_012536475.1											WP_164925731.1
N1.HOG0002509	OG0004334	-	WP_054608781.1, WP_012536486.1											
N1.HOG0002510	OG0004335	-	WP_012536492.1											WP_011071151.1
N1.HOG0002511	OG0004336	-	WP_012536578.1, WP_225487437.1											
N1.HOG0002512	OG0004338	-	WP_012536625.1, WP_031571694.1											
N1.HOG0002513	OG0004339	-	WP_012536626.1, WP_031571692.1											
N1.HOG0002514	OG0004340	-	WP_012536627.1, WP_054609031.1											
N1.HOG0002515	OG0004341	-	WP_012536631.1, WP_054609036.1											
N1.HOG0002516	OG0004342	-	WP_012536632.1, WP_054609037.1											
N1.HOG0002517	OG0004343	-	WP_054609043.1, WP_012536660.1											
N1.HOG0002518	OG0004344	-	WP_012536666.1, WP_031575557.1											
N1.HOG0002519	OG0004345	-	WP_012536709.1, WP_054608928.1											
N1.HOG0002520	OG0004347	-	WP_074874095.1, WP_012536726.1											
N1.HOG0002521	OG0004348	-	WP_012536727.1, WP_226834060.1											
N1.HOG0002522	OG0004351	-	WP_012536781.1											WP_011071781.1
N1.HOG0002523	OG0004352	-	WP_012536790.1, WP_225487181.1											
N1.HOG0002524	OG0004353	-	WP_229129788.1, WP_012536792.1											
N1.HOG0002525	OG0004355	-	WP_012536798.1, WP_054608910.1											
N1.HOG0002526	OG0004356	-	WP_012536807.1											WP_011071818.1
N1.HOG0002527	OG0004357	-	WP_012536809.1											WP_011074201.1
N1.HOG0002528	OG0004358	-	WP_012536814.1											WP_011073545.1
N1.HOG0002529	OG0004360	-	WP_012536847.1											WP_011073186.1
N1.HOG0002530	OG0004361	-	WP_012536848.1											WP_011073185.1
N1.HOG0002531	OG0004362	-	WP_012536876.1											WP_011072975.1
N1.HOG0002532	OG0004363	-	WP_225487196.1, WP_012536881.1											
N1.HOG0002533	OG0004364	-	WP_012536898.1, WP_012537140.1											
N1.HOG0002534	OG0004365	-	WP_012536899.1, WP_074874126.1											
N1.HOG0002535	OG0004366	-	WP_012536900.1, WP_054608860.1											
N1.HOG0002536	OG0004367	-	WP_012536919.1											WP_011073643.1
N1.HOG0002537	OG0004368	-	WP_012536932.1, WP_012607299.1											
N1.HOG0002538	OG0004369	-	WP_012536934.1											WP_011073372.1
N1.HOG0002539	OG0004370	-	WP_012536944.1											WP_011072963.1
N1.HOG0002540	OG0004373	-	WP_012607405.1, WP_012536964.1											
N1.HOG0002541	OG0004375	-	WP_012537001.1											WP_011072668.1
N1.HOG0002542	OG0004376	-	WP_012537003.1											WP_011071078.1
N1.HOG0002543	OG0004377	-	WP_012537047.1											WP_011073281.1
N1.HOG0002544	OG0004379	-	WP_012537212.1, WP_012537071.1											
N1.HOG0002545	OG0004380	-	WP_012537088.1											WP_011070454.1
N1.HOG0002546	OG0004381	-	WP_012537474.1, WP_012537094.1											
N1.HOG0002547	OG0004385	-	WP_012537125.1											WP_011073239.1
N1.HOG0002548	OG0004386	-	WP_031572878.1, WP_012537157.1											
N1.HOG0002549	OG0004388	-	WP_012537222.1, WP_180830559.1											
N1.HOG0002550	OG0004390	-	WP_012537278.1											WP_011070779.1
N1.HOG0002551	OG0004391	-	WP_180830458.1, WP_012537283.1											
N1.HOG0002552	OG0004393	-	WP_012537322.1											WP_011072565.1
N1.HOG0002553	OG0004394	-	WP_012537355.1											WP_011071472.1
N1.HOG0002554	OG0004395	-	WP_012537365.1											WP_011073966.1
N1.HOG0002555	OG0004396	-	WP_012537392.1, WP_151528210.1											
N1.HOG0002556	OG0004397	-	WP_151528211.1, WP_012537393.1											
N1.HOG0002557	OG0004398	-	WP_012537397.1, WP_012537636.1											
N1.HOG0002558	OG0004400	-	WP_180830584.1, WP_012537441.1											
N1.HOG0002559	OG0004401	-	WP_012537457.1											WP_011074087.1
N1.HOG0002560	OG0004402	-	WP_012537475.1, WP_054608811.1											
N1.HOG0002561	OG0004403	-	WP_012537515.1, WP_012607590.1											
N1.HOG0002562	OG0004404	-	WP_229129745.1, WP_012537538.1											
N1.HOG0002563	OG0004405	-	WP_012537560.1											WP_011073688.1
N1.HOG0002564	OG0004406	-	WP_012537561.1											WP_007649079.1
N1.HOG0002565	OG0004407	-	WP_012537605.1											WP_011073521.1
N1.HOG0002566	OG0004408	-	WP_012537628.1, WP_226834087.1											
N1.HOG0002567	OG0004409	-	WP_012537640.1, WP_146235834.1											
N1.HOG0002568	OG0004412	-	WP_054608784.1, WP_012606592.1											
N1.HOG0002569	OG0004413	-	WP_012606646.1											WP_011073462.1
N1.HOG0002570	OG0004415	-	WP_012606673.1, WP_229129814.1											
N1.HOG0002571	OG0004417	-	WP_012607330.1											WP_011074383.1
N1.HOG0002572	OG0004418	-	WP_054609098.1, WP_012607647.1											
N1.HOG0002573	OG0004420	-	WP_041646518.1, WP_054608865.1											
N1.HOG0002574	OG0004422	-	WP_041647500.1, WP_229129782.1											
N1.HOG0002575	OG0004423	-	WP_049756715.1											WP_011073295.1
N1.HOG0002576	OG0004424	-	WP_054608630.1, WP_054608632.1											
N1.HOG0002577	OG0004425	-	WP_054608932.1, WP_054608649.1											
N1.HOG0002578	OG0004426	-	WP_054609000.1, WP_054608651.1											
N1.HOG0002579	OG0004427	-	WP_054608686.1, WP_055448962.1											
N1.HOG0002580	OG0004428	-	WP_054608720.1, WP_180830435.1											
N1.HOG0002581	OG0004429	-	WP_219629357.1, WP_054608721.1											
N1.HOG0002582	OG0004432	-	WP_054608776.1, WP_229129723.1											
N1.HOG0002583	OG0004433	-	WP_054608796.1, WP_054608797.1											
N1.HOG0002584	OG0004435	-	WP_054608842.1											WP_011071887.1
N1.HOG0002585	OG0004438	-	WP_054608852.1, WP_054608854.1											
N1.HOG0002586	OG0004440	-	WP_180830414.1, WP_054608886.1											
N1.HOG0002587	OG0004441	-	WP_054608890.1, WP_180830423.1											
N1.HOG0002588	OG0004442	-	WP_180830425.1, WP_054608891.1											
N1.HOG0002589	OG0004443	-	WP_054608920.1, WP_146235855.1											
N1.HOG0002590	OG0004444	-	WP_054608926.1, WP_225981996.1											
N1.HOG0002591	OG0004445	-	WP_054608933.1, WP_157293196.1											
N1.HOG0002592	OG0004446	-	WP_054608966.1											WP_011071644.1
N1.HOG0002593	OG0004447	-	WP_054608979.1, WP_257245758.1											
N1.HOG0002594	OG0004449	-	WP_054609007.1											WP_011072551.1
N1.HOG0002595	OG0004450	-	WP_054609026.1, WP_151528208.1											
N1.HOG0002596	OG0004455	-	WP_146235824.1, WP_054609077.1											
N1.HOG0002597	OG0004458	-	WP_074874199.1											WP_011074244.1
N1.HOG0002598	OG0004459	-	WP_229129737.1, WP_080515405.1											
N1.HOG0002599	OG0004460	-	WP_180830427.1, WP_146235821.1											
N1.HOG0002600	OG0004462	-	WP_257257463.1, WP_155644719.1											
N1.HOG0002601	OG0004463	-	WP_180830392.1, WP_229129750.1											
N1.HOG0002602	OG0004464	-	WP_180830400.1											WP_011071996.1
N1.HOG0002603	OG0004469	-	WP_180830572.1											WP_011074374.1
N1.HOG0002604	OG0004472	-	WP_225487653.1											WP_011073478.1
N1.HOG0002605	OG0004473	-	WP_225487659.1, WP_229129817.1											
N1.HOG0002606	OG0004474	-	WP_229129722.1, WP_225487665.1											
N1.HOG0002607	OG0004476	-	WP_226833922.1											WP_011071474.1
N1.HOG0002608	OG0004477	-	WP_229129717.1, WP_226841812.1											
N1.HOG0002609	OG0004480	-	WP_233459603.1											WP_011072738.1
N1.HOG0002610	OG0005871	-												WP_011074396.1, WP_006081628.1
N1.HOG0002611	OG0005872	-												WP_011070489.1, WP_238560617.1
N1.HOG0002612	OG0005873	-												WP_011070642.1, WP_011070827.1
N1.HOG0002613	OG0005874	-												WP_011070712.1, WP_011070713.1
N1.HOG0002614	OG0005875	-												WP_011070804.1, WP_011073265.1
N1.HOG0002615	OG0005876	-												WP_011073341.1, WP_011070887.1
N1.HOG0002616	OG0005877	-												WP_011071386.1, WP_011070903.1
N1.HOG0002617	OG0005878	-												WP_011070946.1, WP_011071097.1
N1.HOG0002618	OG0005879	-												WP_011070973.1, WP_011072605.1
N1.HOG0002619	OG0005880	-												WP_011072615.1, WP_011070977.1
N1.HOG0002620	OG0005881	-												WP_011070983.1, WP_011072875.1
N1.HOG0002621	OG0005882	-												WP_011070986.1, WP_011072623.1
N1.HOG0002622	OG0005883	-												WP_011070988.1, WP_011072624.1
N1.HOG0002623	OG0005884	-												WP_011070989.1, WP_011072626.1
N1.HOG0002624	OG0005885	-												WP_011070998.1, WP_011072631.1
N1.HOG0002625	OG0005886	-												WP_011072632.1, WP_011070999.1
N1.HOG0002626	OG0005887	-												WP_011071004.1, WP_011072643.1
N1.HOG0002627	OG0005888	-												WP_011071031.1, WP_238560544.1
N1.HOG0002628	OG0005889	-												WP_011071090.1, WP_011071985.1
N1.HOG0002629	OG0005890	-												WP_011071121.1, WP_011071341.1
N1.HOG0002630	OG0005891	-												WP_011071234.1, WP_011074117.1
N1.HOG0002631	OG0005892	-												WP_011071323.1, WP_011073879.1
N1.HOG0002632	OG0005893	-												WP_011071326.1, WP_011073790.1
N1.HOG0002633	OG0005894	-												WP_011071328.1, WP_011073664.1
N1.HOG0002634	OG0005895	-												WP_011073833.1, WP_011071337.1
N1.HOG0002635	OG0005896	-												WP_011072721.1, WP_011071507.1
N1.HOG0002636	OG0005897	-												WP_011071614.1, WP_011073429.1
N1.HOG0002637	OG0005898	-												WP_011071616.1, WP_164925742.1
N1.HOG0002638	OG0005899	-												WP_011071619.1, WP_011073431.1
N1.HOG0002639	OG0005900	-												WP_011074016.1, WP_011071634.1
N1.HOG0002640	OG0005901	-												WP_011072894.1, WP_011071657.1
N1.HOG0002641	OG0005902	-												WP_011071720.1, WP_011071769.1
N1.HOG0002642	OG0005903	-												WP_011071872.1, WP_011072725.1
N1.HOG0002643	OG0005904	-												WP_011073787.1, WP_011072046.1
N1.HOG0002644	OG0005905	-												WP_011072195.1, WP_011072942.1
N1.HOG0002645	OG0005906	-												WP_011072374.1, WP_011072705.1
N1.HOG0002646	OG0005907	-												WP_011072493.1, WP_011072457.1
N1.HOG0002647	OG0005908	-												WP_011072508.1, WP_011072507.1
N1.HOG0002648	OG0005909	-												WP_011072520.1, WP_011073880.1
N1.HOG0002649	OG0005910	-												WP_011072610.1, WP_011072907.1
N1.HOG0002650	OG0005911	-												WP_011072660.1, WP_011074135.1
N1.HOG0002651	OG0005912	-												WP_011072742.1, WP_164925745.1
N1.HOG0002652	OG0005913	-												WP_011072834.1, WP_011072835.1
N1.HOG0002653	OG0005914	-												WP_238560487.1, WP_011072852.1
N1.HOG0002654	OG0005915	-												WP_011072953.1, WP_238560536.1
N1.HOG0002655	OG0005916	-												WP_011072955.1, WP_011073177.1
N1.HOG0002656	OG0005917	-												WP_011073355.1, WP_011073354.1
N1.HOG0002657	OG0005918	-												WP_011073606.1, WP_011073403.1
N1.HOG0002658	OG0005919	-												WP_011074321.1, WP_011073459.1
N1.HOG0002659	OG0005920	-												WP_011074217.1, WP_011073629.1
N1.HOG0002660	OG0005921	-												WP_011073683.1, WP_164925763.1
N1.HOG0002661	OG0005922	-												WP_164925951.1, WP_011073734.1
N1.HOG0002662	OG0005923	-												WP_011074131.1, WP_011074127.1
N1.HOG0002663	OG0005924	-												WP_011074190.1, WP_011074446.1
N1.HOG0002664	OG0005925	-												WP_011074192.1, WP_164925952.1
N1.HOG0002665	OG0005926	-												WP_011074193.1, WP_011074443.1
N1.HOG0002666	OG0005927	-												WP_011074233.1, WP_011074426.1
N1.HOG0002667	OG0005928	-												WP_011074270.1, WP_011074273.1
N1.HOG0002668	OG0005929	-												WP_011074463.1, WP_011074394.1
N1.HOG0002669	OG0005930	-												WP_011074440.1, WP_011074395.1
N1.HOG0002670	OG0005931	-												WP_011074407.1, WP_274544498.1
N1.HOG0002671	OG0005932	-												WP_238560539.1, WP_164925675.1
N1.HOG0002672	OG0005933	-												WP_164925676.1, WP_164925755.1
N1.HOG0002673	OG0005934	-												WP_238560507.1, WP_238560506.1
N1.HOG0002674	OG0005935	-												WP_238560523.1, WP_238560517.1
