HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N4.HOG0001753	OG0001436	n0									WP_126381230.1	WP_010938368.1		
N4.HOG0001754	OG0001437	n0									WP_126380667.1	WP_043629457.1		
N4.HOG0001755	OG0001438	n0										WP_011792706.1		
N4.HOG0001756	OG0001439	n0									WP_126378295.1	WP_011793094.1		
N4.HOG0001757	OG0001441	n0										WP_223294574.1		
N4.HOG0001758	OG0001442	n0									WP_126380372.1	WP_011792129.1		
N4.HOG0001759	OG0001443	n0									WP_126380677.1	WP_010940441.1		
N4.HOG0001760	OG0001446	n0									WP_126380810.1	WP_010937709.1		
N4.HOG0001761	OG0001447	n0									WP_126380811.1	WP_010937710.1		
N4.HOG0001762	OG0001448	n0									WP_126380662.1	WP_011792634.1		
N4.HOG0001763	OG0001449	n0									WP_172961735.1			
N4.HOG0001764	OG0001451	n0									WP_126379263.1			
N4.HOG0001765	OG0001452	n0									WP_126379761.1	WP_010938377.1		
N4.HOG0001766	OG0001453	n0									WP_126380799.1	WP_011792163.1		
N4.HOG0001767	OG0001454	n0									WP_126379371.1	WP_011792758.1		
N4.HOG0001768	OG0001455	n3									WP_126378374.1			
N4.HOG0001769	OG0001455	n5									WP_126381108.1			
N4.HOG0001770	OG0001456	n0									WP_126377756.1	WP_010940220.1		
N4.HOG0001771	OG0001458	n0									WP_126379170.1	WP_010938146.1		
N4.HOG0001772	OG0001459	n0									WP_126379172.1	WP_011792679.1		
N4.HOG0001773	OG0001461	n0									WP_126375772.1	WP_010939487.1		
N4.HOG0001774	OG0001462	n0									WP_126376109.1	WP_010938198.1		
N4.HOG0001775	OG0001464	n0										WP_010938762.1		
N4.HOG0001776	OG0001465	n0									WP_126380711.1	WP_011791464.1		
N4.HOG0001777	OG0001466	n0									WP_126380710.1	WP_043629201.1		
N4.HOG0001778	OG0001468	n0									WP_126379085.1	WP_011791975.1		
N4.HOG0001779	OG0001470	n0									WP_126380714.1	WP_010940431.1		
N4.HOG0001780	OG0001471	n1									WP_172961563.1	WP_010938043.1		
N4.HOG0001781	OG0001471	n3									WP_126381019.1			
N4.HOG0001782	OG0001473	n0									WP_126376650.1	WP_011792544.1		
N4.HOG0001783	OG0001474	n0									WP_126375756.1	WP_010939529.1		
N4.HOG0001784	OG0001475	n0									WP_126380744.1, WP_126375817.1	WP_011791921.1		
N4.HOG0001785	OG0001477	n0									WP_126379649.1	WP_011793139.1		
N4.HOG0001786	OG0001478	n0									WP_126380346.1	WP_011792085.1		
N4.HOG0001787	OG0001479	n0									WP_232034805.1	WP_010937799.1		
N4.HOG0001788	OG0001482	n0									WP_126376993.1	WP_010939113.1		
N4.HOG0001789	OG0001484	n0									WP_172961788.1	WP_223294610.1		
N4.HOG0001790	OG0001485	n0									WP_126381526.1	WP_011792912.1		
N4.HOG0001791	OG0001486	n0									WP_126378297.1	WP_011791686.1		
N4.HOG0001792	OG0001487	n0									WP_126375662.1			
N4.HOG0001793	OG0001489	n0										WP_011791365.1		
N4.HOG0001794	OG0001490	n0									WP_126380229.1	WP_011793004.1		
N4.HOG0001795	OG0001491	n0									WP_126380231.1	WP_010937622.1		
N4.HOG0001796	OG0001492	n0									WP_126380233.1	WP_010937621.1		
N4.HOG0001797	OG0001493	n0									WP_126380235.1	WP_011793005.1		
N4.HOG0001798	OG0001494	n0									WP_126379014.1	WP_010938209.1		
N4.HOG0001799	OG0001495	n0									WP_126380325.1	WP_010937357.1		
N4.HOG0001800	OG0001496	n0									WP_126380323.1	WP_014524186.1		
N4.HOG0001801	OG0001497	n0									WP_126380321.1	WP_010937354.1		
N4.HOG0001802	OG0001498	n0									WP_126377686.1	WP_010940492.1		
N4.HOG0001803	OG0001499	n0									WP_126377576.1	WP_010937818.1		
N4.HOG0001804	OG0001500	n0									WP_126377574.1	WP_010937819.1		
N4.HOG0001805	OG0001501	n0									WP_126377572.1	WP_223294608.1		
N4.HOG0001806	OG0001502	n0									WP_126377570.1	WP_010937821.1		
N4.HOG0001807	OG0001503	n0									WP_126377568.1	WP_010937822.1		
N4.HOG0001808	OG0001504	n0									WP_126377558.1	WP_010937827.1		
N4.HOG0001809	OG0001505	n0									WP_126378898.1	WP_011792667.1		
N4.HOG0001810	OG0001507	n0									WP_126380309.1	WP_010940608.1		
N4.HOG0001811	OG0001508	n0									WP_126378488.1	WP_010940144.1		
N4.HOG0001812	OG0001510	n0									WP_126378301.1	WP_010938301.1		
N4.HOG0001813	OG0001512	n0										WP_010937552.1		
N4.HOG0001814	OG0001514	n0									WP_126381021.1	WP_011791695.1		
N4.HOG0001815	OG0001515	n0									WP_126380725.1	WP_011791694.1		
N4.HOG0001816	OG0001517	n0									WP_126380951.1	WP_011791682.1		
N4.HOG0001817	OG0001518	n0									WP_126380219.1	WP_011791442.1		
N4.HOG0001818	OG0001519	n0									WP_126375937.1	WP_011791912.1		
N4.HOG0001819	OG0001522	n0									WP_126377778.1, WP_126375673.1			
N4.HOG0001820	OG0001524	n0									WP_126377372.1	WP_010939130.1		
N4.HOG0001821	OG0001525	n0									WP_126378614.1			
N4.HOG0001822	OG0001527	n0									WP_126380909.1	WP_011791687.1		
N4.HOG0001823	OG0001529	n0									WP_126380726.1	WP_043629654.1		
N4.HOG0001824	OG0001531	n0									WP_126376450.1	WP_011791612.1		
N4.HOG0001825	OG0001532	n0									WP_172961634.1	WP_010940024.1		
N4.HOG0001826	OG0001533	n0									WP_126377670.1	WP_010938036.1		
N4.HOG0001827	OG0001536	n0									WP_126379671.1	WP_010938585.1		
N4.HOG0001828	OG0001539	n0									WP_126375629.1	WP_011791322.1		
N4.HOG0001829	OG0001540	n0									WP_172961717.1	WP_011791324.1		
N4.HOG0001830	OG0001541	n0										WP_011792796.1		
N4.HOG0001831	OG0001542	n0									WP_126375570.1	WP_010939181.1		
N4.HOG0001832	OG0001546	n0									WP_126378352.1			
N4.HOG0001833	OG0001547	n0									WP_126379455.1	WP_043629705.1		
N4.HOG0001834	OG0001549	n0										WP_011791870.1		
N4.HOG0001835	OG0001550	n2									WP_126379595.1			
N4.HOG0001836	OG0001551	n0									WP_126377223.1	WP_223294648.1		
N4.HOG0001837	OG0001552	n0									WP_126377255.1	WP_011791563.1, WP_011787354.1		
N4.HOG0001838	OG0001553	n0										WP_011792742.1		
N4.HOG0001839	OG0001556	n0									WP_126380697.1	WP_010938091.1		
N4.HOG0001840	OG0001557	n6									WP_126380659.1	WP_010940039.1		
N4.HOG0001841	OG0001557	n7									WP_126378792.1	WP_011791673.1		
N4.HOG0001842	OG0001558	n0										WP_011792662.1		
N4.HOG0001843	OG0001560	n0									WP_172961577.1, WP_126380078.1, WP_126375731.1, WP_126375730.1, WP_172961578.1, WP_126379661.1, WP_126380952.1, WP_126378467.1			
N4.HOG0001844	OG0001562	n2										WP_011792226.1		
N4.HOG0001845	OG0001562	n6									WP_126377630.1	WP_010939057.1		
N4.HOG0001846	OG0001563	n5									WP_126377711.1	WP_011793163.1		
N4.HOG0001847	OG0001563	n6									WP_126377742.1	WP_010938291.1, WP_010937955.1		
N4.HOG0001848	OG0001564	n0									WP_126378047.1, WP_126378056.1	WP_223294645.1, WP_010937572.1		
N4.HOG0001849	OG0001565	n0									WP_126379283.1	WP_010937616.1		
N4.HOG0001850	OG0001566	n1									WP_172961627.1	WP_043629599.1, WP_011791923.1		
N4.HOG0001851	OG0001566	n6									WP_172961747.1	WP_011791585.1		
N4.HOG0001852	OG0001566	n7									WP_172961748.1	WP_043629069.1		
N4.HOG0001853	OG0001568	n3									WP_126381094.1	WP_011792712.1		
N4.HOG0001854	OG0001568	n6									WP_126378134.1	WP_010937489.1		
N4.HOG0001855	OG0001569	n0									WP_126380849.1	WP_011792860.1		
N4.HOG0001856	OG0001570	n0									WP_126375600.1	WP_011792206.1		
N4.HOG0001857	OG0001571	n0									WP_126375603.1	WP_011792209.1		
N4.HOG0001858	OG0001575	n0									WP_126380851.1	WP_010937794.1		
N4.HOG0001859	OG0001577	n0									WP_126379872.1	WP_011792366.1		
N4.HOG0001860	OG0001579	n3										WP_043629411.1, WP_011792270.1		
N4.HOG0001861	OG0001580	n0									WP_126381009.1			
N4.HOG0001862	OG0001581	n0									WP_126378419.1	WP_011792561.1		
N4.HOG0001863	OG0001583	n4									WP_126380340.1	WP_011791321.1		
N4.HOG0001864	OG0001584	n0									WP_126379101.1	WP_010939073.1		
N4.HOG0001865	OG0001585	n0										WP_010939928.1		
N4.HOG0001866	OG0001586	n0										WP_011791716.1		
N4.HOG0001867	OG0001590	n0									WP_232034827.1	WP_011792210.1		
N4.HOG0001868	OG0001591	n0										WP_011791876.1		
N4.HOG0001869	OG0001592	n0									WP_232034815.1			
N4.HOG0001870	OG0001593	n0									WP_126378331.1	WP_011792394.1		
N4.HOG0001871	OG0001596	n0									WP_126378445.1	WP_011791526.1		
N4.HOG0001872	OG0001602	n0									WP_126380962.1	WP_011792223.1		
N4.HOG0001873	OG0001604	n0									WP_126375596.1	WP_081428804.1		
N4.HOG0001874	OG0001605	n0									WP_126380672.1			
N4.HOG0001875	OG0001607	n0									WP_126380585.1	WP_010937740.1		
N4.HOG0001876	OG0001612	n0									WP_126377975.1	WP_011792065.1		
N4.HOG0001877	OG0001613	n0									WP_126377973.1	WP_011792066.1		
N4.HOG0001878	OG0001616	n0									WP_126379459.1	WP_011792659.1		
N4.HOG0001879	OG0001617	n2									WP_126378094.1	WP_010939226.1		
N4.HOG0001880	OG0001617	n5									WP_126380025.1	WP_010939942.1		
N4.HOG0001881	OG0001619	n0									WP_126381305.1	WP_010940552.1		
N4.HOG0001882	OG0001620	n0									WP_126381578.1	WP_011791382.1		
N4.HOG0001883	OG0001622	n0									WP_172961805.1			
N4.HOG0001884	OG0001623	n0									WP_172961675.1			
N4.HOG0001885	OG0001624	n0										WP_150100254.1		
N4.HOG0001886	OG0001625	n0									WP_126375741.1	WP_010939886.1		
N4.HOG0001887	OG0001627	n0										WP_010938695.1		
N4.HOG0001888	OG0001629	n0									WP_126380928.1			
N4.HOG0001889	OG0001631	n0									WP_126380897.1	WP_043629597.1		
N4.HOG0001890	OG0001632	n0									WP_126381075.1, WP_126376674.1			
N4.HOG0001891	OG0001638	n0									WP_126377923.1	WP_010939501.1		
N4.HOG0001892	OG0001640	n0									WP_126377548.1	WP_223294595.1		
N4.HOG0001893	OG0001643	n0									WP_126379874.1	WP_010938827.1		
N4.HOG0001894	OG0001645	n0									WP_126378257.1	WP_010938290.1		
N4.HOG0001895	OG0001646	n0									WP_126375682.1, WP_126378768.1			
N4.HOG0001896	OG0001647	n0									WP_126375581.1, WP_126379373.1	WP_011792756.1		
N4.HOG0001897	OG0001649	n0									WP_126378129.1	WP_011176592.1		
N4.HOG0001898	OG0001650	n0									WP_126378127.1	WP_011176591.1		
N4.HOG0001899	OG0001651	n0									WP_126378120.1			
N4.HOG0001900	OG0001652	n0									WP_126378621.1			
N4.HOG0001901	OG0001653	n0									WP_126379926.1	WP_011792733.1		
N4.HOG0001902	OG0001654	n0									WP_232034809.1	WP_011791778.1		
N4.HOG0001903	OG0001656	n0									WP_232034846.1	WP_010939484.1		
N4.HOG0001904	OG0001657	n0									WP_126377919.1	WP_011791988.1		
N4.HOG0001905	OG0001660	n0									WP_126377378.1			
N4.HOG0001906	OG0001663	n0									WP_126376180.1			
N4.HOG0001907	OG0001664	n0									WP_126376696.1			
N4.HOG0001908	OG0001668	n0									WP_126375578.1	WP_010937941.1		
N4.HOG0001909	OG0001676	n0									WP_126378213.1	WP_011791678.1		
N4.HOG0001910	OG0001677	n0									WP_126379471.1	WP_010938183.1		
N4.HOG0001911	OG0001678	n0									WP_126377784.1	WP_011792545.1		
N4.HOG0001912	OG0001681	n0									WP_126379767.1	WP_011791796.1		
N4.HOG0001913	OG0001682	n0									WP_232034764.1	WP_010937979.1		
N4.HOG0001914	OG0001683	n0									WP_126378610.1			
N4.HOG0001915	OG0001684	n0									WP_126378612.1			
N4.HOG0001916	OG0001687	n0									WP_126375678.1	WP_011792914.1		
N4.HOG0001917	OG0001689	n0									WP_126381129.1	WP_011792111.1		
N4.HOG0001918	OG0001690	n0									WP_232034811.1			
N4.HOG0001919	OG0001691	n0									WP_126380885.1			
N4.HOG0001920	OG0001694	n0									WP_126375642.1, WP_126375625.1			
N4.HOG0001921	OG0001695	n0									WP_126378966.1	WP_223294622.1		
N4.HOG0001922	OG0001696	n0									WP_126375871.1	WP_011792549.1		
N4.HOG0001923	OG0001698	n0									WP_126380289.1	WP_010940617.1		
N4.HOG0001924	OG0001699	n0									WP_126380303.1			
N4.HOG0001925	OG0001701	n0									WP_126377053.1	WP_010938753.1		
N4.HOG0001926	OG0001702	n0									WP_126379330.1	WP_011791818.1, WP_011791508.1, WP_011791817.1		
N4.HOG0001927	OG0001703	n0									WP_232034817.1	WP_011792619.1		
N4.HOG0001928	OG0001708	n0									WP_126380738.1	WP_011792889.1		
N4.HOG0001929	OG0001712	n0									WP_126380798.1	WP_011792164.1		
N4.HOG0001930	OG0001713	n0									WP_126378994.1	WP_011792430.1		
N4.HOG0001931	OG0001715	n0									WP_126380217.1	WP_011791443.1		
N4.HOG0001932	OG0001716	n0									WP_126378088.1	WP_011792091.1, WP_011787321.1		
N4.HOG0001933	OG0001717	n0									WP_126378305.1	WP_010939234.1		
N4.HOG0001934	OG0001718	n0									WP_126379176.1	WP_011792677.1		
N4.HOG0001935	OG0001719	n0									WP_126379178.1	WP_010938150.1		
N4.HOG0001936	OG0001721	n0									WP_126375906.1	WP_010939574.1		
N4.HOG0001937	OG0001722	n0									WP_126380640.1			
N4.HOG0001938	OG0001723	n0									WP_126376383.1			
N4.HOG0001939	OG0001725	n0									WP_126375908.1			
N4.HOG0001940	OG0001726	n0									WP_126375912.1			
N4.HOG0001941	OG0001727	n0									WP_172961645.1	WP_011787356.1		
N4.HOG0001942	OG0001728	n0									WP_126375546.1			
N4.HOG0001943	OG0001729	n0										WP_011792828.1		
N4.HOG0001944	OG0001730	n0									WP_126376648.1	WP_010938292.1		
N4.HOG0001945	OG0001731	n0									WP_126381269.1	WP_010938863.1		
N4.HOG0001946	OG0001733	n0									WP_126380462.1	WP_011792840.1		
N4.HOG0001947	OG0001736	n0									WP_126377842.1, WP_126380354.1			
N4.HOG0001948	OG0001739	n0									WP_126378366.1	WP_223294592.1		
N4.HOG0001949	OG0001740	n0									WP_126377818.1			
N4.HOG0001950	OG0001741	n0									WP_126377820.1			
N4.HOG0001951	OG0001742	n0									WP_126377531.1	WP_010938194.1		
N4.HOG0001952	OG0001747	n0									WP_126380656.1	WP_010938212.1		
N4.HOG0001953	OG0001748	n0									WP_126377566.1			
N4.HOG0001954	OG0001750	n0									WP_126377556.1	WP_010937828.1		
N4.HOG0001955	OG0001751	n0									WP_126379404.1			
N4.HOG0001956	OG0001757	n0									WP_126375939.1	WP_010939585.1		
N4.HOG0001957	OG0001765	n1										WP_011787323.1		
N4.HOG0001958	OG0001765	n2										WP_011791740.1		
N4.HOG0001959	OG0001768	n0										WP_011792235.1		
N4.HOG0001960	OG0001770	n0									WP_126378711.1			
N4.HOG0001961	OG0001771	n0									WP_126375670.1			
N4.HOG0001962	OG0001772	n0									WP_126376571.1	WP_010940223.1		
N4.HOG0001963	OG0001776	n0										WP_011792831.1		
N4.HOG0001964	OG0001777	n0									WP_126377448.1	WP_010940333.1		
N4.HOG0001965	OG0001778	n0										WP_011791998.1		
N4.HOG0001966	OG0001781	n0									WP_126378608.1			
N4.HOG0001967	OG0001783	n0									WP_126379527.1	WP_010938488.1		
N4.HOG0001968	OG0001784	n0									WP_126376577.1			
N4.HOG0001969	OG0001785	n2									WP_126378171.1			
N4.HOG0001970	OG0001787	n0									WP_126380010.1	WP_010937897.1		
N4.HOG0001971	OG0001788	n0									WP_126375873.1	WP_011792550.1		
N4.HOG0001972	OG0001789	n1									WP_126376158.1			
N4.HOG0001973	OG0001789	n5									WP_126376189.1			
N4.HOG0001974	OG0001790	n0									WP_126379998.1, WP_126376775.1	WP_011791852.1		
N4.HOG0001975	OG0001791	n5									WP_126379651.1	WP_010939797.1		
N4.HOG0001976	OG0001791	n6									WP_126380847.1	WP_010940343.1		
N4.HOG0001977	OG0001792	n5									WP_126379947.1	WP_011792838.1		
N4.HOG0001978	OG0001792	n6										WP_010938244.1		
N4.HOG0001979	OG0001793	n0									WP_126380813.1	WP_011792867.1		
N4.HOG0001980	OG0001796	n0									WP_126377719.1	WP_011792122.1		
N4.HOG0001981	OG0001798	n0									WP_126375577.1	WP_011791691.1		
N4.HOG0001982	OG0001799	n0									WP_126375646.1	WP_223294678.1		
N4.HOG0001983	OG0001800	n0									WP_126380893.1			
N4.HOG0001984	OG0001801	n0									WP_172961780.1			
N4.HOG0001985	OG0001804	n0									WP_126379870.1	WP_011792048.1		
N4.HOG0001986	OG0001807	n0									WP_126380047.1	WP_011793135.1		
N4.HOG0001987	OG0001809	n0										WP_010939915.1		
N4.HOG0001988	OG0001810	n0									WP_126375649.1	WP_010937899.1		
N4.HOG0001989	OG0001811	n0									WP_126375648.1	WP_011792810.1		
N4.HOG0001990	OG0001812	n0									WP_126379938.1	WP_010938391.1		
N4.HOG0001991	OG0001813	n0									WP_126380368.1, WP_126376720.1			
N4.HOG0001992	OG0001815	n0									WP_126376583.1	WP_010940059.1		
N4.HOG0001993	OG0001816	n0									WP_126380033.1	WP_010940392.1		
N4.HOG0001994	OG0001817	n0									WP_126380625.1, WP_126376124.1, WP_126380736.1	WP_011792415.1		
N4.HOG0001995	OG0001820	n0									WP_126376375.1			
N4.HOG0001996	OG0001821	n0									WP_126377435.1			
N4.HOG0001997	OG0001823	n0									WP_126376946.1	WP_010938920.1		
N4.HOG0001998	OG0001827	n0										WP_011792533.1		
N4.HOG0001999	OG0001828	n0									WP_232034759.1	WP_011792757.1		
N4.HOG0002000	OG0001829	n1										WP_043629397.1		
N4.HOG0002001	OG0001831	n0										WP_258312739.1		
N4.HOG0002002	OG0001832	n0									WP_126375993.1	WP_011791608.1		
N4.HOG0002003	OG0001835	n0									WP_126379162.1	WP_011792551.1		
N4.HOG0002004	OG0001841	n0									WP_126375601.1	WP_011792207.1		
N4.HOG0002005	OG0001843	n5										WP_011791872.1		
N4.HOG0002006	OG0001844	n0									WP_232034772.1	WP_011791985.1		
N4.HOG0002007	OG0001845	n0									WP_126378931.1	WP_010938262.1		
N4.HOG0002008	OG0001846	n1										WP_011792856.1		
N4.HOG0002009	OG0001848	n0									WP_126378285.1			
N4.HOG0002010	OG0001849	n0									WP_126381652.1			
N4.HOG0002011	OG0001854	n0									WP_126380468.1			
N4.HOG0002012	OG0001856	n0									WP_126377969.1	WP_010939398.1		
N4.HOG0002013	OG0001858	n0										WP_010937903.1		
N4.HOG0002014	OG0001859	n0									WP_126379310.1	WP_011792685.1		
N4.HOG0002015	OG0001865	n0										WP_223294607.1		
N4.HOG0002016	OG0001874	n0									WP_126375899.1	WP_011792145.1		
N4.HOG0002017	OG0001878	n0									WP_126377962.1	WP_011792069.1		
N4.HOG0002018	OG0001883	n0									WP_126380256.1	WP_010940170.1		
N4.HOG0002019	OG0001893	n0									WP_126378955.1			
N4.HOG0002020	OG0001896	n0									WP_126380923.1			
N4.HOG0002021	OG0001897	n2										WP_011787421.1		
N4.HOG0002022	OG0001899	n0									WP_126378303.1	WP_011792590.1		
N4.HOG0002023	OG0001900	n0										WP_011791386.1		
N4.HOG0002024	OG0001904	n0										WP_011791902.1		
N4.HOG0002025	OG0001917	n0									WP_232034824.1			
N4.HOG0002026	OG0001918	n0									WP_126379248.1			
N4.HOG0002027	OG0001921	n0									WP_126379332.1	WP_010939755.1		
N4.HOG0002028	OG0001922	n1									WP_126378102.1	WP_010939220.1		
N4.HOG0002029	OG0001922	n4									WP_126378100.1	WP_014524368.1		
N4.HOG0002030	OG0001923	n0									WP_126376708.1	WP_011792319.1		
N4.HOG0002031	OG0001924	n0										WP_011792956.1		
N4.HOG0002032	OG0001925	n0									WP_126378953.1	WP_010937339.1		
N4.HOG0002033	OG0001929	n0									WP_126375690.1	WP_010937454.1		
N4.HOG0002034	OG0001931	n0									WP_126377276.1	WP_010939217.1		
N4.HOG0002035	OG0001932	n0									WP_126377147.1	WP_014524404.1		
N4.HOG0002036	OG0001933	n0									WP_126375761.1	WP_011792531.1		
N4.HOG0002037	OG0001940	n0									WP_126378079.1			
N4.HOG0002038	OG0001942	n0									WP_126381096.1	WP_043629506.1		
N4.HOG0002039	OG0001957	n1									WP_172961572.1			
N4.HOG0002040	OG0001957	n2									WP_126377760.1			
N4.HOG0002041	OG0001962	n0									WP_126376579.1			
N4.HOG0002042	OG0001966	n0									WP_126376504.1	WP_011792526.1		
N4.HOG0002043	OG0001968	n0									WP_126381005.1			
N4.HOG0002044	OG0001972	n0									WP_126376903.1	WP_011791497.1		
N4.HOG0002045	OG0001975	n0									WP_126380390.1	WP_010940198.1		
N4.HOG0002046	OG0001978	n0									WP_126377485.1	WP_010938878.1		
N4.HOG0002047	OG0001989	n0									WP_126379643.1			
N4.HOG0002048	OG0001990	n0									WP_126379202.1	WP_223294687.1		
N4.HOG0002049	OG0001993	n0									WP_126377427.1	WP_010938750.1		
N4.HOG0002050	OG0001998	n0									WP_126375681.1	WP_010938713.1		
N4.HOG0002051	OG0002008	n0									WP_126376310.1			
N4.HOG0002052	OG0002023	n0									WP_172961718.1	WP_011792388.1		
N4.HOG0002053	OG0002027	n0									WP_172961743.1	WP_011792130.1		
N4.HOG0002054	OG0002031	n1										WP_011791715.1		
N4.HOG0002055	OG0002034	n0									WP_126379144.1			
N4.HOG0002056	OG0002035	n0									WP_126380594.1			
N4.HOG0002057	OG0002039	n0									WP_126378267.1			
N4.HOG0002058	OG0002040	n0									WP_126379058.1			
N4.HOG0002059	OG0002041	n0										WP_011791683.1		
N4.HOG0002060	OG0002042	n0									WP_126380600.1	WP_011787334.1		
N4.HOG0002061	OG0002044	n0									WP_126380877.1			
N4.HOG0002062	OG0002045	n0									WP_126376360.1, WP_126378076.1	WP_011792625.1		
N4.HOG0002063	OG0002050	n0									WP_126380344.1			
N4.HOG0002064	OG0002051	n0									WP_232034752.1	WP_223294573.1		
N4.HOG0002065	OG0002055	n0									WP_232034884.1			
N4.HOG0002066	OG0002056	n0										WP_223294596.1		
N4.HOG0002067	OG0002057	n0									WP_126377099.1			
N4.HOG0002068	OG0002058	n0										WP_010939668.1		
N4.HOG0002069	OG0002059	n0										WP_011791857.1		
N4.HOG0002070	OG0002060	n0									WP_126380342.1			
N4.HOG0002071	OG0002064	n0										WP_043629570.1, WP_043629277.1, WP_014524464.1		
N4.HOG0002072	OG0002065	n0									WP_126380021.1	WP_011791471.1		
N4.HOG0002073	OG0002066	n0									WP_126376841.1			
N4.HOG0002074	OG0002068	n0									WP_126376724.1			
N4.HOG0002075	OG0002070	n0									WP_126378740.1, WP_126377222.1			
N4.HOG0002076	OG0002073	n0									WP_126378940.1			
N4.HOG0002077	OG0002074	n0									WP_126380041.1			
N4.HOG0002078	OG0002075	n0									WP_126378313.1	WP_010938320.1		
