Orthogroup	Desulfosediminicola ganghwensis IMCC35004	Desulfosediminicola flagellatus IMCC35005
OG0005236	WP_136799420.1	WP_136809278.1
OG0005237	WP_136799346.1	WP_136809325.1
OG0005238	WP_136799345.1	WP_136809326.1
OG0005240	WP_136796838.1	WP_136809364.1
OG0005241	WP_136798637.1	WP_136809367.1
OG0005242	WP_136798953.1	WP_136809416.1
OG0005244	WP_136798654.1	WP_136809432.1
OG0005245	WP_176360074.1	WP_136809438.1
OG0005246	WP_136798756.1	WP_136809439.1
OG0005249	WP_136798665.1	WP_136809506.1
OG0005250	WP_136795494.1	WP_136809515.1
OG0005251	WP_136795503.1	WP_136809543.1
OG0005252	WP_136795504.1	WP_136809545.1
OG0005253	WP_136795507.1	WP_136809553.1
OG0005254	WP_136797931.1	WP_136809581.1
OG0005256	WP_136795905.1	WP_136809614.1
OG0005257	WP_176360004.1	WP_136809616.1
OG0005258	WP_136798764.1	WP_136809617.1
OG0005260	WP_136795727.1	WP_136809635.1
OG0005261	WP_136795555.1	WP_136809673.1
OG0005263	WP_136799070.1	WP_136809737.1
OG0005264	WP_136799071.1	WP_136809738.1
OG0005265	WP_136795630.1	WP_136809758.1
OG0005266	WP_136795645.1	WP_136809775.1
OG0005267	WP_136795677.1	WP_136809812.1
OG0005269	WP_136796840.1	WP_136809856.1
OG0005273	WP_176360046.1	WP_136809966.1
OG0005274	WP_136795291.1	WP_136809967.1
OG0005275	WP_136796938.1	WP_136810018.1
OG0005278	WP_136798601.1	WP_136810068.1
OG0005279	WP_136798602.1	WP_136810069.1
OG0005281	WP_167495866.1	WP_136810115.1
OG0005284	WP_136796847.1	WP_136810146.1
OG0005286	WP_136797021.1	WP_136810179.1
OG0005287	WP_136797018.1	WP_136810183.1
OG0005288	WP_136797015.1	WP_136810186.1
OG0005289	WP_136796991.1	WP_136810215.1
OG0005290	WP_136796989.1	WP_136810217.1
OG0005292	WP_217907610.1	WP_136810249.1
OG0005293	WP_136797365.1	WP_136810298.1
OG0005294	WP_136798880.1	WP_136810326.1
OG0005295	WP_136798875.1	WP_136810330.1
OG0005296	WP_136796295.1	WP_136810355.1
OG0005297	WP_136796296.1	WP_136810356.1
OG0005298	WP_136796279.1	WP_136810368.1
OG0005299	WP_136796270.1	WP_136810369.1
OG0005300	WP_136796271.1	WP_136810370.1
OG0005302	WP_136796391.1	WP_136810375.1
OG0005303	WP_136796316.1	WP_136810390.1
OG0005304	WP_136796317.1	WP_136810391.1
OG0005306	WP_136800014.1	WP_136810438.1
OG0005308	WP_176360030.1	WP_136810471.1
OG0005309	WP_136796370.1	WP_136810473.1
OG0005310	WP_136798131.1	WP_136810523.1
OG0005311	WP_167495676.1	WP_136810618.1
OG0005313	WP_136796663.1	WP_136810745.1
OG0005314	WP_136799154.1	WP_136810747.1
OG0005315	WP_136799296.1	WP_136810757.1
OG0005316	WP_136798418.1	WP_136810785.1
OG0005317	WP_136796039.1	WP_136810792.1
OG0005318	WP_136796814.1	WP_136810799.1
OG0005320	WP_136799247.1	WP_136810812.1
OG0005321	WP_136799248.1	WP_136810813.1
OG0005323	WP_136798999.1	WP_136810824.1
OG0005324	WP_153305544.1	WP_153307149.1
OG0005326	WP_167495798.1	WP_167505730.1
OG0005327	WP_167495923.1	WP_167505757.1
OG0005328	WP_136799006.1	WP_167505810.1
OG0005329	WP_167495710.1	WP_167505828.1
OG0005331	WP_167495940.1	WP_167505833.1
OG0005333	WP_136798509.1	WP_167505848.1
OG0005334	WP_167495664.1	WP_167505855.1
OG0005335	WP_167495670.1	WP_167505863.1
OG0005336	WP_136799203.1	WP_167505873.1
OG0005337	WP_136798381.1	WP_167505918.1
OG0005338	WP_136797372.1	WP_167505922.1
OG0005339	WP_136798254.1	WP_167505932.1
OG0005341	WP_136798491.1	WP_167505971.1
OG0005342	WP_136799742.1	WP_167505973.1
OG0005343	WP_136796169.1	WP_167505990.1
OG0005344	WP_167495759.1	WP_167505992.1
OG0005345	WP_136795550.1	WP_167506013.1
OG0005346	WP_136799072.1	WP_167506018.1
OG0005347	WP_136795733.1	WP_167506037.1
OG0005348	WP_176360053.1	WP_167506047.1
OG0005349	WP_167495740.1	WP_167506059.1
OG0005350	WP_136798816.1	WP_167506062.1
OG0005351	WP_136796332.1	WP_167506087.1
OG0005352	WP_167495694.1	WP_167506088.1
OG0005356	WP_136798398.1	WP_176371612.1
OG0005357	WP_136799614.1	WP_176371630.1
OG0005358	WP_217907625.1	WP_217909448.1
OG0005359	WP_136796870.1	WP_217909453.1
OG0005361	WP_136798560.1	WP_217909509.1
OG0005363	WP_136796987.1	WP_217909555.1
OG0005366	WP_217907659.1	WP_217909603.1
OG0005367	WP_217907658.1	WP_217909605.1
OG0005368	WP_136796664.1	WP_217909608.1
OG0005369	WP_136799604.1	WP_217909631.1
OG0005370	WP_136798465.1	WP_228723231.1
OG0005373	WP_136798496.1	WP_228723346.1
OG0005374	WP_228721331.1	WP_228723350.1
OG0005377	WP_136796494.1	WP_267313789.1
OG0005378	WP_267314020.1	WP_267313790.1
