Orthogroup	Species	Geobacter sulfurreducens PCA	Orthologs
OG0000597	Desulfovibrio vulgaris DP4	WP_010942643.1	WP_010938825.1
OG0000597	Desulfovibrio ferrophilus IS5	WP_010942643.1	WP_126377437.1
OG0000597	Desulfosediminicola ganghwensis IMCC35004	WP_010942643.1	WP_228721343.1
OG0000597	Desulfosediminicola flagellatus IMCC35005	WP_010942643.1	WP_136806412.1
OG0000597	Desulforhopalus vacuolatus DSM 9700	WP_010942643.1	WP_205218730.1
OG0000597	Desulfotalea psychrophila LSv54	WP_010942643.1	WP_011189171.1
OG0000597	Desulfocapsa sulfexigens DSM 10523	WP_010942643.1	WP_015405100.1
OG0000597	Desulfocapsa_13_biocide	WP_010942643.1	Utg859098_240
OG0000597	Desulfocapsa_06_corrosive	WP_010942643.1	Utg323152_175
OG0000598	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943702.1	WP_009562424.1
OG0000598	Shewanella oneidensis MR-1	WP_010943702.1	WP_011073908.1
OG0000598	Desulforhopalus vacuolatus DSM 9700	WP_010943702.1	WP_205217625.1
OG0000598	Desulfosediminicola ganghwensis IMCC35004	WP_010943702.1	WP_136798726.1
OG0000598	Desulfosediminicola flagellatus IMCC35005	WP_010943702.1	WP_136805093.1
OG0000598	Desulfotalea psychrophila LSv54	WP_010943702.1	WP_011190145.1
OG0000598	Desulfocapsa sulfexigens DSM 10523	WP_010943702.1	WP_015405690.1
OG0000598	Desulfocapsa_13_biocide	WP_010943702.1	Utg858432_39
OG0000598	Desulfocapsa_06_corrosive	WP_010943702.1	Utg323632_99
OG0000598	Desulfovibrio ferrophilus IS5	WP_010943702.1	WP_126378738.1
OG0000598	Desulfovibrio vulgaris DP4	WP_010943702.1	WP_010939782.1
OG0000599	Acidithiobacillus ferrooxidans YNTRS-40	WP_010941327.1	WP_009562432.1
OG0000599	Shewanella oneidensis MR-1	WP_010941327.1	WP_006083042.1
OG0000599	Desulfovibrio vulgaris DP4	WP_010941327.1	WP_010938256.1
OG0000599	Desulfovibrio ferrophilus IS5	WP_010941327.1	WP_126377651.1
OG0000599	Desulfocapsa sulfexigens DSM 10523	WP_010941327.1	WP_015405020.1
OG0000599	Desulfocapsa_13_biocide	WP_010941327.1	Utg859098_188
OG0000599	Desulfocapsa_06_corrosive	WP_010941327.1	Utg323152_223
OG0000599	Desulfotalea psychrophila LSv54	WP_010941327.1	WP_011189837.1
OG0000599	Desulfosediminicola ganghwensis IMCC35004	WP_010941327.1	WP_136795803.1
OG0000599	Desulfosediminicola flagellatus IMCC35005	WP_010941327.1	WP_136806331.1
OG0000599	Desulforhopalus vacuolatus DSM 9700	WP_010941327.1	WP_205218140.1
OG0000600	Desulforhopalus vacuolatus DSM 9700	WP_010942136.1	WP_205217588.1
OG0000600	Desulfotalea psychrophila LSv54	WP_010942136.1	WP_041278909.1
OG0000600	Desulfosediminicola ganghwensis IMCC35004	WP_010942136.1	WP_136796770.1
OG0000600	Desulfosediminicola flagellatus IMCC35005	WP_010942136.1	WP_136806643.1
OG0000600	Desulfocapsa_06_corrosive	WP_010942136.1	Utg323180_267
OG0000600	Desulfocapsa_13_biocide	WP_010942136.1	Utg863716_90
OG0000600	Desulfocapsa sulfexigens DSM 10523	WP_010942136.1	WP_015402515.1
OG0000600	Shewanella oneidensis MR-1	WP_010942136.1	WP_011070456.1
OG0000600	Desulfovibrio vulgaris DP4	WP_010942136.1	WP_011793123.1
OG0000600	Desulfovibrio ferrophilus IS5	WP_010942136.1	WP_232034783.1
OG0000600	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942136.1	WP_009562611.1
OG0000601	Desulfotalea psychrophila LSv54	WP_010940829.1	WP_011187681.1
OG0000601	Desulforhopalus vacuolatus DSM 9700	WP_010940829.1	WP_205219323.1
OG0000601	Desulfosediminicola flagellatus IMCC35005	WP_010940829.1	WP_136810639.1
OG0000601	Desulfosediminicola ganghwensis IMCC35004	WP_010940829.1	WP_136796051.1
OG0000601	Desulfocapsa_13_biocide	WP_010940829.1	Utg859432_46
OG0000601	Desulfocapsa_06_corrosive	WP_010940829.1	Utg323140_185
OG0000601	Desulfocapsa sulfexigens DSM 10523	WP_010940829.1	WP_015402958.1
OG0000601	Desulfovibrio vulgaris DP4	WP_010940829.1	WP_011792532.1
OG0000601	Desulfovibrio ferrophilus IS5	WP_010940829.1	WP_126375798.1
OG0000601	Shewanella oneidensis MR-1	WP_010940829.1	WP_011070650.1
OG0000601	Acidithiobacillus ferrooxidans YNTRS-40	WP_010940829.1	WP_009562807.1
OG0000602	Desulfosediminicola ganghwensis IMCC35004	WP_010942444.1	WP_136798689.1
OG0000602	Shewanella oneidensis MR-1	WP_010942444.1	WP_011073283.1, WP_011073273.1, WP_011073768.1, WP_011073717.1
OG0000602	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942444.1	WP_009562815.1
OG0000602	Desulfovibrio vulgaris DP4	WP_010942444.1	WP_010939199.1
OG0000602	Desulfovibrio ferrophilus IS5	WP_010942444.1	WP_126377009.1
OG0000602	Desulfocapsa_06_corrosive	WP_010942444.1	Utg323152_172
OG0000602	Desulfocapsa_13_biocide	WP_010942444.1	Utg859098_243
OG0000602	Desulfocapsa sulfexigens DSM 10523	WP_010942444.1	WP_015405103.1
OG0000603	Shewanella oneidensis MR-1	WP_010942707.1	WP_011071702.1
OG0000603	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942707.1	WP_009562818.1
OG0000603	Desulfosediminicola ganghwensis IMCC35004	WP_010942707.1	WP_136795861.1
OG0000603	Desulfosediminicola flagellatus IMCC35005	WP_010942707.1	WP_136806272.1
OG0000603	Desulfocapsa_06_corrosive	WP_010942707.1	Utg323990_83
OG0000603	Desulfocapsa_13_biocide	WP_010942707.1	Utg860006_130
OG0000603	Desulfocapsa sulfexigens DSM 10523	WP_010942707.1	WP_015404575.1
OG0000603	Desulfotalea psychrophila LSv54	WP_010942707.1	WP_011189475.1
OG0000603	Desulforhopalus vacuolatus DSM 9700	WP_010942707.1	WP_240191991.1
OG0000603	Desulfovibrio ferrophilus IS5	WP_010942707.1	WP_172961647.1
OG0000603	Desulfovibrio vulgaris DP4	WP_010942707.1	WP_010939174.1
OG0000604	Shewanella oneidensis MR-1	WP_010940693.1	WP_011073440.1
OG0000604	Acidithiobacillus ferrooxidans YNTRS-40	WP_010940693.1	WP_009562823.1
OG0000604	Desulfovibrio vulgaris DP4	WP_010940693.1	WP_223294672.1
OG0000604	Desulfovibrio ferrophilus IS5	WP_010940693.1	WP_172961633.1
OG0000604	Desulfocapsa sulfexigens DSM 10523	WP_010940693.1	WP_015402715.1
OG0000604	Desulfocapsa_06_corrosive	WP_010940693.1	Utg323180_32
OG0000604	Desulfocapsa_13_biocide	WP_010940693.1	Utg859750_70
OG0000604	Desulfosediminicola flagellatus IMCC35005	WP_010940693.1	WP_167505820.1
OG0000604	Desulfosediminicola ganghwensis IMCC35004	WP_010940693.1	WP_136796790.1
OG0000604	Desulforhopalus vacuolatus DSM 9700	WP_010940693.1	WP_205219036.1
OG0000604	Desulfotalea psychrophila LSv54	WP_010940693.1	WP_041278118.1
OG0000605	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943003.1	WP_009562824.1
OG0000605	Shewanella oneidensis MR-1	WP_010943003.1	WP_011073439.1
OG0000605	Desulfovibrio ferrophilus IS5	WP_010943003.1	WP_172961652.1
OG0000605	Desulfovibrio vulgaris DP4	WP_010943003.1	WP_011792614.1
OG0000605	Desulfotalea psychrophila LSv54	WP_010943003.1	WP_156792331.1
OG0000605	Desulfocapsa sulfexigens DSM 10523	WP_010943003.1	WP_083907155.1
OG0000605	Desulfocapsa_06_corrosive	WP_010943003.1	Utg323180_276
OG0000605	Desulfocapsa_13_biocide	WP_010943003.1	Utg863716_99
OG0000605	Desulfosediminicola ganghwensis IMCC35004	WP_010943003.1	WP_167495727.1
OG0000605	Desulfosediminicola flagellatus IMCC35005	WP_010943003.1	WP_136806649.1
OG0000605	Desulforhopalus vacuolatus DSM 9700	WP_010943003.1	WP_205219056.1
OG0000606	Desulfovibrio vulgaris DP4	WP_010941673.1	WP_010938095.1
OG0000606	Acidithiobacillus ferrooxidans YNTRS-40	WP_010941673.1	WP_009562995.1
OG0000606	Shewanella oneidensis MR-1	WP_010941673.1	WP_011072376.1
OG0000606	Desulfosediminicola ganghwensis IMCC35004	WP_010941673.1	WP_136796139.1
OG0000606	Desulfosediminicola flagellatus IMCC35005	WP_010941673.1	WP_136809177.1
OG0000606	Desulfocapsa_06_corrosive	WP_010941673.1	Utg323266_43
OG0000606	Desulfocapsa_13_biocide	WP_010941673.1	Utg865370_35
OG0000606	Desulfocapsa sulfexigens DSM 10523	WP_010941673.1	WP_228130038.1
OG0000606	Desulfotalea psychrophila LSv54	WP_010941673.1	WP_011188166.1
OG0000606	Desulforhopalus vacuolatus DSM 9700	WP_010941673.1	WP_240192025.1
OG0000607	Acidithiobacillus ferrooxidans YNTRS-40	WP_010940800.1	WP_009563107.1
OG0000607	Shewanella oneidensis MR-1	WP_010940800.1	WP_164925802.1
OG0000607	Desulfovibrio vulgaris DP4	WP_010940800.1	WP_043629197.1
OG0000607	Desulfovibrio ferrophilus IS5	WP_010940800.1	WP_126380956.1
OG0000607	Desulfocapsa sulfexigens DSM 10523	WP_010940800.1	WP_167320733.1
OG0000607	Desulfotalea psychrophila LSv54	WP_010940800.1	WP_011187525.1
OG0000607	Desulfosediminicola flagellatus IMCC35005	WP_010940800.1	WP_136808084.1
OG0000607	Desulfosediminicola ganghwensis IMCC35004	WP_010940800.1	WP_167495615.1
OG0000607	Desulforhopalus vacuolatus DSM 9700	WP_010940800.1	WP_240191928.1
OG0000607	Desulfocapsa_13_biocide	WP_010940800.1	Utg857152_11
OG0000607	Desulfocapsa_06_corrosive	WP_010940800.1	Utg323300_283
OG0000608	Desulfovibrio ferrophilus IS5	WP_010940710.1	WP_126376126.1
OG0000608	Desulfovibrio vulgaris DP4	WP_010940710.1	WP_010938113.1
OG0000608	Shewanella oneidensis MR-1	WP_010940710.1	WP_011071703.1
OG0000608	Desulforhopalus vacuolatus DSM 9700	WP_010940710.1	WP_205217708.1
OG0000608	Desulfosediminicola ganghwensis IMCC35004	WP_010940710.1	WP_136796551.1
OG0000608	Desulfosediminicola flagellatus IMCC35005	WP_010940710.1	WP_228723338.1
OG0000608	Desulfotalea psychrophila LSv54	WP_010940710.1	WP_011188883.1
OG0000608	Desulfocapsa sulfexigens DSM 10523	WP_010940710.1	WP_228130026.1
OG0000608	Desulfocapsa_06_corrosive	WP_010940710.1	Utg323180_609
OG0000608	Desulfocapsa_13_biocide	WP_010940710.1	Utg860814_195
OG0000608	Acidithiobacillus ferrooxidans YNTRS-40	WP_010940710.1	WP_009563302.1
OG0000610	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942105.1	WP_009564018.1
OG0000610	Shewanella oneidensis MR-1	WP_010942105.1	WP_011073188.1
OG0000610	Desulfovibrio ferrophilus IS5	WP_010942105.1	WP_126376379.1
OG0000610	Desulfovibrio vulgaris DP4	WP_010942105.1	WP_043629734.1
OG0000610	Desulforhopalus vacuolatus DSM 9700	WP_010942105.1	WP_205217907.1
OG0000610	Desulfotalea psychrophila LSv54	WP_010942105.1	WP_011188404.1
OG0000610	Desulfocapsa_06_corrosive	WP_010942105.1	Utg323448_99
OG0000610	Desulfocapsa_13_biocide	WP_010942105.1	Utg858494_91
OG0000610	Desulfocapsa sulfexigens DSM 10523	WP_010942105.1	WP_015404319.1
OG0000610	Desulfosediminicola ganghwensis IMCC35004	WP_010942105.1	WP_136798049.1
OG0000610	Desulfosediminicola flagellatus IMCC35005	WP_010942105.1	WP_136810610.1
OG0000611	Shewanella oneidensis MR-1	WP_010941932.1	WP_011071421.1
OG0000611	Acidithiobacillus ferrooxidans YNTRS-40	WP_010941932.1	WP_009564109.1
OG0000611	Desulfovibrio vulgaris DP4	WP_010941932.1	WP_010940503.1
OG0000611	Desulfovibrio ferrophilus IS5	WP_010941932.1	WP_126379531.1
OG0000611	Desulforhopalus vacuolatus DSM 9700	WP_010941932.1	WP_205219064.1
OG0000611	Desulfocapsa_06_corrosive	WP_010941932.1	Utg323152_250
OG0000611	Desulfocapsa_13_biocide	WP_010941932.1	Utg859098_165
OG0000611	Desulfocapsa sulfexigens DSM 10523	WP_010941932.1	WP_015405215.1
OG0000611	Desulfotalea psychrophila LSv54	WP_010941932.1	WP_011189430.1
OG0000611	Desulfosediminicola flagellatus IMCC35005	WP_010941932.1	WP_136808341.1
OG0000611	Desulfosediminicola ganghwensis IMCC35004	WP_010941932.1	WP_136796676.1
OG0000612	Shewanella oneidensis MR-1	WP_010941310.1	WP_011071798.1
OG0000612	Acidithiobacillus ferrooxidans YNTRS-40	WP_010941310.1	WP_009564128.1
OG0000612	Desulfovibrio ferrophilus IS5	WP_010941310.1	WP_126379314.1
OG0000612	Desulfovibrio vulgaris DP4	WP_010941310.1	WP_011792682.1
OG0000612	Desulforhopalus vacuolatus DSM 9700	WP_010941310.1	WP_205218918.1
OG0000612	Desulfotalea psychrophila LSv54	WP_010941310.1	WP_011190047.1
OG0000612	Desulfosediminicola flagellatus IMCC35005	WP_010941310.1	WP_228723329.1
OG0000612	Desulfosediminicola ganghwensis IMCC35004	WP_010941310.1	WP_136797973.1
OG0000612	Desulfocapsa sulfexigens DSM 10523	WP_010941310.1	WP_015405558.1
OG0000612	Desulfocapsa_13_biocide	WP_010941310.1	Utg866558_22
OG0000612	Desulfocapsa_06_corrosive	WP_010941310.1	Utg323632_295
OG0000613	Shewanella oneidensis MR-1	WP_010941309.1	WP_006080791.1
OG0000613	Acidithiobacillus ferrooxidans YNTRS-40	WP_010941309.1	WP_009564594.1
OG0000613	Desulforhopalus vacuolatus DSM 9700	WP_010941309.1	WP_205218919.1
OG0000613	Desulfosediminicola ganghwensis IMCC35004	WP_010941309.1	WP_136797974.1
OG0000613	Desulfosediminicola flagellatus IMCC35005	WP_010941309.1	WP_136805270.1
OG0000613	Desulfocapsa_13_biocide	WP_010941309.1	Utg866558_21
OG0000613	Desulfocapsa sulfexigens DSM 10523	WP_010941309.1	WP_015405557.1
OG0000613	Desulfocapsa_06_corrosive	WP_010941309.1	Utg323632_296
OG0000613	Desulfotalea psychrophila LSv54	WP_010941309.1	WP_011190046.1
OG0000613	Desulfovibrio vulgaris DP4	WP_010941309.1	WP_010938136.1
OG0000613	Desulfovibrio ferrophilus IS5	WP_010941309.1	WP_126379316.1
OG0000614	Acidithiobacillus ferrooxidans YNTRS-40	WP_010941719.1	WP_009564695.1
OG0000614	Shewanella oneidensis MR-1	WP_010941719.1	WP_011072032.1
OG0000614	Desulfocapsa sulfexigens DSM 10523	WP_010941719.1	WP_015403833.1
OG0000614	Desulfocapsa_06_corrosive	WP_010941719.1	Utg323300_233
OG0000614	Desulfotalea psychrophila LSv54	WP_010941719.1	WP_011187529.1
OG0000614	Desulfosediminicola ganghwensis IMCC35004	WP_010941719.1	WP_136798290.1, WP_136798500.1
OG0000614	Desulfosediminicola flagellatus IMCC35005	WP_010941719.1	WP_136810662.1, WP_136808485.1, WP_136806994.1
OG0000614	Desulforhopalus vacuolatus DSM 9700	WP_010941719.1	WP_205217712.1
OG0000615	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942566.1	WP_009564727.1
OG0000615	Shewanella oneidensis MR-1	WP_010942566.1	WP_011071784.1
OG0000615	Desulfovibrio ferrophilus IS5	WP_010942566.1	WP_126378874.1
OG0000615	Desulfovibrio vulgaris DP4	WP_010942566.1	WP_010938173.1
OG0000615	Desulfosediminicola ganghwensis IMCC35004	WP_010942566.1	WP_136798056.1
OG0000615	Desulfosediminicola flagellatus IMCC35005	WP_010942566.1	WP_136810601.1
OG0000615	Desulforhopalus vacuolatus DSM 9700	WP_010942566.1	WP_205217915.1
OG0000615	Desulfocapsa_06_corrosive	WP_010942566.1	Utg323448_90
OG0000615	Desulfocapsa_13_biocide	WP_010942566.1	Utg858494_101
OG0000615	Desulfocapsa sulfexigens DSM 10523	WP_010942566.1	WP_015404310.1
OG0000615	Desulfotalea psychrophila LSv54	WP_010942566.1	WP_011188395.1
OG0000616	Desulforhopalus vacuolatus DSM 9700	WP_010942564.1	WP_205217914.1
OG0000616	Desulfosediminicola ganghwensis IMCC35004	WP_010942564.1	WP_136798054.1
OG0000616	Desulfosediminicola flagellatus IMCC35005	WP_010942564.1	WP_136810603.1
OG0000616	Desulfotalea psychrophila LSv54	WP_010942564.1	WP_228130172.1
OG0000616	Desulfocapsa_06_corrosive	WP_010942564.1	Utg323448_92
OG0000616	Desulfocapsa_13_biocide	WP_010942564.1	Utg858494_99
OG0000616	Desulfocapsa sulfexigens DSM 10523	WP_010942564.1	WP_015404312.1
OG0000616	Shewanella oneidensis MR-1	WP_010942564.1	WP_011071786.1
OG0000616	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942564.1	WP_009564729.1
OG0000616	Desulfovibrio ferrophilus IS5	WP_010942564.1	WP_126378878.1
OG0000616	Desulfovibrio vulgaris DP4	WP_010942564.1	WP_010938170.1
OG0000617	Shewanella oneidensis MR-1	WP_010943485.1	WP_011070618.1
OG0000617	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943485.1	WP_009565432.1
OG0000617	Desulforhopalus vacuolatus DSM 9700	WP_010943485.1	WP_205217940.1
OG0000617	Desulfotalea psychrophila LSv54	WP_010943485.1	WP_011188368.1
OG0000617	Desulfocapsa sulfexigens DSM 10523	WP_010943485.1	WP_015404282.1
OG0000617	Desulfocapsa_13_biocide	WP_010943485.1	Utg858494_129
OG0000617	Desulfocapsa_06_corrosive	WP_010943485.1	Utg323448_63
OG0000617	Desulfosediminicola ganghwensis IMCC35004	WP_010943485.1	WP_136798082.1
OG0000617	Desulfosediminicola flagellatus IMCC35005	WP_010943485.1	WP_136810575.1
OG0000617	Desulfovibrio vulgaris DP4	WP_010943485.1	WP_010938599.1
OG0000617	Desulfovibrio ferrophilus IS5	WP_010943485.1	WP_126376041.1
OG0000618	Shewanella oneidensis MR-1	WP_010943483.1	WP_011070620.1
OG0000618	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943483.1	WP_009565434.1
OG0000618	Desulfosediminicola ganghwensis IMCC35004	WP_010943483.1	WP_136798080.1
OG0000618	Desulfosediminicola flagellatus IMCC35005	WP_010943483.1	WP_136810577.1
OG0000618	Desulfotalea psychrophila LSv54	WP_010943483.1	WP_011188370.1
OG0000618	Desulfocapsa_13_biocide	WP_010943483.1	Utg858494_127
OG0000618	Desulfocapsa_06_corrosive	WP_010943483.1	Utg323448_65
OG0000618	Desulfocapsa sulfexigens DSM 10523	WP_010943483.1	WP_015404284.1
OG0000618	Desulforhopalus vacuolatus DSM 9700	WP_010943483.1	WP_205217938.1
OG0000618	Desulfovibrio vulgaris DP4	WP_010943483.1	WP_010938601.1
OG0000618	Desulfovibrio ferrophilus IS5	WP_010943483.1	WP_126376046.1
OG0000619	Shewanella oneidensis MR-1	WP_010943482.1	WP_006083596.1
OG0000619	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943482.1	WP_009565435.1
OG0000619	Desulfovibrio vulgaris DP4	WP_010943482.1	WP_010938602.1
OG0000619	Desulfovibrio ferrophilus IS5	WP_010943482.1	WP_126376048.1
OG0000619	Desulfocapsa_13_biocide	WP_010943482.1	Utg858494_126
OG0000619	Desulfocapsa_06_corrosive	WP_010943482.1	Utg323448_66
OG0000619	Desulfosediminicola flagellatus IMCC35005	WP_010943482.1	WP_136810578.1
OG0000619	Desulforhopalus vacuolatus DSM 9700	WP_010943482.1	WP_205217937.1
OG0000619	Desulfocapsa sulfexigens DSM 10523	WP_010943482.1	WP_015404285.1
OG0000619	Desulfosediminicola ganghwensis IMCC35004	WP_010943482.1	WP_136798079.1
OG0000619	Desulfotalea psychrophila LSv54	WP_010943482.1	WP_011188371.1
OG0000620	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943481.1	WP_009565436.1
OG0000620	Shewanella oneidensis MR-1	WP_010943481.1	WP_006083595.1
OG0000620	Desulfovibrio ferrophilus IS5	WP_010943481.1	WP_126376050.1
OG0000620	Desulfovibrio vulgaris DP4	WP_010943481.1	WP_010938603.1
OG0000620	Desulfotalea psychrophila LSv54	WP_010943481.1	WP_011188372.1
OG0000620	Desulfosediminicola flagellatus IMCC35005	WP_010943481.1	WP_136810579.1
OG0000620	Desulfosediminicola ganghwensis IMCC35004	WP_010943481.1	WP_136798078.1
OG0000620	Desulfocapsa_06_corrosive	WP_010943481.1	Utg323448_67
OG0000620	Desulfocapsa_13_biocide	WP_010943481.1	Utg858494_125
OG0000620	Desulfocapsa sulfexigens DSM 10523	WP_010943481.1	WP_015404286.1
OG0000620	Desulforhopalus vacuolatus DSM 9700	WP_010943481.1	WP_205217936.1
OG0000621	Shewanella oneidensis MR-1	WP_010943480.1	WP_011070621.1
OG0000621	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943480.1	WP_009565437.1
OG0000621	Desulfocapsa_06_corrosive	WP_010943480.1	Utg323448_68
OG0000621	Desulfocapsa_13_biocide	WP_010943480.1	Utg858494_124
OG0000621	Desulfocapsa sulfexigens DSM 10523	WP_010943480.1	WP_015404287.1
OG0000621	Desulfosediminicola ganghwensis IMCC35004	WP_010943480.1	WP_136798077.1
OG0000621	Desulfosediminicola flagellatus IMCC35005	WP_010943480.1	WP_136810580.1
OG0000621	Desulfotalea psychrophila LSv54	WP_010943480.1	WP_011188373.1
OG0000621	Desulforhopalus vacuolatus DSM 9700	WP_010943480.1	WP_205217935.1
OG0000621	Desulfovibrio vulgaris DP4	WP_010943480.1	WP_010938604.1
OG0000621	Desulfovibrio ferrophilus IS5	WP_010943480.1	WP_126376052.1
OG0000622	Acidithiobacillus ferrooxidans YNTRS-40	WP_010941527.1	WP_009565541.1
OG0000622	Desulfovibrio vulgaris DP4	WP_010941527.1	WP_010940201.1
OG0000622	Desulfovibrio ferrophilus IS5	WP_010941527.1	WP_126380448.1
OG0000622	Desulfotalea psychrophila LSv54	WP_010941527.1	WP_041278063.1
OG0000622	Desulforhopalus vacuolatus DSM 9700	WP_010941527.1	WP_205219259.1
OG0000622	Desulfocapsa sulfexigens DSM 10523	WP_010941527.1	WP_015404375.1
OG0000622	Desulfosediminicola flagellatus IMCC35005	WP_010941527.1	WP_136806776.1, WP_136810033.1
OG0000622	Desulfocapsa_13_biocide	WP_010941527.1	Utg859236_96
OG0000622	Desulfocapsa_06_corrosive	WP_010941527.1	Utg323262_150
OG0000622	Desulfosediminicola ganghwensis IMCC35004	WP_010941527.1	WP_136796952.1
OG0000623	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943723.1	WP_009565749.1
OG0000623	Shewanella oneidensis MR-1	WP_010943723.1	WP_011073687.1
OG0000623	Desulfovibrio vulgaris DP4	WP_010943723.1	WP_011791413.1
OG0000623	Desulfovibrio ferrophilus IS5	WP_010943723.1	WP_126378477.1
OG0000623	Desulforhopalus vacuolatus DSM 9700	WP_010943723.1	WP_205219817.1
OG0000623	Desulfotalea psychrophila LSv54	WP_010943723.1	WP_011189965.1
OG0000623	Desulfocapsa_13_biocide	WP_010943723.1	Utg857994_147
OG0000623	Desulfocapsa_06_corrosive	WP_010943723.1	Utg323074_128
OG0000623	Desulfocapsa sulfexigens DSM 10523	WP_010943723.1	WP_015404728.1
OG0000623	Desulfosediminicola ganghwensis IMCC35004	WP_010943723.1	WP_136797745.1
OG0000623	Desulfosediminicola flagellatus IMCC35005	WP_010943723.1	WP_136805431.1
OG0000624	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943850.1	WP_009565803.1
OG0000624	Shewanella oneidensis MR-1	WP_010943850.1	WP_007650346.1
OG0000624	Desulfovibrio ferrophilus IS5	WP_010943850.1	WP_126380959.1
OG0000624	Desulfovibrio vulgaris DP4	WP_010943850.1	WP_010938227.1
OG0000624	Desulfotalea psychrophila LSv54	WP_010943850.1	WP_011189832.1
OG0000624	Desulforhopalus vacuolatus DSM 9700	WP_010943850.1	WP_205218135.1
OG0000624	Desulfosediminicola flagellatus IMCC35005	WP_010943850.1	WP_136806335.1
OG0000624	Desulfosediminicola ganghwensis IMCC35004	WP_010943850.1	WP_136795798.1
OG0000624	Desulfocapsa sulfexigens DSM 10523	WP_010943850.1	WP_015405025.1
OG0000624	Desulfocapsa_06_corrosive	WP_010943850.1	Utg323152_218
OG0000624	Desulfocapsa_13_biocide	WP_010943850.1	Utg859098_193
OG0000625	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943851.1	WP_009565805.1
OG0000625	Shewanella oneidensis MR-1	WP_010943851.1	WP_011073451.1
OG0000625	Desulfovibrio vulgaris DP4	WP_010943851.1	WP_010938226.1
OG0000625	Desulfovibrio ferrophilus IS5	WP_010943851.1	WP_126380958.1
