Orthogroup	Species	Desulfovibrio vulgaris DP4	Orthologs
OG0000755	Desulfocapsa_06_corrosive	WP_011792317.1	Utg323266_36
OG0000755	Desulfovibrio ferrophilus IS5	WP_011792317.1	WP_126376935.1
OG0000756	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792702.1	WP_012536396.1
OG0000756	Shewanella oneidensis MR-1	WP_011792702.1	WP_011071973.1
OG0000756	Geobacter sulfurreducens PCA	WP_011792702.1	WP_010943890.1
OG0000756	Desulfosediminicola ganghwensis IMCC35004	WP_011792702.1	WP_136799191.1
OG0000756	Desulfosediminicola flagellatus IMCC35005	WP_011792702.1	WP_136807468.1
OG0000756	Desulforhopalus vacuolatus DSM 9700	WP_011792702.1	WP_205219133.1
OG0000756	Desulfotalea psychrophila LSv54	WP_011792702.1	WP_041277989.1
OG0000756	Desulfocapsa sulfexigens DSM 10523	WP_011792702.1	WP_041916433.1
OG0000756	Desulfocapsa_13_biocide	WP_011792702.1	Utg859098_377
OG0000756	Desulfocapsa_06_corrosive	WP_011792702.1	Utg323152_9
OG0000756	Desulfovibrio ferrophilus IS5	WP_011792702.1	WP_126378177.1
OG0000757	Acidithiobacillus ferrooxidans YNTRS-40	WP_010937395.1	WP_012536417.1
OG0000757	Geobacter sulfurreducens PCA	WP_010937395.1	WP_010943990.1
OG0000757	Desulforhopalus vacuolatus DSM 9700	WP_010937395.1	WP_205218455.1
OG0000757	Desulfocapsa sulfexigens DSM 10523	WP_010937395.1	WP_015404019.1
OG0000757	Desulfocapsa_13_biocide	WP_010937395.1	Utg857046_201
OG0000757	Desulfocapsa_06_corrosive	WP_010937395.1	Utg323316_304
OG0000757	Desulfosediminicola ganghwensis IMCC35004	WP_010937395.1	WP_217907634.1, WP_136795743.1
OG0000757	Desulfosediminicola flagellatus IMCC35005	WP_010937395.1	WP_217909533.1, WP_136807936.1
OG0000757	Desulfovibrio ferrophilus IS5	WP_010937395.1	WP_126377543.1
OG0000758	Acidithiobacillus ferrooxidans YNTRS-40	WP_014524181.1	WP_012536418.1
OG0000758	Shewanella oneidensis MR-1	WP_014524181.1	WP_011072389.1
OG0000758	Geobacter sulfurreducens PCA	WP_014524181.1	WP_010940682.1
OG0000758	Desulforhopalus vacuolatus DSM 9700	WP_014524181.1	WP_240192022.1
OG0000758	Desulfosediminicola flagellatus IMCC35005	WP_014524181.1	WP_136809141.1
OG0000758	Desulfosediminicola ganghwensis IMCC35004	WP_014524181.1	WP_136796104.1
OG0000758	Desulfotalea psychrophila LSv54	WP_014524181.1	WP_011187895.1
OG0000758	Desulfocapsa sulfexigens DSM 10523	WP_014524181.1	WP_015403358.1
OG0000758	Desulfocapsa_13_biocide	WP_014524181.1	Utg861744_34
OG0000758	Desulfocapsa_06_corrosive	WP_014524181.1	Utg323160_65
OG0000758	Desulfovibrio ferrophilus IS5	WP_014524181.1	WP_126380398.1
OG0000759	Geobacter sulfurreducens PCA	WP_011792877.1	WP_010943243.1
OG0000759	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792877.1	WP_012536424.1
OG0000759	Shewanella oneidensis MR-1	WP_011792877.1	WP_011072383.1
OG0000759	Desulforhopalus vacuolatus DSM 9700	WP_011792877.1	WP_205219052.1
OG0000759	Desulfosediminicola ganghwensis IMCC35004	WP_011792877.1	WP_136796769.1
OG0000759	Desulfosediminicola flagellatus IMCC35005	WP_011792877.1	WP_136806644.1
OG0000759	Desulfocapsa_13_biocide	WP_011792877.1	Utg863716_91
OG0000759	Desulfocapsa_06_corrosive	WP_011792877.1	Utg323180_268
OG0000759	Desulfocapsa sulfexigens DSM 10523	WP_011792877.1	WP_015402514.1
OG0000759	Desulfotalea psychrophila LSv54	WP_011792877.1	WP_041278102.1
OG0000759	Desulfovibrio ferrophilus IS5	WP_011792877.1	WP_232034803.1
OG0000760	Shewanella oneidensis MR-1	WP_010940408.1	WP_011072381.1
OG0000760	Acidithiobacillus ferrooxidans YNTRS-40	WP_010940408.1	WP_012536425.1
OG0000760	Geobacter sulfurreducens PCA	WP_010940408.1	WP_010943240.1
OG0000760	Desulfotalea psychrophila LSv54	WP_010940408.1	WP_228130188.1
OG0000760	Desulforhopalus vacuolatus DSM 9700	WP_010940408.1	WP_205218807.1
OG0000760	Desulfosediminicola flagellatus IMCC35005	WP_010940408.1	WP_136805900.1
OG0000760	Desulfosediminicola ganghwensis IMCC35004	WP_010940408.1	WP_136797423.1
OG0000760	Desulfocapsa_13_biocide	WP_010940408.1	Utg864866_56
OG0000760	Desulfocapsa_06_corrosive	WP_010940408.1	Utg323140_99
OG0000760	Desulfocapsa sulfexigens DSM 10523	WP_010940408.1	WP_015402787.1
OG0000760	Desulfovibrio ferrophilus IS5	WP_010940408.1	WP_126380911.1
OG0000761	Shewanella oneidensis MR-1	WP_010938200.1	WP_011072377.1
OG0000761	Acidithiobacillus ferrooxidans YNTRS-40	WP_010938200.1	WP_012536427.1
OG0000761	Geobacter sulfurreducens PCA	WP_010938200.1	WP_010942107.1
OG0000761	Desulforhopalus vacuolatus DSM 9700	WP_010938200.1	WP_205218558.1
OG0000761	Desulfotalea psychrophila LSv54	WP_010938200.1	WP_011187967.1
OG0000761	Desulfosediminicola ganghwensis IMCC35004	WP_010938200.1	WP_136796171.1
OG0000761	Desulfosediminicola flagellatus IMCC35005	WP_010938200.1	WP_136809241.1
OG0000761	Desulfocapsa sulfexigens DSM 10523	WP_010938200.1	WP_015403142.1
OG0000761	Desulfocapsa_13_biocide	WP_010938200.1	Utg865370_36
OG0000761	Desulfocapsa_06_corrosive	WP_010938200.1	Utg323266_44
OG0000761	Desulfovibrio ferrophilus IS5	WP_010938200.1	WP_126376105.1
OG0000762	Desulforhopalus vacuolatus DSM 9700	WP_011792572.1	WP_205219620.1
OG0000762	Desulfosediminicola ganghwensis IMCC35004	WP_011792572.1	WP_136795924.1
OG0000762	Desulfosediminicola flagellatus IMCC35005	WP_011792572.1	WP_136806140.1
OG0000762	Desulfotalea psychrophila LSv54	WP_011792572.1	WP_011190198.1
OG0000762	Desulfocapsa sulfexigens DSM 10523	WP_011792572.1	WP_015402667.1
OG0000762	Desulfocapsa_13_biocide	WP_011792572.1	Utg857152_182
OG0000762	Desulfocapsa_06_corrosive	WP_011792572.1	Utg323180_108
OG0000762	Geobacter sulfurreducens PCA	WP_011792572.1	WP_010940819.1
OG0000762	Shewanella oneidensis MR-1	WP_011792572.1	WP_011070644.1
OG0000762	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792572.1	WP_012536445.1
OG0000762	Desulfovibrio ferrophilus IS5	WP_011792572.1	WP_126380748.1
OG0000763	Acidithiobacillus ferrooxidans YNTRS-40	WP_010938389.1	WP_012536446.1
OG0000763	Shewanella oneidensis MR-1	WP_010938389.1	WP_011073286.1
OG0000763	Desulfotalea psychrophila LSv54	WP_010938389.1	WP_011190199.1
OG0000763	Desulforhopalus vacuolatus DSM 9700	WP_010938389.1	WP_205219621.1
OG0000763	Desulfocapsa_13_biocide	WP_010938389.1	Utg857152_181
OG0000763	Desulfocapsa_06_corrosive	WP_010938389.1	Utg323180_107
OG0000763	Desulfocapsa sulfexigens DSM 10523	WP_010938389.1	WP_015402668.1
OG0000763	Desulfosediminicola ganghwensis IMCC35004	WP_010938389.1	WP_136795925.1
OG0000763	Desulfosediminicola flagellatus IMCC35005	WP_010938389.1	WP_136806139.1
OG0000763	Geobacter sulfurreducens PCA	WP_010938389.1	WP_010940821.1
OG0000763	Desulfovibrio ferrophilus IS5	WP_010938389.1	WP_126379573.1
OG0000764	Shewanella oneidensis MR-1	WP_011792535.1	WP_011073284.1
OG0000764	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792535.1	WP_012536447.1
OG0000764	Geobacter sulfurreducens PCA	WP_011792535.1	WP_010940824.1
OG0000764	Desulforhopalus vacuolatus DSM 9700	WP_011792535.1	WP_205218425.1
OG0000764	Desulfosediminicola flagellatus IMCC35005	WP_011792535.1	WP_136807995.1
OG0000764	Desulfosediminicola ganghwensis IMCC35004	WP_011792535.1	WP_136795156.1
OG0000764	Desulfotalea psychrophila LSv54	WP_011792535.1	WP_011188073.1
OG0000764	Desulfocapsa sulfexigens DSM 10523	WP_011792535.1	WP_015403950.1
OG0000764	Desulfocapsa_13_biocide	WP_011792535.1	Utg857152_103
OG0000764	Desulfocapsa_06_corrosive	WP_011792535.1	Utg323300_379
OG0000764	Desulfovibrio ferrophilus IS5	WP_011792535.1	WP_126379571.1
OG0000765	Acidithiobacillus ferrooxidans YNTRS-40	WP_010937393.1	WP_012536465.1
OG0000765	Desulfocapsa_06_corrosive	WP_010937393.1	Utg323152_356
OG0000765	Desulfocapsa_13_biocide	WP_010937393.1	Utg857994_216
OG0000765	Geobacter sulfurreducens PCA	WP_010937393.1	WP_010941053.1, WP_010940752.1
OG0000765	Desulfosediminicola flagellatus IMCC35005	WP_010937393.1	WP_176371610.1
OG0000765	Desulfosediminicola ganghwensis IMCC35004	WP_010937393.1	WP_136795281.1
OG0000765	Desulforhopalus vacuolatus DSM 9700	WP_010937393.1	WP_205219073.1
OG0000765	Desulfotalea psychrophila LSv54	WP_010937393.1	WP_011187322.1, WP_011189819.1
OG0000765	Desulfovibrio ferrophilus IS5	WP_010937393.1	WP_126380406.1
OG0000766	Shewanella oneidensis MR-1	WP_010939096.1	WP_011071550.1
OG0000766	Geobacter sulfurreducens PCA	WP_010939096.1	WP_010942471.1
OG0000766	Desulfosediminicola ganghwensis IMCC35004	WP_010939096.1	WP_136796097.1
OG0000766	Desulfosediminicola flagellatus IMCC35005	WP_010939096.1	WP_136809134.1
OG0000766	Desulfotalea psychrophila LSv54	WP_010939096.1	WP_011187956.1
OG0000766	Desulfocapsa_13_biocide	WP_010939096.1	Utg861744_46
OG0000766	Desulfocapsa_06_corrosive	WP_010939096.1	Utg323160_38
OG0000766	Desulfocapsa sulfexigens DSM 10523	WP_010939096.1	WP_015403369.1
OG0000766	Acidithiobacillus ferrooxidans YNTRS-40	WP_010939096.1	WP_012536494.1
OG0000766	Desulforhopalus vacuolatus DSM 9700	WP_010939096.1	WP_205220395.1
OG0000766	Desulfovibrio ferrophilus IS5	WP_010939096.1	WP_126377288.1
OG0000767	Shewanella oneidensis MR-1	WP_081428877.1	WP_011071557.1
OG0000767	Acidithiobacillus ferrooxidans YNTRS-40	WP_081428877.1	WP_012536497.1
OG0000767	Geobacter sulfurreducens PCA	WP_081428877.1	WP_010942868.1
OG0000767	Desulfocapsa_13_biocide	WP_081428877.1	Utg860814_97
OG0000767	Desulfocapsa_06_corrosive	WP_081428877.1	Utg323180_507
OG0000767	Desulfocapsa sulfexigens DSM 10523	WP_081428877.1	WP_015402388.1
OG0000767	Desulfotalea psychrophila LSv54	WP_081428877.1	WP_011188486.1
OG0000767	Desulfosediminicola flagellatus IMCC35005	WP_081428877.1	WP_136806713.1
OG0000767	Desulfosediminicola ganghwensis IMCC35004	WP_081428877.1	WP_136796488.1
OG0000767	Desulforhopalus vacuolatus DSM 9700	WP_081428877.1	WP_205218656.1
OG0000767	Desulfovibrio ferrophilus IS5	WP_081428877.1	WP_126379398.1
OG0000768	Shewanella oneidensis MR-1	WP_010937363.1	WP_011071558.1
OG0000768	Acidithiobacillus ferrooxidans YNTRS-40	WP_010937363.1	WP_012536498.1
OG0000768	Desulfotalea psychrophila LSv54	WP_010937363.1	WP_011188930.1
OG0000768	Desulfocapsa_06_corrosive	WP_010937363.1	Utg323632_232
OG0000768	Desulfocapsa_13_biocide	WP_010937363.1	Utg858432_125
OG0000768	Desulfocapsa sulfexigens DSM 10523	WP_010937363.1	WP_015405616.1
OG0000768	Desulfosediminicola ganghwensis IMCC35004	WP_010937363.1	WP_228721346.1
OG0000768	Desulfosediminicola flagellatus IMCC35005	WP_010937363.1	WP_228723386.1
OG0000768	Desulforhopalus vacuolatus DSM 9700	WP_010937363.1	WP_205218690.1
OG0000768	Geobacter sulfurreducens PCA	WP_010937363.1	WP_193360270.1
OG0000768	Desulfovibrio ferrophilus IS5	WP_010937363.1	WP_126380338.1
OG0000769	Shewanella oneidensis MR-1	WP_010938172.1	WP_011071785.1
OG0000769	Acidithiobacillus ferrooxidans YNTRS-40	WP_010938172.1	WP_012536522.1
OG0000769	Geobacter sulfurreducens PCA	WP_010938172.1	WP_010942565.1
OG0000769	Desulforhopalus vacuolatus DSM 9700	WP_010938172.1	WP_275888946.1
OG0000769	Desulfotalea psychrophila LSv54	WP_010938172.1	WP_011188396.1
OG0000769	Desulfosediminicola ganghwensis IMCC35004	WP_010938172.1	WP_136798055.1
OG0000769	Desulfosediminicola flagellatus IMCC35005	WP_010938172.1	WP_136810602.1
OG0000769	Desulfocapsa_13_biocide	WP_010938172.1	Utg858494_100
OG0000769	Desulfocapsa_06_corrosive	WP_010938172.1	Utg323448_91
OG0000769	Desulfocapsa sulfexigens DSM 10523	WP_010938172.1	WP_015404311.1
OG0000769	Desulfovibrio ferrophilus IS5	WP_010938172.1	WP_126378876.1
OG0000770	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792660.1	WP_012536523.1
OG0000770	Shewanella oneidensis MR-1	WP_011792660.1	WP_011071787.1
OG0000770	Geobacter sulfurreducens PCA	WP_011792660.1	WP_010942563.1
OG0000770	Desulfocapsa_13_biocide	WP_011792660.1	Utg858494_98
OG0000770	Desulfocapsa_06_corrosive	WP_011792660.1	Utg323448_93
OG0000770	Desulfocapsa sulfexigens DSM 10523	WP_011792660.1	WP_015404313.1
OG0000770	Desulforhopalus vacuolatus DSM 9700	WP_011792660.1	WP_205217913.1
OG0000770	Desulfotalea psychrophila LSv54	WP_011792660.1	WP_011188398.1
OG0000770	Desulfosediminicola ganghwensis IMCC35004	WP_011792660.1	WP_136798053.1
OG0000770	Desulfosediminicola flagellatus IMCC35005	WP_011792660.1	WP_136810604.1
OG0000770	Desulfovibrio ferrophilus IS5	WP_011792660.1	WP_126378880.1
OG0000771	Shewanella oneidensis MR-1	WP_011792661.1	WP_011071788.1
OG0000771	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792661.1	WP_012536524.1
OG0000771	Geobacter sulfurreducens PCA	WP_011792661.1	WP_010942562.1
OG0000771	Desulfotalea psychrophila LSv54	WP_011792661.1	WP_156792213.1
OG0000771	Desulfocapsa_13_biocide	WP_011792661.1	Utg858494_97
OG0000771	Desulfocapsa_06_corrosive	WP_011792661.1	Utg323448_94
OG0000771	Desulfocapsa sulfexigens DSM 10523	WP_011792661.1	WP_015404314.1
OG0000771	Desulforhopalus vacuolatus DSM 9700	WP_011792661.1	WP_205217912.1
OG0000771	Desulfosediminicola ganghwensis IMCC35004	WP_011792661.1	WP_228721396.1
OG0000771	Desulfosediminicola flagellatus IMCC35005	WP_011792661.1	WP_136810605.1
OG0000771	Desulfovibrio ferrophilus IS5	WP_011792661.1	WP_126378882.1
OG0000772	Acidithiobacillus ferrooxidans YNTRS-40	WP_010938167.1	WP_012536525.1
OG0000772	Shewanella oneidensis MR-1	WP_010938167.1	WP_011071789.1
OG0000772	Geobacter sulfurreducens PCA	WP_010938167.1	WP_010942561.1
OG0000772	Desulfocapsa_06_corrosive	WP_010938167.1	Utg323448_95
OG0000772	Desulfocapsa sulfexigens DSM 10523	WP_010938167.1	WP_015404315.1
OG0000772	Desulfocapsa_13_biocide	WP_010938167.1	Utg858494_95
OG0000772	Desulfosediminicola flagellatus IMCC35005	WP_010938167.1	WP_136810606.1
OG0000772	Desulfosediminicola ganghwensis IMCC35004	WP_010938167.1	WP_136798052.1
OG0000772	Desulfotalea psychrophila LSv54	WP_010938167.1	WP_011188400.1
OG0000772	Desulforhopalus vacuolatus DSM 9700	WP_010938167.1	WP_205217911.1
OG0000772	Desulfovibrio ferrophilus IS5	WP_010938167.1	WP_126378884.1
OG0000773	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792663.1	WP_012536526.1
OG0000773	Shewanella oneidensis MR-1	WP_011792663.1	WP_011071790.1
OG0000773	Desulforhopalus vacuolatus DSM 9700	WP_011792663.1	WP_205217910.1
OG0000773	Desulfotalea psychrophila LSv54	WP_011792663.1	WP_011188401.1
OG0000773	Desulfocapsa_13_biocide	WP_011792663.1	Utg858494_94
OG0000773	Desulfocapsa_06_corrosive	WP_011792663.1	Utg323448_96
OG0000773	Desulfocapsa sulfexigens DSM 10523	WP_011792663.1	WP_015404316.1
OG0000773	Desulfosediminicola flagellatus IMCC35005	WP_011792663.1	WP_136810607.1
OG0000773	Desulfosediminicola ganghwensis IMCC35004	WP_011792663.1	WP_136798051.1
OG0000773	Geobacter sulfurreducens PCA	WP_011792663.1	WP_010942560.1
OG0000773	Desulfovibrio ferrophilus IS5	WP_011792663.1	WP_126378886.1
OG0000774	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792664.1	WP_012536527.1
OG0000774	Shewanella oneidensis MR-1	WP_011792664.1	WP_011071791.1
OG0000774	Desulforhopalus vacuolatus DSM 9700	WP_011792664.1	WP_205217909.1
OG0000774	Desulfosediminicola flagellatus IMCC35005	WP_011792664.1	WP_136810608.1
OG0000774	Desulfosediminicola ganghwensis IMCC35004	WP_011792664.1	WP_136798050.1
OG0000774	Desulfotalea psychrophila LSv54	WP_011792664.1	WP_011188402.1
OG0000774	Desulfocapsa sulfexigens DSM 10523	WP_011792664.1	WP_015404317.1
OG0000774	Desulfocapsa_06_corrosive	WP_011792664.1	Utg323448_97
OG0000774	Desulfocapsa_13_biocide	WP_011792664.1	Utg858494_93
OG0000774	Geobacter sulfurreducens PCA	WP_011792664.1	WP_010942559.1
OG0000774	Desulfovibrio ferrophilus IS5	WP_011792664.1	WP_126378888.1
OG0000775	Shewanella oneidensis MR-1	WP_011791908.1	WP_011071792.1
OG0000775	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791908.1	WP_012536528.1
OG0000775	Geobacter sulfurreducens PCA	WP_011791908.1	WP_010942908.1
OG0000775	Desulfocapsa sulfexigens DSM 10523	WP_011791908.1	WP_015403854.1
OG0000775	Desulfocapsa_13_biocide	WP_011791908.1	Utg857152_8
OG0000775	Desulfocapsa_06_corrosive	WP_011791908.1	Utg323300_280
OG0000775	Desulfotalea psychrophila LSv54	WP_011791908.1	WP_156792175.1
OG0000775	Desulforhopalus vacuolatus DSM 9700	WP_011791908.1	WP_240191916.1
OG0000775	Desulfosediminicola ganghwensis IMCC35004	WP_011791908.1	WP_228721411.1
OG0000775	Desulfosediminicola flagellatus IMCC35005	WP_011791908.1	WP_228723301.1
OG0000775	Desulfovibrio ferrophilus IS5	WP_011791908.1	WP_172961585.1
OG0000776	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791910.1	WP_012536530.1
OG0000776	Shewanella oneidensis MR-1	WP_011791910.1	WP_011071794.1
OG0000776	Desulfotalea psychrophila LSv54	WP_011791910.1	WP_041278880.1
OG0000776	Desulfocapsa sulfexigens DSM 10523	WP_011791910.1	WP_228130023.1
OG0000776	Desulfocapsa_06_corrosive	WP_011791910.1	Utg323632_74
OG0000776	Desulfocapsa_13_biocide	WP_011791910.1	Utg858432_16
OG0000776	Desulfosediminicola flagellatus IMCC35005	WP_011791910.1	WP_136808472.1
OG0000776	Desulfosediminicola ganghwensis IMCC35004	WP_011791910.1	WP_136798278.1
OG0000776	Desulforhopalus vacuolatus DSM 9700	WP_011791910.1	WP_205218177.1
OG0000776	Geobacter sulfurreducens PCA	WP_011791910.1	WP_010942906.1
OG0000776	Desulfovibrio ferrophilus IS5	WP_011791910.1	WP_126375931.1
OG0000777	Shewanella oneidensis MR-1	WP_010939641.1	WP_011071795.1
OG0000777	Geobacter sulfurreducens PCA	WP_010939641.1	WP_010942905.1
OG0000777	Desulfocapsa sulfexigens DSM 10523	WP_010939641.1	WP_015405705.1
OG0000777	Desulfocapsa_13_biocide	WP_010939641.1	Utg858432_17
OG0000777	Desulfocapsa_06_corrosive	WP_010939641.1	Utg323632_75
OG0000777	Desulforhopalus vacuolatus DSM 9700	WP_010939641.1	WP_205218176.1
OG0000777	Desulfotalea psychrophila LSv54	WP_010939641.1	WP_011190185.1
OG0000777	Desulfosediminicola flagellatus IMCC35005	WP_010939641.1	WP_136808471.1
OG0000777	Desulfosediminicola ganghwensis IMCC35004	WP_010939641.1	WP_136798277.1
OG0000777	Acidithiobacillus ferrooxidans YNTRS-40	WP_010939641.1	WP_012536531.1
OG0000777	Desulfovibrio ferrophilus IS5	WP_010939641.1	WP_126375933.1
OG0000778	Geobacter sulfurreducens PCA	WP_010939500.1	WP_010942051.1, WP_010943005.1
OG0000778	Acidithiobacillus ferrooxidans YNTRS-40	WP_010939500.1	WP_012536536.1, WP_012536946.1
OG0000778	Desulfosediminicola ganghwensis IMCC35004	WP_010939500.1	WP_136798167.1
OG0000778	Desulfosediminicola flagellatus IMCC35005	WP_010939500.1	WP_136805768.1
OG0000778	Desulfotalea psychrophila LSv54	WP_010939500.1	WP_011189054.1
OG0000778	Desulfocapsa sulfexigens DSM 10523	WP_010939500.1	WP_015402473.1
OG0000778	Desulfocapsa_13_biocide	WP_010939500.1	Utg859076_36
OG0000778	Desulfocapsa_06_corrosive	WP_010939500.1	Utg323180_310
OG0000778	Desulfovibrio ferrophilus IS5	WP_010939500.1	WP_126377921.1
OG0000779	Shewanella oneidensis MR-1	WP_011792378.1	WP_011071800.1
OG0000779	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792378.1	WP_012536537.1
OG0000779	Geobacter sulfurreducens PCA	WP_011792378.1	WP_010942455.1
OG0000779	Desulfosediminicola flagellatus IMCC35005	WP_011792378.1	WP_136808460.1
OG0000779	Desulfosediminicola ganghwensis IMCC35004	WP_011792378.1	WP_136798266.1
OG0000779	Desulfocapsa_06_corrosive	WP_011792378.1	Utg324548_29
OG0000779	Desulfocapsa_13_biocide	WP_011792378.1	Utg859236_39
OG0000779	Desulfocapsa sulfexigens DSM 10523	WP_011792378.1	WP_015404446.1
OG0000779	Desulfotalea psychrophila LSv54	WP_011792378.1	WP_011190173.1
OG0000779	Desulforhopalus vacuolatus DSM 9700	WP_011792378.1	WP_205218735.1
OG0000779	Desulfovibrio ferrophilus IS5	WP_011792378.1	WP_126377051.1
OG0000780	Desulforhopalus vacuolatus DSM 9700	WP_011792658.1	WP_205218094.1
OG0000780	Desulfosediminicola flagellatus IMCC35005	WP_011792658.1	WP_136810360.1
OG0000780	Desulfosediminicola ganghwensis IMCC35004	WP_011792658.1	WP_136796300.1
OG0000780	Shewanella oneidensis MR-1	WP_011792658.1	WP_011071749.1, WP_011071820.1
OG0000780	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792658.1	WP_012536544.1
OG0000780	Geobacter sulfurreducens PCA	WP_011792658.1	WP_010941248.1
OG0000780	Desulfocapsa_06_corrosive	WP_011792658.1	Utg323074_40
OG0000780	Desulfocapsa_13_biocide	WP_011792658.1	Utg857994_34
OG0000780	Desulfocapsa sulfexigens DSM 10523	WP_011792658.1	WP_015405473.1
OG0000780	Desulfovibrio ferrophilus IS5	WP_011792658.1	WP_126378872.1
OG0000782	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792254.1	WP_012536740.1
OG0000782	Shewanella oneidensis MR-1	WP_011792254.1	WP_011073287.1
OG0000782	Geobacter sulfurreducens PCA	WP_011792254.1	WP_010942467.1
OG0000782	Desulforhopalus vacuolatus DSM 9700	WP_011792254.1	WP_205218434.1
OG0000782	Desulfotalea psychrophila LSv54	WP_011792254.1	WP_011188085.1
OG0000782	Desulfosediminicola flagellatus IMCC35005	WP_011792254.1	WP_136807986.1
OG0000782	Desulfosediminicola ganghwensis IMCC35004	WP_011792254.1	WP_136795147.1
OG0000782	Desulfocapsa_13_biocide	WP_011792254.1	Utg857152_113
OG0000782	Desulfocapsa_06_corrosive	WP_011792254.1	Utg323300_390
OG0000782	Desulfocapsa sulfexigens DSM 10523	WP_011792254.1	WP_015403960.1
OG0000782	Desulfovibrio ferrophilus IS5	WP_011792254.1	WP_126381297.1
OG0000783	Shewanella oneidensis MR-1	WP_010939719.1	WP_011071159.1
OG0000783	Acidithiobacillus ferrooxidans YNTRS-40	WP_010939719.1	WP_012536744.1
OG0000783	Geobacter sulfurreducens PCA	WP_010939719.1	WP_010942350.1
OG0000783	Desulfosediminicola flagellatus IMCC35005	WP_010939719.1	WP_136806372.1
OG0000783	Desulfosediminicola ganghwensis IMCC35004	WP_010939719.1	WP_136799271.1
OG0000783	Desulfotalea psychrophila LSv54	WP_010939719.1	WP_011189184.1
OG0000783	Desulfocapsa_06_corrosive	WP_010939719.1	Utg323152_80
OG0000783	Desulfocapsa_13_biocide	WP_010939719.1	Utg859098_319
OG0000783	Desulfocapsa sulfexigens DSM 10523	WP_010939719.1	WP_015405149.1
