Orthogroup	Species	Acidithiobacillus ferrooxidans YNTRS-40	Orthologs
OG0000858	Desulfocapsa sulfexigens DSM 10523	WP_012537630.1	WP_015403860.1
OG0000858	Desulfocapsa_13_biocide	WP_012537630.1	Utg857152_16
OG0000858	Desulfocapsa_06_corrosive	WP_012537630.1	Utg323300_288
OG0000858	Desulfosediminicola ganghwensis IMCC35004	WP_012537630.1	WP_136795258.1
OG0000858	Desulfosediminicola flagellatus IMCC35005	WP_012537630.1	WP_136808080.1
OG0000858	Desulfotalea psychrophila LSv54	WP_012537630.1	WP_011187521.1
OG0000858	Desulfovibrio vulgaris DP4	WP_012537630.1	WP_010939912.1
OG0000858	Desulfovibrio ferrophilus IS5	WP_012537630.1	WP_126379599.1
OG0000858	Geobacter sulfurreducens PCA	WP_012537630.1	WP_010943026.1
OG0000858	Shewanella oneidensis MR-1	WP_012537630.1	WP_011072100.1
OG0000859	Desulfovibrio vulgaris DP4	WP_012537654.1	WP_011791709.1
OG0000859	Desulfovibrio ferrophilus IS5	WP_012537654.1	WP_126381514.1
OG0000859	Geobacter sulfurreducens PCA	WP_012537654.1	WP_010940944.1
OG0000859	Desulfotalea psychrophila LSv54	WP_012537654.1	WP_011188978.1
OG0000859	Desulfocapsa sulfexigens DSM 10523	WP_012537654.1	WP_015404144.1
OG0000859	Desulfocapsa_06_corrosive	WP_012537654.1	Utg323632_3, Utg323316_96
OG0000859	Desulfosediminicola ganghwensis IMCC35004	WP_012537654.1	WP_136795551.1
OG0000859	Desulfosediminicola flagellatus IMCC35005	WP_012537654.1	WP_136809669.1
OG0000859	Desulforhopalus vacuolatus DSM 9700	WP_012537654.1	WP_205219545.1
OG0000859	Shewanella oneidensis MR-1	WP_012537654.1	WP_011074328.1
OG0000860	Desulfocapsa sulfexigens DSM 10523	WP_012537656.1	WP_015403955.1
OG0000860	Desulfocapsa_06_corrosive	WP_012537656.1	Utg323300_384
OG0000860	Desulfocapsa_13_biocide	WP_012537656.1	Utg857152_108
OG0000860	Desulfotalea psychrophila LSv54	WP_012537656.1	WP_011188078.1
OG0000860	Desulfosediminicola ganghwensis IMCC35004	WP_012537656.1	WP_136795151.1
OG0000860	Desulfosediminicola flagellatus IMCC35005	WP_012537656.1	WP_136807990.1
OG0000860	Desulforhopalus vacuolatus DSM 9700	WP_012537656.1	WP_205218430.1
OG0000860	Desulfovibrio ferrophilus IS5	WP_012537656.1	WP_126380687.1
OG0000860	Desulfovibrio vulgaris DP4	WP_012537656.1	WP_010938077.1
OG0000860	Geobacter sulfurreducens PCA	WP_012537656.1	WP_010940788.1
OG0000860	Shewanella oneidensis MR-1	WP_012537656.1	WP_011074331.1
OG0000861	Desulfotalea psychrophila LSv54	WP_012537661.1	WP_011188524.1
OG0000861	Desulfosediminicola ganghwensis IMCC35004	WP_012537661.1	WP_136796536.1
OG0000861	Desulfosediminicola flagellatus IMCC35005	WP_012537661.1	WP_228723337.1
OG0000861	Desulfocapsa_13_biocide	WP_012537661.1	Utg862138_32
OG0000861	Desulfocapsa_06_corrosive	WP_012537661.1	Utg323632_43
OG0000861	Desulfocapsa sulfexigens DSM 10523	WP_012537661.1	WP_015405741.1
OG0000861	Desulforhopalus vacuolatus DSM 9700	WP_012537661.1	WP_205217658.1
OG0000861	Geobacter sulfurreducens PCA	WP_012537661.1	WP_010944072.1
OG0000861	Desulfovibrio vulgaris DP4	WP_012537661.1	WP_010938546.1
OG0000861	Desulfovibrio ferrophilus IS5	WP_012537661.1	WP_126376444.1
OG0000861	Shewanella oneidensis MR-1	WP_012537661.1	WP_011074339.1
OG0000862	Geobacter sulfurreducens PCA	WP_012537662.1	WP_010944073.1
OG0000862	Desulfovibrio ferrophilus IS5	WP_012537662.1	WP_126376989.1
OG0000862	Desulfovibrio vulgaris DP4	WP_012537662.1	WP_011792201.1
OG0000862	Desulforhopalus vacuolatus DSM 9700	WP_012537662.1	WP_205218442.1
OG0000862	Desulfotalea psychrophila LSv54	WP_012537662.1	WP_041278336.1
OG0000862	Desulfosediminicola flagellatus IMCC35005	WP_012537662.1	WP_136807973.1
OG0000862	Desulfosediminicola ganghwensis IMCC35004	WP_012537662.1	WP_176360094.1
OG0000862	Desulfocapsa_13_biocide	WP_012537662.1	Utg857046_249
OG0000862	Desulfocapsa_06_corrosive	WP_012537662.1	Utg323316_335
OG0000862	Desulfocapsa sulfexigens DSM 10523	WP_012537662.1	WP_015403992.1
OG0000862	Shewanella oneidensis MR-1	WP_012537662.1	WP_011074340.1
OG0000863	Shewanella oneidensis MR-1	WP_012537664.1	WP_011070478.1
OG0000863	Desulfovibrio ferrophilus IS5	WP_012537664.1	WP_232034806.1
OG0000863	Desulfovibrio vulgaris DP4	WP_012537664.1	WP_081428900.1
OG0000863	Desulfocapsa_13_biocide	WP_012537664.1	Utg858498_11
OG0000863	Desulfocapsa_06_corrosive	WP_012537664.1	Utg323392_26
OG0000863	Desulfocapsa sulfexigens DSM 10523	WP_012537664.1	WP_015405347.1
OG0000863	Desulfotalea psychrophila LSv54	WP_012537664.1	WP_228130144.1
OG0000863	Desulforhopalus vacuolatus DSM 9700	WP_012537664.1	WP_205220211.1
OG0000863	Desulfosediminicola ganghwensis IMCC35004	WP_012537664.1	WP_136795816.1
OG0000863	Desulfosediminicola flagellatus IMCC35005	WP_012537664.1	WP_136806317.1
OG0000863	Geobacter sulfurreducens PCA	WP_012537664.1	WP_010943343.1
OG0000864	Geobacter sulfurreducens PCA	WP_012537675.1	WP_010943985.1
OG0000864	Desulfotalea psychrophila LSv54	WP_012537675.1	WP_011188040.1
OG0000864	Desulfosediminicola ganghwensis IMCC35004	WP_012537675.1	WP_136795195.1
OG0000864	Desulfosediminicola flagellatus IMCC35005	WP_012537675.1	WP_136808037.1
OG0000864	Desulfocapsa_13_biocide	WP_012537675.1	Utg857152_40
OG0000864	Desulfocapsa_06_corrosive	WP_012537675.1	Utg323300_312
OG0000864	Desulfocapsa sulfexigens DSM 10523	WP_012537675.1	WP_015403880.1
OG0000864	Desulforhopalus vacuolatus DSM 9700	WP_012537675.1	WP_205217502.1
OG0000864	Desulfovibrio vulgaris DP4	WP_012537675.1	WP_011791790.1
OG0000864	Desulfovibrio ferrophilus IS5	WP_012537675.1	WP_126378925.1
OG0000864	Shewanella oneidensis MR-1	WP_012537675.1	WP_011070664.1
OG0000865	Desulfovibrio vulgaris DP4	WP_012537690.1	WP_010938393.1
OG0000865	Desulfovibrio ferrophilus IS5	WP_012537690.1	WP_126375800.1
OG0000865	Geobacter sulfurreducens PCA	WP_012537690.1	WP_010940832.1
OG0000865	Desulfosediminicola ganghwensis IMCC35004	WP_012537690.1	WP_136796050.1
OG0000865	Desulfosediminicola flagellatus IMCC35005	WP_012537690.1	WP_136810640.1
OG0000865	Desulfocapsa_06_corrosive	WP_012537690.1	Utg323140_184
OG0000865	Desulfocapsa_13_biocide	WP_012537690.1	Utg859432_45
OG0000865	Desulfocapsa sulfexigens DSM 10523	WP_012537690.1	WP_015402957.1
OG0000865	Desulfotalea psychrophila LSv54	WP_012537690.1	WP_011187680.1
OG0000865	Desulforhopalus vacuolatus DSM 9700	WP_012537690.1	WP_205219324.1
OG0000865	Shewanella oneidensis MR-1	WP_012537690.1	WP_011070651.1
OG0000866	Desulfotalea psychrophila LSv54	WP_012537704.1	WP_011187847.1
OG0000866	Desulfocapsa_13_biocide	WP_012537704.1	Utg861744_123
OG0000866	Desulfocapsa_06_corrosive	WP_012537704.1	Utg324810_56
OG0000866	Desulfocapsa sulfexigens DSM 10523	WP_012537704.1	WP_015403430.1
OG0000866	Desulfosediminicola ganghwensis IMCC35004	WP_012537704.1	WP_136795449.1
OG0000866	Desulfosediminicola flagellatus IMCC35005	WP_012537704.1	WP_136808639.1
OG0000866	Desulforhopalus vacuolatus DSM 9700	WP_012537704.1	WP_205219407.1
OG0000866	Geobacter sulfurreducens PCA	WP_012537704.1	WP_010943896.1
OG0000866	Desulfovibrio ferrophilus IS5	WP_012537704.1	WP_126379777.1
OG0000866	Desulfovibrio vulgaris DP4	WP_012537704.1	WP_011792165.1
OG0000866	Shewanella oneidensis MR-1	WP_012537704.1	WP_011073972.1
OG0000867	Desulforhopalus vacuolatus DSM 9700	WP_012537706.1	WP_205217488.1
OG0000867	Desulfosediminicola flagellatus IMCC35005	WP_012537706.1	WP_136808016.1
OG0000867	Desulfosediminicola ganghwensis IMCC35004	WP_012537706.1	WP_136795175.1
OG0000867	Desulfocapsa_13_biocide	WP_012537706.1	Utg857152_66
OG0000867	Desulfocapsa_06_corrosive	WP_012537706.1	Utg323300_342
OG0000867	Desulfocapsa sulfexigens DSM 10523	WP_012537706.1	WP_015403911.1
OG0000867	Desulfotalea psychrophila LSv54	WP_012537706.1	WP_011188057.1
OG0000867	Desulfovibrio ferrophilus IS5	WP_012537706.1	WP_172961830.1
OG0000867	Desulfovibrio vulgaris DP4	WP_012537706.1	WP_011791469.1
OG0000867	Geobacter sulfurreducens PCA	WP_012537706.1	WP_010941005.1
OG0000867	Shewanella oneidensis MR-1	WP_012537706.1	WP_011071513.1
OG0000868	Shewanella oneidensis MR-1	WP_012606529.1	WP_011072677.1
OG0000868	Desulfovibrio ferrophilus IS5	WP_012606529.1	WP_172961655.1
OG0000868	Desulfocapsa_06_corrosive	WP_012606529.1	Utg323632_250
OG0000868	Desulfocapsa_13_biocide	WP_012606529.1	Utg858432_141
OG0000868	Desulfocapsa sulfexigens DSM 10523	WP_012606529.1	WP_015405602.1
OG0000868	Desulfotalea psychrophila LSv54	WP_012606529.1	WP_011190333.1, WP_011189786.1
OG0000868	Desulfosediminicola ganghwensis IMCC35004	WP_012606529.1	WP_136796656.1
OG0000868	Desulfosediminicola flagellatus IMCC35005	WP_012606529.1	WP_136808360.1
OG0000868	Desulforhopalus vacuolatus DSM 9700	WP_012606529.1	WP_205219182.1
OG0000868	Geobacter sulfurreducens PCA	WP_012606529.1	WP_010943265.1
OG0000869	Desulfovibrio vulgaris DP4	WP_012606540.1	WP_010940189.1
OG0000869	Desulfovibrio ferrophilus IS5	WP_012606540.1	WP_126376021.1
OG0000869	Geobacter sulfurreducens PCA	WP_012606540.1	WP_010943492.1
OG0000869	Desulforhopalus vacuolatus DSM 9700	WP_012606540.1	WP_205217946.1
OG0000869	Desulfosediminicola ganghwensis IMCC35004	WP_012606540.1	WP_136798088.1
OG0000869	Desulfosediminicola flagellatus IMCC35005	WP_012606540.1	WP_136810569.1
OG0000869	Desulfotalea psychrophila LSv54	WP_012606540.1	WP_011188361.1
OG0000869	Desulfocapsa_06_corrosive	WP_012606540.1	Utg323448_56
OG0000869	Desulfocapsa_13_biocide	WP_012606540.1	Utg858494_136
OG0000869	Desulfocapsa sulfexigens DSM 10523	WP_012606540.1	WP_015404276.1
OG0000869	Shewanella oneidensis MR-1	WP_012606540.1	WP_011070611.1
OG0000870	Desulfovibrio ferrophilus IS5	WP_012606545.1	WP_126377026.1
OG0000870	Desulfovibrio vulgaris DP4	WP_012606545.1	WP_011792158.1
OG0000870	Geobacter sulfurreducens PCA	WP_012606545.1	WP_010940695.1
OG0000870	Desulfotalea psychrophila LSv54	WP_012606545.1	WP_011187527.1
OG0000870	Desulforhopalus vacuolatus DSM 9700	WP_012606545.1	WP_205217521.1
OG0000870	Desulfosediminicola ganghwensis IMCC35004	WP_012606545.1	WP_228721412.1
OG0000870	Desulfosediminicola flagellatus IMCC35005	WP_012606545.1	WP_136808085.1
OG0000870	Desulfocapsa sulfexigens DSM 10523	WP_012606545.1	WP_167320732.1
OG0000870	Desulfocapsa_06_corrosive	WP_012606545.1	Utg323300_279
OG0000870	Desulfocapsa_13_biocide	WP_012606545.1	Utg857152_7
OG0000870	Shewanella oneidensis MR-1	WP_012606545.1	WP_011072267.1
OG0000871	Geobacter sulfurreducens PCA	WP_012606548.1	WP_041914012.1
OG0000871	Desulfovibrio ferrophilus IS5	WP_012606548.1	WP_126377599.1
OG0000871	Desulfovibrio vulgaris DP4	WP_012606548.1	WP_010937809.1
OG0000871	Desulfosediminicola flagellatus IMCC35005	WP_012606548.1	WP_136805527.1
OG0000871	Desulfosediminicola ganghwensis IMCC35004	WP_012606548.1	WP_136797860.1
OG0000871	Desulfotalea psychrophila LSv54	WP_012606548.1	WP_011189849.1
OG0000871	Desulforhopalus vacuolatus DSM 9700	WP_012606548.1	WP_205217801.1
OG0000871	Desulfocapsa_06_corrosive	WP_012606548.1	Utg323180_699
OG0000871	Desulfocapsa_13_biocide	WP_012606548.1	Utg860814_295
OG0000871	Desulfocapsa sulfexigens DSM 10523	WP_012606548.1	WP_015402299.1
OG0000871	Shewanella oneidensis MR-1	WP_012606548.1	WP_011071439.1
OG0000872	Geobacter sulfurreducens PCA	WP_012606567.1	WP_010942918.1
OG0000872	Desulfovibrio ferrophilus IS5	WP_012606567.1	WP_126376972.1
OG0000872	Desulfovibrio vulgaris DP4	WP_012606567.1	WP_010939147.1
OG0000872	Desulforhopalus vacuolatus DSM 9700	WP_012606567.1	WP_240191904.1
OG0000872	Desulfosediminicola ganghwensis IMCC35004	WP_012606567.1	WP_136798171.1
OG0000872	Desulfosediminicola flagellatus IMCC35005	WP_012606567.1	WP_136805764.1
OG0000872	Desulfotalea psychrophila LSv54	WP_012606567.1	WP_193763854.1
OG0000872	Desulfocapsa sulfexigens DSM 10523	WP_012606567.1	WP_153304786.1
OG0000872	Desulfocapsa_06_corrosive	WP_012606567.1	Utg323180_314
OG0000872	Desulfocapsa_13_biocide	WP_012606567.1	Utg859076_32
OG0000872	Shewanella oneidensis MR-1	WP_012606567.1	WP_164925631.1
OG0000873	Desulfovibrio ferrophilus IS5	WP_012606584.1	WP_126377268.1
OG0000873	Desulfovibrio vulgaris DP4	WP_012606584.1	WP_011792149.1
OG0000873	Geobacter sulfurreducens PCA	WP_012606584.1	WP_010943758.1
OG0000873	Desulfotalea psychrophila LSv54	WP_012606584.1	WP_011189793.1
OG0000873	Desulforhopalus vacuolatus DSM 9700	WP_012606584.1	WP_205219176.1
OG0000873	Desulfosediminicola ganghwensis IMCC35004	WP_012606584.1	WP_136796649.1
OG0000873	Desulfosediminicola flagellatus IMCC35005	WP_012606584.1	WP_136808367.1
OG0000873	Desulfocapsa sulfexigens DSM 10523	WP_012606584.1	WP_015405609.1
OG0000873	Desulfocapsa_13_biocide	WP_012606584.1	Utg858432_134
OG0000873	Desulfocapsa_06_corrosive	WP_012606584.1	Utg323632_242
OG0000873	Shewanella oneidensis MR-1	WP_012606584.1	WP_011073365.1
OG0000874	Geobacter sulfurreducens PCA	WP_012606634.1	WP_010942555.1
OG0000874	Desulfovibrio ferrophilus IS5	WP_012606634.1	WP_126376758.1
OG0000874	Desulfovibrio vulgaris DP4	WP_012606634.1	WP_010938672.1
OG0000874	Desulforhopalus vacuolatus DSM 9700	WP_012606634.1	WP_205220074.1
OG0000874	Desulfotalea psychrophila LSv54	WP_012606634.1	WP_041278050.1
OG0000874	Desulfosediminicola ganghwensis IMCC35004	WP_012606634.1	WP_136799779.1
OG0000874	Desulfosediminicola flagellatus IMCC35005	WP_012606634.1	WP_136805316.1
OG0000874	Desulfocapsa_13_biocide	WP_012606634.1	Utg859982_42
OG0000874	Desulfocapsa_06_corrosive	WP_012606634.1	Utg323152_504
OG0000874	Desulfocapsa sulfexigens DSM 10523	WP_012606634.1	WP_041916421.1
OG0000874	Shewanella oneidensis MR-1	WP_012606634.1	WP_011072288.1
OG0000875	Geobacter sulfurreducens PCA	WP_012607057.1	WP_010940803.1
OG0000875	Shewanella oneidensis MR-1	WP_012607057.1	WP_164925707.1
OG0000875	Desulfovibrio ferrophilus IS5	WP_012607057.1	WP_126377682.1
OG0000875	Desulfovibrio vulgaris DP4	WP_012607057.1	WP_010940499.1
OG0000875	Desulforhopalus vacuolatus DSM 9700	WP_012607057.1	WP_205217774.1
OG0000875	Desulfosediminicola flagellatus IMCC35005	WP_012607057.1	WP_136806909.1
OG0000875	Desulfosediminicola ganghwensis IMCC35004	WP_012607057.1	WP_136798533.1
OG0000875	Desulfotalea psychrophila LSv54	WP_012607057.1	WP_156792221.1
OG0000875	Desulfocapsa_13_biocide	WP_012607057.1	Utg862138_27
OG0000875	Desulfocapsa_06_corrosive	WP_012607057.1	Utg323632_38
OG0000875	Desulfocapsa sulfexigens DSM 10523	WP_012607057.1	WP_015405746.1
OG0000876	Desulfovibrio vulgaris DP4	WP_012607261.1	WP_010938699.1
OG0000876	Desulfovibrio ferrophilus IS5	WP_012607261.1	WP_126378786.1
OG0000876	Geobacter sulfurreducens PCA	WP_012607261.1	WP_010942402.1
OG0000876	Desulforhopalus vacuolatus DSM 9700	WP_012607261.1	WP_205220208.1
OG0000876	Desulfocapsa_13_biocide	WP_012607261.1	Utg858498_10
OG0000876	Desulfocapsa_06_corrosive	WP_012607261.1	Utg323392_25
OG0000876	Desulfocapsa sulfexigens DSM 10523	WP_012607261.1	WP_015405346.1
OG0000876	Desulfotalea psychrophila LSv54	WP_012607261.1	WP_011189775.1
OG0000876	Desulfosediminicola flagellatus IMCC35005	WP_012607261.1	WP_136806318.1
OG0000876	Desulfosediminicola ganghwensis IMCC35004	WP_012607261.1	WP_136795815.1
OG0000876	Shewanella oneidensis MR-1	WP_012607261.1	WP_011072699.1
OG0000877	Geobacter sulfurreducens PCA	WP_012607268.1	WP_010941776.1
OG0000877	Desulfovibrio vulgaris DP4	WP_012607268.1	WP_010939186.1
OG0000877	Desulfovibrio ferrophilus IS5	WP_012607268.1	WP_126377032.1
OG0000877	Desulfocapsa sulfexigens DSM 10523	WP_012607268.1	WP_167320708.1
OG0000877	Desulfocapsa_06_corrosive	WP_012607268.1	Utg323180_31
OG0000877	Desulfocapsa_13_biocide	WP_012607268.1	Utg859750_69
OG0000877	Desulfosediminicola flagellatus IMCC35005	WP_012607268.1	WP_136806621.1
OG0000877	Desulfosediminicola ganghwensis IMCC35004	WP_012607268.1	WP_136796791.1
OG0000877	Desulforhopalus vacuolatus DSM 9700	WP_012607268.1	WP_205219035.1
OG0000877	Desulfotalea psychrophila LSv54	WP_012607268.1	WP_011190326.1
OG0000877	Shewanella oneidensis MR-1	WP_012607268.1	WP_011073189.1
OG0000878	Desulforhopalus vacuolatus DSM 9700	WP_012607327.1	WP_205220135.1
OG0000878	Desulfosediminicola flagellatus IMCC35005	WP_012607327.1	WP_136807141.1
OG0000878	Desulfosediminicola ganghwensis IMCC35004	WP_012607327.1	WP_136795911.1
OG0000878	Desulfocapsa_06_corrosive	WP_012607327.1	Utg323160_74
OG0000878	Desulfocapsa_13_biocide	WP_012607327.1	Utg861744_25
OG0000878	Desulfocapsa sulfexigens DSM 10523	WP_012607327.1	WP_015403349.1
OG0000878	Desulfotalea psychrophila LSv54	WP_012607327.1	WP_011187891.1
OG0000878	Geobacter sulfurreducens PCA	WP_012607327.1	WP_010941797.1
OG0000878	Desulfovibrio ferrophilus IS5	WP_012607327.1	WP_172961613.1
OG0000878	Desulfovibrio vulgaris DP4	WP_012607327.1	WP_011792977.1
OG0000878	Shewanella oneidensis MR-1	WP_012607327.1	WP_011071077.1
OG0000879	Desulfovibrio ferrophilus IS5	WP_012607345.1	WP_126377191.1
OG0000879	Desulfovibrio vulgaris DP4	WP_012607345.1	WP_258312757.1
OG0000879	Geobacter sulfurreducens PCA	WP_012607345.1	WP_010942567.1
OG0000879	Desulfotalea psychrophila LSv54	WP_012607345.1	WP_011189824.1
OG0000879	Desulfosediminicola ganghwensis IMCC35004	WP_012607345.1	WP_136795790.1
OG0000879	Desulfosediminicola flagellatus IMCC35005	WP_012607345.1	WP_136806344.1
OG0000879	Desulfocapsa_06_corrosive	WP_012607345.1	Utg323152_205
OG0000879	Desulfocapsa_13_biocide	WP_012607345.1	Utg859098_208
OG0000879	Desulfocapsa sulfexigens DSM 10523	WP_012607345.1	WP_015405036.1
OG0000879	Desulforhopalus vacuolatus DSM 9700	WP_012607345.1	WP_205218122.1
OG0000879	Shewanella oneidensis MR-1	WP_012607345.1	WP_011071578.1
OG0000880	Desulfosediminicola ganghwensis IMCC35004	WP_012607360.1	WP_136797934.1
OG0000880	Shewanella oneidensis MR-1	WP_012607360.1	WP_011073529.1
OG0000880	Geobacter sulfurreducens PCA	WP_012607360.1	WP_010941860.1
OG0000880	Desulfosediminicola flagellatus IMCC35005	WP_012607360.1	WP_136809307.1
OG0000880	Desulfotalea psychrophila LSv54	WP_012607360.1	WP_049785018.1
OG0000881	Geobacter sulfurreducens PCA	WP_012607515.1	WP_010941168.1
OG0000881	Desulfotalea psychrophila LSv54	WP_012607515.1	WP_011187319.1
OG0000881	Desulfosediminicola ganghwensis IMCC35004	WP_012607515.1	WP_136795624.1
OG0000881	Desulfosediminicola flagellatus IMCC35005	WP_012607515.1	WP_136809753.1
OG0000881	Desulfocapsa_13_biocide	WP_012607515.1	Utg857046_136
OG0000881	Desulfocapsa_06_corrosive	WP_012607515.1	Utg323316_231
OG0000881	Desulfocapsa sulfexigens DSM 10523	WP_012607515.1	WP_015404074.1
OG0000881	Desulforhopalus vacuolatus DSM 9700	WP_012607515.1	WP_205220014.1
OG0000881	Desulfovibrio ferrophilus IS5	WP_012607515.1	WP_126376618.1
OG0000881	Desulfovibrio vulgaris DP4	WP_012607515.1	WP_010939506.1
OG0000881	Shewanella oneidensis MR-1	WP_012607515.1	WP_011074056.1
OG0000882	Desulfovibrio vulgaris DP4	WP_012607615.1	WP_010938252.1
OG0000882	Desulfovibrio ferrophilus IS5	WP_012607615.1	WP_126380705.1
OG0000882	Geobacter sulfurreducens PCA	WP_012607615.1	WP_010941800.1
OG0000882	Desulforhopalus vacuolatus DSM 9700	WP_012607615.1	WP_205219246.1
OG0000882	Desulfotalea psychrophila LSv54	WP_012607615.1	WP_041278072.1
OG0000882	Desulfocapsa_06_corrosive	WP_012607615.1	Utg323262_102
OG0000882	Desulfocapsa_13_biocide	WP_012607615.1	Utg857076_30
OG0000882	Desulfocapsa sulfexigens DSM 10523	WP_012607615.1	WP_015404351.1
OG0000882	Desulfosediminicola flagellatus IMCC35005	WP_012607615.1	WP_176371585.1
OG0000882	Desulfosediminicola ganghwensis IMCC35004	WP_012607615.1	WP_136796967.1
OG0000882	Shewanella oneidensis MR-1	WP_012607615.1	WP_011071526.1
OG0000883	Shewanella oneidensis MR-1	WP_049759457.1	WP_011073527.1
OG0000883	Desulfovibrio ferrophilus IS5	WP_049759457.1	WP_126380291.1, WP_126375689.1
OG0000883	Desulfovibrio vulgaris DP4	WP_049759457.1	WP_011791339.1, WP_011793109.1
OG0000883	Desulfocapsa sulfexigens DSM 10523	WP_049759457.1	WP_015404359.1, WP_041916915.1
OG0000883	Desulfocapsa_13_biocide	WP_049759457.1	Utg857076_22
OG0000883	Desulfocapsa_06_corrosive	WP_049759457.1	Utg323262_110
OG0000883	Desulfosediminicola flagellatus IMCC35005	WP_049759457.1	WP_136808593.1
OG0000883	Geobacter sulfurreducens PCA	WP_049759457.1	WP_010942727.1
OG0000884	Desulfovibrio ferrophilus IS5	WP_054608903.1	WP_126377296.1
OG0000884	Desulfovibrio vulgaris DP4	WP_054608903.1	WP_010939107.1
OG0000884	Geobacter sulfurreducens PCA	WP_054608903.1	WP_010943256.1
OG0000884	Desulforhopalus vacuolatus DSM 9700	WP_054608903.1	WP_205218815.1
OG0000884	Desulfotalea psychrophila LSv54	WP_054608903.1	WP_011188152.1
OG0000884	Desulfosediminicola ganghwensis IMCC35004	WP_054608903.1	WP_136797404.1
OG0000884	Desulfosediminicola flagellatus IMCC35005	WP_054608903.1	WP_136805890.1
OG0000884	Desulfocapsa_13_biocide	WP_054608903.1	Utg864866_4
OG0000884	Desulfocapsa_06_corrosive	WP_054608903.1	Utg323140_158
OG0000884	Desulfocapsa sulfexigens DSM 10523	WP_054608903.1	WP_015402908.1
OG0000884	Shewanella oneidensis MR-1	WP_054608903.1	WP_011073008.1
OG0000885	Shewanella oneidensis MR-1	WP_054608955.1	WP_011071212.1
OG0000885	Desulfovibrio vulgaris DP4	WP_054608955.1	WP_011791792.1
OG0000885	Geobacter sulfurreducens PCA	WP_054608955.1	WP_010942273.1
OG0000885	Desulfocapsa_06_corrosive	WP_054608955.1	Utg323140_247
OG0000885	Desulfocapsa sulfexigens DSM 10523	WP_054608955.1	WP_015403060.1
OG0000885	Desulfotalea psychrophila LSv54	WP_054608955.1	WP_011187346.1
OG0000885	Desulfosediminicola ganghwensis IMCC35004	WP_054608955.1	WP_176360000.1, WP_136798583.1
OG0000885	Desulforhopalus vacuolatus DSM 9700	WP_054608955.1	WP_205217479.1
OG0000885	Desulfosediminicola flagellatus IMCC35005	WP_054608955.1	WP_136809969.1
OG0000885	Desulfovibrio ferrophilus IS5	WP_054608955.1	WP_232034913.1
