Orthogroup	Species	Desulfosediminicola ganghwensis IMCC35004	Orthologs
OG0001024	Desulforhopalus vacuolatus DSM 9700	WP_136795859.1	WP_205218063.1
OG0001024	Desulfocapsa_13_biocide	WP_136795859.1	Utg860006_134
OG0001024	Desulfocapsa_06_corrosive	WP_136795859.1	Utg323990_78
OG0001024	Desulfocapsa sulfexigens DSM 10523	WP_136795859.1	WP_015404583.1
OG0001024	Desulfosediminicola flagellatus IMCC35005	WP_136795859.1	WP_136806274.1
OG0001025	Acidithiobacillus ferrooxidans YNTRS-40	WP_136799947.1, WP_136799864.1	WP_012536779.1
OG0001025	Desulfocapsa_06_corrosive	WP_136799947.1, WP_136799864.1	Utg323262_12
OG0001025	Desulfosediminicola flagellatus IMCC35005	WP_136799947.1, WP_136799864.1	WP_136810715.1
OG0001025	Desulfocapsa_13_biocide	WP_136799947.1, WP_136799864.1	Utg860814_308
OG0001025	Desulfovibrio ferrophilus IS5	WP_136799947.1	WP_126380092.1
OG0001025	Desulfovibrio ferrophilus IS5	WP_136799864.1	WP_126380157.1
OG0001026	Acidithiobacillus ferrooxidans YNTRS-40	WP_136796711.1	WP_012536813.1
OG0001026	Geobacter sulfurreducens PCA	WP_136796711.1	WP_010940973.1
OG0001026	Shewanella oneidensis MR-1	WP_136796711.1	WP_011072549.1
OG0001026	Desulfocapsa sulfexigens DSM 10523	WP_136796711.1	WP_015405482.1
OG0001026	Desulfocapsa_06_corrosive	WP_136796711.1	Utg323074_108
OG0001026	Desulfocapsa_13_biocide	WP_136796711.1	Utg857994_126, Utg857994_125
OG0001026	Desulforhopalus vacuolatus DSM 9700	WP_136796711.1	WP_205219199.1
OG0001026	Desulfotalea psychrophila LSv54	WP_136796711.1	WP_011189405.1
OG0001026	Desulfosediminicola flagellatus IMCC35005	WP_136796711.1	WP_136808298.1
OG0001027	Shewanella oneidensis MR-1	WP_228721388.1	WP_011074050.1
OG0001027	Acidithiobacillus ferrooxidans YNTRS-40	WP_228721388.1	WP_012536830.1
OG0001027	Desulfovibrio ferrophilus IS5	WP_228721388.1	WP_126381126.1
OG0001027	Geobacter sulfurreducens PCA	WP_228721388.1	WP_010943098.1
OG0001027	Desulforhopalus vacuolatus DSM 9700	WP_228721388.1	WP_205219238.1
OG0001027	Desulfotalea psychrophila LSv54	WP_228721388.1	WP_011190117.1
OG0001027	Desulfocapsa sulfexigens DSM 10523	WP_228721388.1	WP_015404342.1
OG0001027	Desulfocapsa_06_corrosive	WP_228721388.1	Utg323262_93
OG0001027	Desulfocapsa_13_biocide	WP_228721388.1	Utg857076_42
OG0001027	Desulfosediminicola flagellatus IMCC35005	WP_228721388.1	WP_136810055.1
OG0001028	Acidithiobacillus ferrooxidans YNTRS-40	WP_136797996.1	WP_230456346.1, WP_012536832.1
OG0001028	Shewanella oneidensis MR-1	WP_136797996.1	WP_011072715.1
OG0001028	Geobacter sulfurreducens PCA	WP_136797996.1	WP_010942244.1
OG0001028	Desulfovibrio vulgaris DP4	WP_136797996.1	WP_010938505.1
OG0001028	Desulfovibrio ferrophilus IS5	WP_136797996.1	WP_126379491.1
OG0001028	Desulfocapsa sulfexigens DSM 10523	WP_136797996.1	WP_015404785.1
OG0001028	Desulfotalea psychrophila LSv54	WP_136797996.1	WP_083818998.1
OG0001028	Desulforhopalus vacuolatus DSM 9700	WP_136797996.1	WP_205217739.1
OG0001028	Desulfosediminicola flagellatus IMCC35005	WP_136797996.1	WP_136805290.1
OG0001029	Shewanella oneidensis MR-1	WP_136799113.1	WP_011072099.1
OG0001029	Acidithiobacillus ferrooxidans YNTRS-40	WP_136799113.1	WP_012536838.1
OG0001029	Desulfovibrio ferrophilus IS5	WP_136799113.1	WP_126377533.1
OG0001029	Desulfovibrio vulgaris DP4	WP_136799113.1	WP_010940458.1
OG0001029	Geobacter sulfurreducens PCA	WP_136799113.1	WP_010940773.1
OG0001029	Desulforhopalus vacuolatus DSM 9700	WP_136799113.1	WP_205219136.1
OG0001029	Desulfocapsa sulfexigens DSM 10523	WP_136799113.1	WP_015405539.1
OG0001029	Desulfocapsa_13_biocide	WP_136799113.1	Utg857992_28
OG0001029	Desulfocapsa_06_corrosive	WP_136799113.1	Utg323632_341
OG0001029	Desulfosediminicola flagellatus IMCC35005	WP_136799113.1	WP_136806837.1
OG0001030	Acidithiobacillus ferrooxidans YNTRS-40	WP_136795435.1	WP_012536846.1
OG0001030	Shewanella oneidensis MR-1	WP_136795435.1	WP_011073187.1
OG0001030	Desulfovibrio vulgaris DP4	WP_136795435.1	WP_011791335.1
OG0001030	Desulfovibrio ferrophilus IS5	WP_136795435.1	WP_126380276.1
OG0001030	Geobacter sulfurreducens PCA	WP_136795435.1	WP_010942303.1
OG0001030	Desulfocapsa_13_biocide	WP_136795435.1	Utg861744_137
OG0001030	Desulfocapsa_06_corrosive	WP_136795435.1	Utg324810_40
OG0001030	Desulfocapsa sulfexigens DSM 10523	WP_136795435.1	WP_153304834.1
OG0001030	Desulfotalea psychrophila LSv54	WP_136795435.1	WP_011187816.1
OG0001030	Desulfosediminicola flagellatus IMCC35005	WP_136795435.1	WP_136808619.1
OG0001031	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798136.1	WP_012536875.1
OG0001031	Shewanella oneidensis MR-1	WP_136798136.1	WP_011073398.1
OG0001031	Desulfovibrio vulgaris DP4	WP_136798136.1	WP_011792176.1
OG0001031	Desulfovibrio ferrophilus IS5	WP_136798136.1	WP_126375710.1
OG0001031	Geobacter sulfurreducens PCA	WP_136798136.1	WP_010941319.1
OG0001031	Desulfotalea psychrophila LSv54	WP_136798136.1	WP_011189151.1
OG0001031	Desulfocapsa sulfexigens DSM 10523	WP_136798136.1	WP_015404147.1
OG0001031	Desulfocapsa_06_corrosive	WP_136798136.1	Utg323316_83
OG0001031	Desulforhopalus vacuolatus DSM 9700	WP_136798136.1	WP_205220262.1
OG0001031	Desulfosediminicola flagellatus IMCC35005	WP_136798136.1	WP_136810518.1
OG0001033	Acidithiobacillus ferrooxidans YNTRS-40	WP_136799222.1	WP_012536948.1
OG0001033	Geobacter sulfurreducens PCA	WP_136799222.1	WP_010943014.1
OG0001033	Desulfovibrio ferrophilus IS5	WP_136799222.1	WP_126380764.1
OG0001033	Desulfovibrio vulgaris DP4	WP_136799222.1	WP_011792872.1
OG0001033	Desulforhopalus vacuolatus DSM 9700	WP_136799222.1	WP_205220280.1
OG0001033	Desulfotalea psychrophila LSv54	WP_136799222.1	WP_041277794.1
OG0001033	Desulfocapsa sulfexigens DSM 10523	WP_136799222.1	WP_015405130.1
OG0001033	Desulfocapsa_13_biocide	WP_136799222.1	Utg859098_260
OG0001033	Desulfocapsa_06_corrosive	WP_136799222.1	Utg323152_155
OG0001033	Desulfosediminicola flagellatus IMCC35005	WP_136799222.1	WP_228723225.1
OG0001034	Acidithiobacillus ferrooxidans YNTRS-40	WP_136796093.1	WP_012536978.1
OG0001034	Geobacter sulfurreducens PCA	WP_136796093.1	WP_010943991.1
OG0001034	Desulfovibrio vulgaris DP4	WP_136796093.1	WP_010939171.1
OG0001034	Desulfovibrio ferrophilus IS5	WP_136796093.1	WP_126377545.1
OG0001034	Desulforhopalus vacuolatus DSM 9700	WP_136796093.1	WP_205218507.1
OG0001034	Desulfotalea psychrophila LSv54	WP_136796093.1	WP_041277590.1
OG0001034	Desulfocapsa_06_corrosive	WP_136796093.1	Utg323160_30
OG0001034	Desulfocapsa_13_biocide	WP_136796093.1	Utg861744_53
OG0001034	Desulfocapsa sulfexigens DSM 10523	WP_136796093.1	WP_015403374.1
OG0001034	Desulfosediminicola flagellatus IMCC35005	WP_136796093.1	WP_136809130.1
OG0001035	Acidithiobacillus ferrooxidans YNTRS-40	WP_136796113.1	WP_012536980.1
OG0001035	Desulfovibrio vulgaris DP4	WP_136796113.1	WP_010938110.1
OG0001035	Desulfovibrio ferrophilus IS5	WP_136796113.1	WP_126376118.1
OG0001035	Geobacter sulfurreducens PCA	WP_136796113.1	WP_010943994.1
OG0001035	Desulforhopalus vacuolatus DSM 9700	WP_136796113.1	WP_205218545.1
OG0001035	Desulfocapsa sulfexigens DSM 10523	WP_136796113.1	WP_015403346.1
OG0001035	Desulfocapsa_13_biocide	WP_136796113.1	Utg861744_22
OG0001035	Desulfocapsa_06_corrosive	WP_136796113.1	Utg323160_77
OG0001035	Desulfotalea psychrophila LSv54	WP_136796113.1	WP_011187889.1
OG0001035	Desulfosediminicola flagellatus IMCC35005	WP_136796113.1	WP_136809150.1
OG0001036	Desulfotalea psychrophila LSv54	WP_167495603.1	WP_041277818.1
OG0001036	Shewanella oneidensis MR-1	WP_167495603.1	WP_011071067.1
OG0001036	Geobacter sulfurreducens PCA	WP_167495603.1	WP_010941667.1
OG0001036	Acidithiobacillus ferrooxidans YNTRS-40	WP_167495603.1	WP_012537000.1
OG0001036	Desulforhopalus vacuolatus DSM 9700	WP_167495603.1	WP_205218424.1
OG0001036	Desulfocapsa sulfexigens DSM 10523	WP_167495603.1	WP_015403949.1
OG0001036	Desulfocapsa_13_biocide	WP_167495603.1	Utg857152_102, Utg857152_101
OG0001036	Desulfocapsa_06_corrosive	WP_167495603.1	Utg323300_378
OG0001036	Desulfosediminicola flagellatus IMCC35005	WP_167495603.1	WP_136807996.1
OG0001037	Desulfovibrio ferrophilus IS5	WP_136797145.1	WP_126376422.1
OG0001037	Acidithiobacillus ferrooxidans YNTRS-40	WP_136797145.1	WP_012537016.1
OG0001037	Shewanella oneidensis MR-1	WP_136797145.1	WP_011071746.1
OG0001037	Geobacter sulfurreducens PCA	WP_136797145.1	WP_010941788.1
OG0001037	Desulfocapsa_06_corrosive	WP_136797145.1	Utg323266_56
OG0001037	Desulfosediminicola flagellatus IMCC35005	WP_136797145.1	WP_136808892.1
OG0001037	Desulfotalea psychrophila LSv54	WP_136797145.1	WP_011189128.1
OG0001038	Shewanella oneidensis MR-1	WP_136795493.1	WP_011073168.1
OG0001038	Acidithiobacillus ferrooxidans YNTRS-40	WP_136795493.1	WP_012537145.1
OG0001038	Desulfovibrio ferrophilus IS5	WP_136795493.1	WP_126376931.1
OG0001038	Desulfovibrio vulgaris DP4	WP_136795493.1	WP_010938913.1
OG0001038	Geobacter sulfurreducens PCA	WP_136795493.1	WP_010942280.1
OG0001038	Desulfocapsa_06_corrosive	WP_136795493.1	Utg323300_76
OG0001038	Desulfocapsa_13_biocide	WP_136795493.1	Utg857300_56
OG0001038	Desulfocapsa sulfexigens DSM 10523	WP_136795493.1	WP_015403497.1
OG0001038	Desulfotalea psychrophila LSv54	WP_136795493.1	WP_011187949.1
OG0001038	Desulfosediminicola flagellatus IMCC35005	WP_136795493.1	WP_136809513.1
OG0001039	Acidithiobacillus ferrooxidans YNTRS-40	WP_136797956.1	WP_012537233.1
OG0001039	Shewanella oneidensis MR-1	WP_136797956.1	WP_011071441.1
OG0001039	Geobacter sulfurreducens PCA	WP_136797956.1	WP_010940814.1
OG0001039	Desulfovibrio vulgaris DP4	WP_136797956.1	WP_010940375.1
OG0001039	Desulforhopalus vacuolatus DSM 9700	WP_136797956.1	WP_205218908.1
OG0001039	Desulfotalea psychrophila LSv54	WP_136797956.1	WP_011190060.1
OG0001039	Desulfocapsa_13_biocide	WP_136797956.1	Utg858432_117
OG0001039	Desulfocapsa_06_corrosive	WP_136797956.1	Utg323632_226
OG0001039	Desulfocapsa sulfexigens DSM 10523	WP_136797956.1	WP_015405621.1
OG0001039	Desulfosediminicola flagellatus IMCC35005	WP_136797956.1	WP_136805249.1
OG0001040	Shewanella oneidensis MR-1	WP_228721395.1	WP_011072535.1
OG0001040	Acidithiobacillus ferrooxidans YNTRS-40	WP_228721395.1	WP_012537235.1
OG0001040	Desulfovibrio vulgaris DP4	WP_228721395.1	WP_011792665.1
OG0001040	Desulfovibrio ferrophilus IS5	WP_228721395.1	WP_172961699.1
OG0001040	Geobacter sulfurreducens PCA	WP_228721395.1	WP_010942558.1
OG0001040	Desulfotalea psychrophila LSv54	WP_228721395.1	WP_011188403.1
OG0001040	Desulfocapsa_13_biocide	WP_228721395.1	Utg858494_92
OG0001040	Desulfocapsa_06_corrosive	WP_228721395.1	Utg323448_98
OG0001040	Desulfocapsa sulfexigens DSM 10523	WP_228721395.1	WP_015404318.1
OG0001040	Desulfosediminicola flagellatus IMCC35005	WP_228721395.1	WP_136810609.1
OG0001041	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798014.1	WP_012537270.1
OG0001041	Geobacter sulfurreducens PCA	WP_136798014.1	WP_010940776.1
OG0001041	Desulfocapsa_13_biocide	WP_136798014.1	Utg859388_87
OG0001041	Desulfocapsa sulfexigens DSM 10523	WP_136798014.1	WP_015404806.1
OG0001041	Desulfocapsa_06_corrosive	WP_136798014.1	Utg323392_134
OG0001041	Desulfotalea psychrophila LSv54	WP_136798014.1	WP_011190017.1
OG0001041	Desulforhopalus vacuolatus DSM 9700	WP_136798014.1	WP_205219647.1
OG0001041	Desulfosediminicola flagellatus IMCC35005	WP_136798014.1	WP_136805309.1
OG0001042	Shewanella oneidensis MR-1	WP_228721390.1	WP_011071282.1
OG0001042	Geobacter sulfurreducens PCA	WP_228721390.1	WP_010941011.1, WP_010943356.1, WP_010944051.1
OG0001042	Desulfotalea psychrophila LSv54	WP_228721390.1	WP_083818927.1, WP_011189450.1
OG0001042	Acidithiobacillus ferrooxidans YNTRS-40	WP_228721390.1	WP_012537301.1
OG0001042	Desulforhopalus vacuolatus DSM 9700	WP_228721390.1	WP_240192027.1
OG0001042	Desulfocapsa_13_biocide	WP_228721390.1	Utg859982_220
OG0001042	Desulfosediminicola flagellatus IMCC35005	WP_228721390.1	WP_136810197.1
OG0001043	Shewanella oneidensis MR-1	WP_136798585.1	WP_011071431.1
OG0001043	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798585.1	WP_012537303.1
OG0001043	Desulfovibrio vulgaris DP4	WP_136798585.1	WP_010938965.1
OG0001043	Desulfovibrio ferrophilus IS5	WP_136798585.1	WP_126377088.1
OG0001043	Geobacter sulfurreducens PCA	WP_136798585.1	WP_010942271.1
OG0001043	Desulforhopalus vacuolatus DSM 9700	WP_136798585.1	WP_205217477.1
OG0001043	Desulfotalea psychrophila LSv54	WP_136798585.1	WP_011187344.1
OG0001043	Desulfocapsa sulfexigens DSM 10523	WP_136798585.1	WP_015403058.1
OG0001043	Desulfocapsa_06_corrosive	WP_136798585.1	Utg323140_245
OG0001043	Desulfosediminicola flagellatus IMCC35005	WP_136798585.1	WP_136805952.1
OG0001044	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798095.1	WP_012537325.1
OG0001044	Shewanella oneidensis MR-1	WP_136798095.1	WP_006079871.1
OG0001044	Desulfovibrio ferrophilus IS5	WP_136798095.1	WP_126376004.1
OG0001044	Desulfovibrio vulgaris DP4	WP_136798095.1	WP_010940181.1
OG0001044	Geobacter sulfurreducens PCA	WP_136798095.1	WP_010943500.1
OG0001044	Desulforhopalus vacuolatus DSM 9700	WP_136798095.1	WP_205217954.1
OG0001044	Desulfocapsa_06_corrosive	WP_136798095.1	Utg323448_48
OG0001044	Desulfocapsa sulfexigens DSM 10523	WP_136798095.1	WP_083907278.1
OG0001044	Desulfotalea psychrophila LSv54	WP_136798095.1	WP_083818936.1
OG0001044	Desulfosediminicola flagellatus IMCC35005	WP_136798095.1	WP_136798095.1
OG0001045	Shewanella oneidensis MR-1	WP_136797782.1	WP_011073857.1
OG0001045	Acidithiobacillus ferrooxidans YNTRS-40	WP_136797782.1	WP_012537366.1
OG0001045	Desulfovibrio ferrophilus IS5	WP_136797782.1	WP_126376692.1
OG0001045	Desulfovibrio vulgaris DP4	WP_136797782.1	WP_011792372.1
OG0001045	Desulforhopalus vacuolatus DSM 9700	WP_136797782.1	WP_205219830.1
OG0001045	Desulfotalea psychrophila LSv54	WP_136797782.1	WP_011189936.1
OG0001045	Desulfocapsa sulfexigens DSM 10523	WP_136797782.1	WP_015404741.1
OG0001045	Desulfocapsa_06_corrosive	WP_136797782.1	Utg323392_222
OG0001045	Desulfocapsa_13_biocide	WP_136797782.1	Utg859388_15
OG0001045	Desulfosediminicola flagellatus IMCC35005	WP_136797782.1	WP_136805446.1
OG0001046	Acidithiobacillus ferrooxidans YNTRS-40	WP_136797970.1	WP_012537373.1
OG0001046	Desulfovibrio ferrophilus IS5	WP_136797970.1	WP_126377495.1
OG0001046	Desulfovibrio vulgaris DP4	WP_136797970.1	WP_011792338.1
OG0001046	Geobacter sulfurreducens PCA	WP_136797970.1	WP_010942079.1
OG0001046	Desulfotalea psychrophila LSv54	WP_136797970.1	WP_011190051.1
OG0001046	Desulforhopalus vacuolatus DSM 9700	WP_136797970.1	WP_205218915.1
OG0001046	Desulfocapsa sulfexigens DSM 10523	WP_136797970.1	WP_167320764.1
OG0001046	Desulfocapsa_06_corrosive	WP_136797970.1	Utg323632_291
OG0001046	Desulfocapsa_13_biocide	WP_136797970.1	Utg866558_26
OG0001046	Desulfosediminicola flagellatus IMCC35005	WP_136797970.1	WP_136805265.1
OG0001047	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798788.1, WP_136795398.1	WP_012537401.1, WP_012537634.1
OG0001047	Desulfovibrio vulgaris DP4	WP_136798788.1, WP_136795398.1	WP_011792791.1
OG0001047	Desulfovibrio ferrophilus IS5	WP_136798788.1, WP_136795398.1	WP_126375973.1
OG0001047	Desulfocapsa_13_biocide	WP_136798788.1, WP_136795398.1	Utg865370_4
OG0001047	Desulfocapsa_06_corrosive	WP_136798788.1, WP_136795398.1	Utg323160_128, Utg323266_9
OG0001047	Desulfosediminicola flagellatus IMCC35005	WP_136798788.1	WP_136806006.1
OG0001047	Desulfosediminicola flagellatus IMCC35005	WP_136795398.1	WP_136808567.1
OG0001048	Shewanella oneidensis MR-1	WP_136798750.1	WP_011072263.1
OG0001048	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798750.1	WP_012537412.1
OG0001048	Desulfovibrio ferrophilus IS5	WP_136798750.1	WP_126376301.1
OG0001048	Desulfovibrio vulgaris DP4	WP_136798750.1	WP_010939514.1
OG0001048	Desulforhopalus vacuolatus DSM 9700	WP_136798750.1	WP_205217646.1
OG0001048	Desulfotalea psychrophila LSv54	WP_136798750.1	WP_049785120.1
OG0001048	Desulfocapsa sulfexigens DSM 10523	WP_136798750.1	WP_052327029.1
OG0001048	Desulfocapsa_13_biocide	WP_136798750.1	Utg858432_90
OG0001048	Desulfocapsa_06_corrosive	WP_136798750.1	Utg323632_137
OG0001048	Desulfosediminicola flagellatus IMCC35005	WP_136798750.1	WP_136805140.1
OG0001049	Desulfotalea psychrophila LSv54	WP_136796953.1	WP_041277587.1
OG0001049	Acidithiobacillus ferrooxidans YNTRS-40	WP_136796953.1	WP_012537425.1
OG0001049	Shewanella oneidensis MR-1	WP_136796953.1	WP_011070599.1
OG0001049	Geobacter sulfurreducens PCA	WP_136796953.1	WP_010943554.1
OG0001049	Desulfovibrio ferrophilus IS5	WP_136796953.1	WP_126376533.1
OG0001049	Desulfovibrio vulgaris DP4	WP_136796953.1	WP_010938069.1
OG0001049	Desulfosediminicola flagellatus IMCC35005	WP_136796953.1	WP_267313677.1
OG0001049	Desulfocapsa sulfexigens DSM 10523	WP_136796953.1	WP_015404374.1
OG0001049	Desulfocapsa_13_biocide	WP_136796953.1	Utg859236_98
OG0001049	Desulfocapsa_06_corrosive	WP_136796953.1	Utg323262_148
OG0001050	Shewanella oneidensis MR-1	WP_228721423.1	WP_011070873.1
OG0001050	Acidithiobacillus ferrooxidans YNTRS-40	WP_228721423.1	WP_012537436.1
OG0001050	Geobacter sulfurreducens PCA	WP_228721423.1	WP_010943584.1
OG0001050	Desulfovibrio vulgaris DP4	WP_228721423.1	WP_011792256.1
OG0001050	Desulfovibrio ferrophilus IS5	WP_228721423.1	WP_126380894.1
OG0001050	Desulfocapsa sulfexigens DSM 10523	WP_228721423.1	WP_015402800.1
OG0001050	Desulfocapsa_06_corrosive	WP_228721423.1	Utg323632_116
OG0001050	Desulforhopalus vacuolatus DSM 9700	WP_228721423.1	WP_205220040.1
OG0001050	Desulfotalea psychrophila LSv54	WP_228721423.1	WP_041277856.1
OG0001050	Desulfosediminicola flagellatus IMCC35005	WP_228721423.1	WP_136809530.1
OG0001051	Shewanella oneidensis MR-1	WP_136795556.1	WP_164925908.1
OG0001051	Acidithiobacillus ferrooxidans YNTRS-40	WP_136795556.1	WP_012537462.1
OG0001051	Geobacter sulfurreducens PCA	WP_136795556.1	WP_010941971.1
OG0001051	Desulfovibrio ferrophilus IS5	WP_136795556.1	WP_126380709.1
OG0001051	Desulfovibrio vulgaris DP4	WP_136795556.1	WP_011791463.1
OG0001051	Desulfocapsa sulfexigens DSM 10523	WP_136795556.1	WP_015404136.1
OG0001051	Desulfocapsa_06_corrosive	WP_136795556.1	Utg323316_103
OG0001051	Desulfotalea psychrophila LSv54	WP_136795556.1	WP_011188984.1
OG0001051	Desulforhopalus vacuolatus DSM 9700	WP_136795556.1	WP_205219548.1
OG0001051	Desulfosediminicola flagellatus IMCC35005	WP_136795556.1	WP_136809674.1
OG0001052	Shewanella oneidensis MR-1	WP_136798525.1	WP_011072202.1
OG0001052	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798525.1	WP_012537482.1
OG0001052	Geobacter sulfurreducens PCA	WP_136798525.1	WP_010942180.1
OG0001052	Desulfotalea psychrophila LSv54	WP_136798525.1	WP_011188584.1
OG0001052	Desulforhopalus vacuolatus DSM 9700	WP_136798525.1	WP_205217782.1
OG0001052	Desulfocapsa sulfexigens DSM 10523	WP_136798525.1	WP_015402680.1
OG0001052	Desulfocapsa_13_biocide	WP_136798525.1	Utg857152_158
OG0001052	Desulfocapsa_06_corrosive	WP_136798525.1	Utg323180_63, Utg323180_64
OG0001052	Desulfosediminicola flagellatus IMCC35005	WP_136798525.1	WP_136806921.1
OG0001054	Shewanella oneidensis MR-1	WP_136798315.1	WP_011073437.1
OG0001054	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798315.1	WP_012537558.1
OG0001054	Desulfovibrio vulgaris DP4	WP_136798315.1	WP_011792948.1
OG0001054	Desulfovibrio ferrophilus IS5	WP_136798315.1	WP_126380173.1
OG0001054	Geobacter sulfurreducens PCA	WP_136798315.1	WP_010942612.1
OG0001054	Desulfotalea psychrophila LSv54	WP_136798315.1	WP_011190182.1
OG0001054	Desulfocapsa_13_biocide	WP_136798315.1	Utg858432_21
OG0001054	Desulfocapsa_06_corrosive	WP_136798315.1	Utg323632_78
OG0001054	Desulfocapsa sulfexigens DSM 10523	WP_136798315.1	WP_015405702.1
OG0001054	Desulfosediminicola flagellatus IMCC35005	WP_136798315.1	WP_228723424.1
OG0001055	Desulfovibrio ferrophilus IS5	WP_136798578.1	WP_126380500.1
OG0001055	Desulfovibrio vulgaris DP4	WP_136798578.1	WP_011791624.1
OG0001055	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798578.1	WP_012537572.1
OG0001055	Geobacter sulfurreducens PCA	WP_136798578.1	WP_010941926.1
OG0001055	Shewanella oneidensis MR-1	WP_136798578.1	WP_011071514.1
OG0001055	Desulfocapsa sulfexigens DSM 10523	WP_136798578.1	WP_015403066.1
OG0001055	Desulfocapsa_06_corrosive	WP_136798578.1	Utg323140_254
OG0001055	Desulforhopalus vacuolatus DSM 9700	WP_136798578.1	WP_205218790.1
OG0001055	Desulfotalea psychrophila LSv54	WP_136798578.1	WP_041277435.1
OG0001055	Desulfosediminicola flagellatus IMCC35005	WP_136798578.1	WP_136805958.1
OG0001056	Acidithiobacillus ferrooxidans YNTRS-40	WP_136797793.1	WP_012537679.1
OG0001056	Desulfovibrio ferrophilus IS5	WP_136797793.1	WP_126377503.1
OG0001056	Desulfovibrio vulgaris DP4	WP_136797793.1	WP_010938831.1
OG0001056	Desulfocapsa_13_biocide	WP_136797793.1	Utg859098_437, Utg858498_1
OG0001056	Desulfocapsa_06_corrosive	WP_136797793.1	Utg323392_17
OG0001056	Desulfocapsa sulfexigens DSM 10523	WP_136797793.1	WP_015405405.1
OG0001056	Desulforhopalus vacuolatus DSM 9700	WP_136797793.1	WP_205218713.1
OG0001056	Desulfotalea psychrophila LSv54	WP_136797793.1	WP_011188906.1
OG0001056	Desulfosediminicola flagellatus IMCC35005	WP_136797793.1	WP_136806798.1
OG0001057	Geobacter sulfurreducens PCA	WP_136799630.1	WP_010940846.1
OG0001057	Acidithiobacillus ferrooxidans YNTRS-40	WP_136799630.1	WP_012537685.1
OG0001057	Shewanella oneidensis MR-1	WP_136799630.1	WP_011072803.1
OG0001057	Desulfovibrio ferrophilus IS5	WP_136799630.1	WP_126377209.1
OG0001057	Desulfotalea psychrophila LSv54	WP_136799630.1	WP_011188545.1
OG0001057	Desulfosediminicola flagellatus IMCC35005	WP_136799630.1	WP_136809305.1
OG0001057	Desulfocapsa_13_biocide	WP_136799630.1	Utg857682_14
OG0001057	Desulfocapsa_06_corrosive	WP_136799630.1	Utg323266_53
OG0001057	Desulfocapsa sulfexigens DSM 10523	WP_136799630.1	WP_015403900.1
