Orthogroup	Species	Desulfotalea psychrophila LSv54	Orthologs
OG0000747	Acidithiobacillus ferrooxidans YNTRS-40	WP_011189969.1	WP_012536268.1
OG0000747	Shewanella oneidensis MR-1	WP_011189969.1	WP_011070765.1
OG0000747	Geobacter sulfurreducens PCA	WP_011189969.1	WP_010943729.1
OG0000747	Desulfovibrio ferrophilus IS5	WP_011189969.1	WP_232034867.1
OG0000747	Desulfovibrio vulgaris DP4	WP_011189969.1	WP_049758073.1
OG0000747	Desulfocapsa_13_biocide	WP_011189969.1	Utg857994_151
OG0000747	Desulfocapsa_06_corrosive	WP_011189969.1	Utg323074_132
OG0000747	Desulfocapsa sulfexigens DSM 10523	WP_011189969.1	WP_015404724.1
OG0000747	Desulforhopalus vacuolatus DSM 9700	WP_011189969.1	WP_205219812.1
OG0000747	Desulfosediminicola flagellatus IMCC35005	WP_011189969.1	WP_136805427.1
OG0000747	Desulfosediminicola ganghwensis IMCC35004	WP_011189969.1	WP_136797738.1
OG0000748	Shewanella oneidensis MR-1	WP_011189968.1	WP_011073821.1
OG0000748	Acidithiobacillus ferrooxidans YNTRS-40	WP_011189968.1	WP_012536269.1
OG0000748	Desulfovibrio vulgaris DP4	WP_011189968.1	WP_010940172.1
OG0000748	Desulfovibrio ferrophilus IS5	WP_011189968.1	WP_126375995.1
OG0000748	Geobacter sulfurreducens PCA	WP_011189968.1	WP_010943728.1
OG0000748	Desulfocapsa_13_biocide	WP_011189968.1	Utg857994_150
OG0000748	Desulfocapsa_06_corrosive	WP_011189968.1	Utg323074_131
OG0000748	Desulfocapsa sulfexigens DSM 10523	WP_011189968.1	WP_015404725.1
OG0000748	Desulfosediminicola ganghwensis IMCC35004	WP_011189968.1	WP_136797740.1
OG0000748	Desulfosediminicola flagellatus IMCC35005	WP_011189968.1	WP_136805428.1
OG0000748	Desulforhopalus vacuolatus DSM 9700	WP_011189968.1	WP_205219814.1
OG0000749	Geobacter sulfurreducens PCA	WP_011190196.1	WP_010943205.1
OG0000749	Acidithiobacillus ferrooxidans YNTRS-40	WP_011190196.1	WP_012536279.1
OG0000749	Shewanella oneidensis MR-1	WP_011190196.1	WP_011072580.1
OG0000749	Desulfovibrio vulgaris DP4	WP_011190196.1	WP_011792699.1
OG0000749	Desulfovibrio ferrophilus IS5	WP_011190196.1	WP_126376115.1
OG0000749	Desulforhopalus vacuolatus DSM 9700	WP_011190196.1	WP_205219618.1
OG0000749	Desulfocapsa_13_biocide	WP_011190196.1	Utg857152_184
OG0000749	Desulfocapsa_06_corrosive	WP_011190196.1	Utg323180_110
OG0000749	Desulfocapsa sulfexigens DSM 10523	WP_011190196.1	WP_083907163.1
OG0000749	Desulfosediminicola flagellatus IMCC35005	WP_011190196.1	WP_167505787.1
OG0000749	Desulfosediminicola ganghwensis IMCC35004	WP_011190196.1	WP_167495666.1
OG0000750	Acidithiobacillus ferrooxidans YNTRS-40	WP_011187822.1	WP_012536303.1
OG0000750	Shewanella oneidensis MR-1	WP_011187822.1	WP_164925864.1
OG0000750	Desulfovibrio ferrophilus IS5	WP_011187822.1	WP_126381375.1
OG0000750	Desulfovibrio vulgaris DP4	WP_011187822.1	WP_043629133.1
OG0000750	Geobacter sulfurreducens PCA	WP_011187822.1	WP_010940975.1
OG0000750	Desulforhopalus vacuolatus DSM 9700	WP_011187822.1	WP_205218595.1
OG0000750	Desulfocapsa sulfexigens DSM 10523	WP_011187822.1	WP_015403421.1
OG0000750	Desulfocapsa_13_biocide	WP_011187822.1	Utg861744_131
OG0000750	Desulfocapsa_06_corrosive	WP_011187822.1	Utg324810_48
OG0000750	Desulfosediminicola ganghwensis IMCC35004	WP_011187822.1	WP_167495626.1
OG0000750	Desulfosediminicola flagellatus IMCC35005	WP_011187822.1	WP_136808625.1
OG0000751	Geobacter sulfurreducens PCA	WP_041277561.1	WP_010940978.1
OG0000751	Acidithiobacillus ferrooxidans YNTRS-40	WP_041277561.1	WP_012536305.1
OG0000751	Desulfovibrio vulgaris DP4	WP_041277561.1	WP_010937633.1
OG0000751	Desulfovibrio ferrophilus IS5	WP_041277561.1	WP_126377721.1
OG0000751	Shewanella oneidensis MR-1	WP_041277561.1	WP_011072154.1
OG0000751	Desulforhopalus vacuolatus DSM 9700	WP_041277561.1	WP_240192028.1
OG0000751	Desulfocapsa sulfexigens DSM 10523	WP_041277561.1	WP_015403424.1
OG0000751	Desulfocapsa_13_biocide	WP_041277561.1	Utg861744_128
OG0000751	Desulfocapsa_06_corrosive	WP_041277561.1	Utg324810_51
OG0000751	Desulfosediminicola flagellatus IMCC35005	WP_041277561.1	WP_136808628.1
OG0000751	Desulfosediminicola ganghwensis IMCC35004	WP_041277561.1	WP_136795444.1
OG0000753	Shewanella oneidensis MR-1	WP_041278830.1	WP_011072469.1
OG0000753	Acidithiobacillus ferrooxidans YNTRS-40	WP_041278830.1	WP_012536389.1
OG0000753	Desulfovibrio ferrophilus IS5	WP_041278830.1	WP_126376827.1
OG0000753	Desulfovibrio vulgaris DP4	WP_041278830.1	WP_011792330.1
OG0000753	Geobacter sulfurreducens PCA	WP_041278830.1	WP_010943874.1
OG0000753	Desulforhopalus vacuolatus DSM 9700	WP_041278830.1	WP_205218989.1
OG0000753	Desulfocapsa sulfexigens DSM 10523	WP_041278830.1	WP_015404859.1
OG0000753	Desulfocapsa_06_corrosive	WP_041278830.1	Utg323152_450
OG0000753	Desulfocapsa_13_biocide	WP_041278830.1	Utg859982_134
OG0000753	Desulfosediminicola flagellatus IMCC35005	WP_041278830.1	WP_136805385.1
OG0000753	Desulfosediminicola ganghwensis IMCC35004	WP_041278830.1	WP_136797671.1
OG0000754	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188011.1	WP_012536390.1
OG0000754	Shewanella oneidensis MR-1	WP_011188011.1	WP_011073297.1
OG0000754	Geobacter sulfurreducens PCA	WP_011188011.1	WP_010942540.1
OG0000754	Desulfovibrio ferrophilus IS5	WP_011188011.1	WP_126376933.1
OG0000754	Desulfovibrio vulgaris DP4	WP_011188011.1	WP_010938914.1
OG0000754	Desulforhopalus vacuolatus DSM 9700	WP_011188011.1	WP_205220236.1
OG0000754	Desulfocapsa sulfexigens DSM 10523	WP_011188011.1	WP_015403167.1
OG0000754	Desulfocapsa_06_corrosive	WP_011188011.1	Utg323266_37
OG0000754	Desulfocapsa_13_biocide	WP_011188011.1	Utg865370_30
OG0000754	Desulfosediminicola ganghwensis IMCC35004	WP_011188011.1	WP_136796132.1
OG0000754	Desulfosediminicola flagellatus IMCC35005	WP_011188011.1	WP_136809169.1
OG0000755	Shewanella oneidensis MR-1	WP_011188010.1	WP_011073591.1
OG0000755	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188010.1	WP_012536391.1
OG0000755	Desulfovibrio vulgaris DP4	WP_011188010.1	WP_011792317.1
OG0000755	Desulfovibrio ferrophilus IS5	WP_011188010.1	WP_126376935.1
OG0000755	Geobacter sulfurreducens PCA	WP_011188010.1	WP_010942539.1
OG0000755	Desulforhopalus vacuolatus DSM 9700	WP_011188010.1	WP_205220237.1
OG0000755	Desulfosediminicola ganghwensis IMCC35004	WP_011188010.1	WP_136796131.1
OG0000755	Desulfosediminicola flagellatus IMCC35005	WP_011188010.1	WP_136809168.1
OG0000755	Desulfocapsa sulfexigens DSM 10523	WP_011188010.1	WP_228130063.1
OG0000755	Desulfocapsa_13_biocide	WP_011188010.1	Utg865370_29
OG0000755	Desulfocapsa_06_corrosive	WP_011188010.1	Utg323266_36
OG0000756	Acidithiobacillus ferrooxidans YNTRS-40	WP_041277989.1	WP_012536396.1
OG0000756	Shewanella oneidensis MR-1	WP_041277989.1	WP_011071973.1
OG0000756	Desulfovibrio ferrophilus IS5	WP_041277989.1	WP_126378177.1
OG0000756	Desulfovibrio vulgaris DP4	WP_041277989.1	WP_011792702.1
OG0000756	Geobacter sulfurreducens PCA	WP_041277989.1	WP_010943890.1
OG0000756	Desulfocapsa sulfexigens DSM 10523	WP_041277989.1	WP_041916433.1
OG0000756	Desulfocapsa_13_biocide	WP_041277989.1	Utg859098_377
OG0000756	Desulfocapsa_06_corrosive	WP_041277989.1	Utg323152_9
OG0000756	Desulfosediminicola ganghwensis IMCC35004	WP_041277989.1	WP_136799191.1
OG0000756	Desulfosediminicola flagellatus IMCC35005	WP_041277989.1	WP_136807468.1
OG0000756	Desulforhopalus vacuolatus DSM 9700	WP_041277989.1	WP_205219133.1
OG0000758	Acidithiobacillus ferrooxidans YNTRS-40	WP_011187895.1	WP_012536418.1
OG0000758	Shewanella oneidensis MR-1	WP_011187895.1	WP_011072389.1
OG0000758	Geobacter sulfurreducens PCA	WP_011187895.1	WP_010940682.1
OG0000758	Desulfovibrio vulgaris DP4	WP_011187895.1	WP_014524181.1
OG0000758	Desulfovibrio ferrophilus IS5	WP_011187895.1	WP_126380398.1
OG0000758	Desulfocapsa sulfexigens DSM 10523	WP_011187895.1	WP_015403358.1
OG0000758	Desulfocapsa_13_biocide	WP_011187895.1	Utg861744_34
OG0000758	Desulfocapsa_06_corrosive	WP_011187895.1	Utg323160_65
OG0000758	Desulforhopalus vacuolatus DSM 9700	WP_011187895.1	WP_240192022.1
OG0000758	Desulfosediminicola flagellatus IMCC35005	WP_011187895.1	WP_136809141.1
OG0000758	Desulfosediminicola ganghwensis IMCC35004	WP_011187895.1	WP_136796104.1
OG0000759	Geobacter sulfurreducens PCA	WP_041278102.1	WP_010943243.1
OG0000759	Acidithiobacillus ferrooxidans YNTRS-40	WP_041278102.1	WP_012536424.1
OG0000759	Shewanella oneidensis MR-1	WP_041278102.1	WP_011072383.1
OG0000759	Desulfovibrio ferrophilus IS5	WP_041278102.1	WP_232034803.1
OG0000759	Desulfovibrio vulgaris DP4	WP_041278102.1	WP_011792877.1
OG0000759	Desulforhopalus vacuolatus DSM 9700	WP_041278102.1	WP_205219052.1
OG0000759	Desulfosediminicola ganghwensis IMCC35004	WP_041278102.1	WP_136796769.1
OG0000759	Desulfosediminicola flagellatus IMCC35005	WP_041278102.1	WP_136806644.1
OG0000759	Desulfocapsa_13_biocide	WP_041278102.1	Utg863716_91
OG0000759	Desulfocapsa_06_corrosive	WP_041278102.1	Utg323180_268
OG0000759	Desulfocapsa sulfexigens DSM 10523	WP_041278102.1	WP_015402514.1
OG0000760	Shewanella oneidensis MR-1	WP_228130188.1	WP_011072381.1
OG0000760	Acidithiobacillus ferrooxidans YNTRS-40	WP_228130188.1	WP_012536425.1
OG0000760	Geobacter sulfurreducens PCA	WP_228130188.1	WP_010943240.1
OG0000760	Desulfovibrio ferrophilus IS5	WP_228130188.1	WP_126380911.1
OG0000760	Desulfovibrio vulgaris DP4	WP_228130188.1	WP_010940408.1
OG0000760	Desulfocapsa_13_biocide	WP_228130188.1	Utg864866_56
OG0000760	Desulfocapsa_06_corrosive	WP_228130188.1	Utg323140_99
OG0000760	Desulfocapsa sulfexigens DSM 10523	WP_228130188.1	WP_015402787.1
OG0000760	Desulfosediminicola flagellatus IMCC35005	WP_228130188.1	WP_136805900.1
OG0000760	Desulfosediminicola ganghwensis IMCC35004	WP_228130188.1	WP_136797423.1
OG0000760	Desulforhopalus vacuolatus DSM 9700	WP_228130188.1	WP_205218807.1
OG0000761	Shewanella oneidensis MR-1	WP_011187967.1	WP_011072377.1
OG0000761	Acidithiobacillus ferrooxidans YNTRS-40	WP_011187967.1	WP_012536427.1
OG0000761	Geobacter sulfurreducens PCA	WP_011187967.1	WP_010942107.1
OG0000761	Desulfovibrio ferrophilus IS5	WP_011187967.1	WP_126376105.1
OG0000761	Desulfovibrio vulgaris DP4	WP_011187967.1	WP_010938200.1
OG0000761	Desulforhopalus vacuolatus DSM 9700	WP_011187967.1	WP_205218558.1
OG0000761	Desulfosediminicola ganghwensis IMCC35004	WP_011187967.1	WP_136796171.1
OG0000761	Desulfosediminicola flagellatus IMCC35005	WP_011187967.1	WP_136809241.1
OG0000761	Desulfocapsa sulfexigens DSM 10523	WP_011187967.1	WP_015403142.1
OG0000761	Desulfocapsa_13_biocide	WP_011187967.1	Utg865370_36
OG0000761	Desulfocapsa_06_corrosive	WP_011187967.1	Utg323266_44
OG0000762	Desulfovibrio vulgaris DP4	WP_011190198.1	WP_011792572.1
OG0000762	Desulfovibrio ferrophilus IS5	WP_011190198.1	WP_126380748.1
OG0000762	Acidithiobacillus ferrooxidans YNTRS-40	WP_011190198.1	WP_012536445.1
OG0000762	Geobacter sulfurreducens PCA	WP_011190198.1	WP_010940819.1
OG0000762	Shewanella oneidensis MR-1	WP_011190198.1	WP_011070644.1
OG0000762	Desulforhopalus vacuolatus DSM 9700	WP_011190198.1	WP_205219620.1
OG0000762	Desulfocapsa sulfexigens DSM 10523	WP_011190198.1	WP_015402667.1
OG0000762	Desulfocapsa_13_biocide	WP_011190198.1	Utg857152_182
OG0000762	Desulfocapsa_06_corrosive	WP_011190198.1	Utg323180_108
OG0000762	Desulfosediminicola ganghwensis IMCC35004	WP_011190198.1	WP_136795924.1
OG0000762	Desulfosediminicola flagellatus IMCC35005	WP_011190198.1	WP_136806140.1
OG0000763	Acidithiobacillus ferrooxidans YNTRS-40	WP_011190199.1	WP_012536446.1
OG0000763	Shewanella oneidensis MR-1	WP_011190199.1	WP_011073286.1
OG0000763	Desulfovibrio vulgaris DP4	WP_011190199.1	WP_010938389.1
OG0000763	Desulfovibrio ferrophilus IS5	WP_011190199.1	WP_126379573.1
OG0000763	Geobacter sulfurreducens PCA	WP_011190199.1	WP_010940821.1
OG0000763	Desulfocapsa_13_biocide	WP_011190199.1	Utg857152_181
OG0000763	Desulfocapsa_06_corrosive	WP_011190199.1	Utg323180_107
OG0000763	Desulfocapsa sulfexigens DSM 10523	WP_011190199.1	WP_015402668.1
OG0000763	Desulfosediminicola ganghwensis IMCC35004	WP_011190199.1	WP_136795925.1
OG0000763	Desulfosediminicola flagellatus IMCC35005	WP_011190199.1	WP_136806139.1
OG0000763	Desulforhopalus vacuolatus DSM 9700	WP_011190199.1	WP_205219621.1
OG0000764	Shewanella oneidensis MR-1	WP_011188073.1	WP_011073284.1
OG0000764	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188073.1	WP_012536447.1
OG0000764	Geobacter sulfurreducens PCA	WP_011188073.1	WP_010940824.1
OG0000764	Desulfovibrio vulgaris DP4	WP_011188073.1	WP_011792535.1
OG0000764	Desulfovibrio ferrophilus IS5	WP_011188073.1	WP_126379571.1
OG0000764	Desulforhopalus vacuolatus DSM 9700	WP_011188073.1	WP_205218425.1
OG0000764	Desulfocapsa sulfexigens DSM 10523	WP_011188073.1	WP_015403950.1
OG0000764	Desulfocapsa_13_biocide	WP_011188073.1	Utg857152_103
OG0000764	Desulfocapsa_06_corrosive	WP_011188073.1	Utg323300_379
OG0000764	Desulfosediminicola flagellatus IMCC35005	WP_011188073.1	WP_136807995.1
OG0000764	Desulfosediminicola ganghwensis IMCC35004	WP_011188073.1	WP_136795156.1
OG0000765	Acidithiobacillus ferrooxidans YNTRS-40	WP_011187322.1, WP_011189819.1	WP_012536465.1
OG0000765	Desulfocapsa_06_corrosive	WP_011187322.1, WP_011189819.1	Utg323152_356
OG0000765	Desulfocapsa_13_biocide	WP_011187322.1, WP_011189819.1	Utg857994_216
OG0000765	Geobacter sulfurreducens PCA	WP_011187322.1, WP_011189819.1	WP_010941053.1, WP_010940752.1
OG0000765	Desulfovibrio ferrophilus IS5	WP_011187322.1, WP_011189819.1	WP_126380406.1
OG0000765	Desulfovibrio vulgaris DP4	WP_011187322.1, WP_011189819.1	WP_010937393.1
OG0000765	Desulfosediminicola flagellatus IMCC35005	WP_011187322.1, WP_011189819.1	WP_176371610.1
OG0000765	Desulfosediminicola ganghwensis IMCC35004	WP_011187322.1, WP_011189819.1	WP_136795281.1
OG0000765	Desulforhopalus vacuolatus DSM 9700	WP_011187322.1, WP_011189819.1	WP_205219073.1
OG0000766	Desulfovibrio vulgaris DP4	WP_011187956.1	WP_010939096.1
OG0000766	Desulfovibrio ferrophilus IS5	WP_011187956.1	WP_126377288.1
OG0000766	Desulforhopalus vacuolatus DSM 9700	WP_011187956.1	WP_205220395.1
OG0000766	Acidithiobacillus ferrooxidans YNTRS-40	WP_011187956.1	WP_012536494.1
OG0000766	Shewanella oneidensis MR-1	WP_011187956.1	WP_011071550.1
OG0000766	Geobacter sulfurreducens PCA	WP_011187956.1	WP_010942471.1
OG0000766	Desulfosediminicola ganghwensis IMCC35004	WP_011187956.1	WP_136796097.1
OG0000766	Desulfosediminicola flagellatus IMCC35005	WP_011187956.1	WP_136809134.1
OG0000766	Desulfocapsa_13_biocide	WP_011187956.1	Utg861744_46
OG0000766	Desulfocapsa_06_corrosive	WP_011187956.1	Utg323160_38
OG0000766	Desulfocapsa sulfexigens DSM 10523	WP_011187956.1	WP_015403369.1
OG0000767	Shewanella oneidensis MR-1	WP_011188486.1	WP_011071557.1
OG0000767	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188486.1	WP_012536497.1
OG0000767	Geobacter sulfurreducens PCA	WP_011188486.1	WP_010942868.1
OG0000767	Desulfovibrio vulgaris DP4	WP_011188486.1	WP_081428877.1
OG0000767	Desulfovibrio ferrophilus IS5	WP_011188486.1	WP_126379398.1
OG0000767	Desulforhopalus vacuolatus DSM 9700	WP_011188486.1	WP_205218656.1
OG0000767	Desulfocapsa_13_biocide	WP_011188486.1	Utg860814_97
OG0000767	Desulfocapsa_06_corrosive	WP_011188486.1	Utg323180_507
OG0000767	Desulfocapsa sulfexigens DSM 10523	WP_011188486.1	WP_015402388.1
OG0000767	Desulfosediminicola flagellatus IMCC35005	WP_011188486.1	WP_136806713.1
OG0000767	Desulfosediminicola ganghwensis IMCC35004	WP_011188486.1	WP_136796488.1
OG0000768	Shewanella oneidensis MR-1	WP_011188930.1	WP_011071558.1
OG0000768	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188930.1	WP_012536498.1
OG0000768	Desulfovibrio ferrophilus IS5	WP_011188930.1	WP_126380338.1
OG0000768	Desulfovibrio vulgaris DP4	WP_011188930.1	WP_010937363.1
OG0000768	Geobacter sulfurreducens PCA	WP_011188930.1	WP_193360270.1
OG0000768	Desulforhopalus vacuolatus DSM 9700	WP_011188930.1	WP_205218690.1
OG0000768	Desulfocapsa_06_corrosive	WP_011188930.1	Utg323632_232
OG0000768	Desulfocapsa_13_biocide	WP_011188930.1	Utg858432_125
OG0000768	Desulfocapsa sulfexigens DSM 10523	WP_011188930.1	WP_015405616.1
OG0000768	Desulfosediminicola ganghwensis IMCC35004	WP_011188930.1	WP_228721346.1
OG0000768	Desulfosediminicola flagellatus IMCC35005	WP_011188930.1	WP_228723386.1
OG0000769	Shewanella oneidensis MR-1	WP_011188396.1	WP_011071785.1
OG0000769	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188396.1	WP_012536522.1
OG0000769	Desulfovibrio vulgaris DP4	WP_011188396.1	WP_010938172.1
OG0000769	Desulfovibrio ferrophilus IS5	WP_011188396.1	WP_126378876.1
OG0000769	Geobacter sulfurreducens PCA	WP_011188396.1	WP_010942565.1
OG0000769	Desulfosediminicola ganghwensis IMCC35004	WP_011188396.1	WP_136798055.1
OG0000769	Desulfosediminicola flagellatus IMCC35005	WP_011188396.1	WP_136810602.1
OG0000769	Desulfocapsa_13_biocide	WP_011188396.1	Utg858494_100
OG0000769	Desulfocapsa_06_corrosive	WP_011188396.1	Utg323448_91
OG0000769	Desulfocapsa sulfexigens DSM 10523	WP_011188396.1	WP_015404311.1
OG0000769	Desulforhopalus vacuolatus DSM 9700	WP_011188396.1	WP_275888946.1
OG0000770	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188398.1	WP_012536523.1
OG0000770	Shewanella oneidensis MR-1	WP_011188398.1	WP_011071787.1
OG0000770	Desulfovibrio ferrophilus IS5	WP_011188398.1	WP_126378880.1
OG0000770	Desulfovibrio vulgaris DP4	WP_011188398.1	WP_011792660.1
OG0000770	Geobacter sulfurreducens PCA	WP_011188398.1	WP_010942563.1
OG0000770	Desulfocapsa_13_biocide	WP_011188398.1	Utg858494_98
OG0000770	Desulfocapsa_06_corrosive	WP_011188398.1	Utg323448_93
OG0000770	Desulfocapsa sulfexigens DSM 10523	WP_011188398.1	WP_015404313.1
OG0000770	Desulfosediminicola ganghwensis IMCC35004	WP_011188398.1	WP_136798053.1
OG0000770	Desulfosediminicola flagellatus IMCC35005	WP_011188398.1	WP_136810604.1
OG0000770	Desulforhopalus vacuolatus DSM 9700	WP_011188398.1	WP_205217913.1
OG0000771	Shewanella oneidensis MR-1	WP_156792213.1	WP_011071788.1
OG0000771	Acidithiobacillus ferrooxidans YNTRS-40	WP_156792213.1	WP_012536524.1
OG0000771	Desulfovibrio ferrophilus IS5	WP_156792213.1	WP_126378882.1
OG0000771	Desulfovibrio vulgaris DP4	WP_156792213.1	WP_011792661.1
OG0000771	Geobacter sulfurreducens PCA	WP_156792213.1	WP_010942562.1
OG0000771	Desulfocapsa_13_biocide	WP_156792213.1	Utg858494_97
OG0000771	Desulfocapsa_06_corrosive	WP_156792213.1	Utg323448_94
OG0000771	Desulfocapsa sulfexigens DSM 10523	WP_156792213.1	WP_015404314.1
OG0000771	Desulforhopalus vacuolatus DSM 9700	WP_156792213.1	WP_205217912.1
OG0000771	Desulfosediminicola ganghwensis IMCC35004	WP_156792213.1	WP_228721396.1
OG0000771	Desulfosediminicola flagellatus IMCC35005	WP_156792213.1	WP_136810605.1
OG0000772	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188400.1	WP_012536525.1
OG0000772	Shewanella oneidensis MR-1	WP_011188400.1	WP_011071789.1
OG0000772	Desulfovibrio vulgaris DP4	WP_011188400.1	WP_010938167.1
OG0000772	Desulfovibrio ferrophilus IS5	WP_011188400.1	WP_126378884.1
OG0000772	Geobacter sulfurreducens PCA	WP_011188400.1	WP_010942561.1
OG0000772	Desulfocapsa_06_corrosive	WP_011188400.1	Utg323448_95
OG0000772	Desulfocapsa sulfexigens DSM 10523	WP_011188400.1	WP_015404315.1
OG0000772	Desulfocapsa_13_biocide	WP_011188400.1	Utg858494_95
OG0000772	Desulfosediminicola flagellatus IMCC35005	WP_011188400.1	WP_136810606.1
OG0000772	Desulfosediminicola ganghwensis IMCC35004	WP_011188400.1	WP_136798052.1
OG0000772	Desulforhopalus vacuolatus DSM 9700	WP_011188400.1	WP_205217911.1
OG0000773	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188401.1	WP_012536526.1
OG0000773	Shewanella oneidensis MR-1	WP_011188401.1	WP_011071790.1
OG0000773	Desulfovibrio ferrophilus IS5	WP_011188401.1	WP_126378886.1
OG0000773	Desulfovibrio vulgaris DP4	WP_011188401.1	WP_011792663.1
OG0000773	Geobacter sulfurreducens PCA	WP_011188401.1	WP_010942560.1
OG0000773	Desulfocapsa_13_biocide	WP_011188401.1	Utg858494_94
OG0000773	Desulfocapsa_06_corrosive	WP_011188401.1	Utg323448_96
OG0000773	Desulfocapsa sulfexigens DSM 10523	WP_011188401.1	WP_015404316.1
OG0000773	Desulfosediminicola flagellatus IMCC35005	WP_011188401.1	WP_136810607.1
OG0000773	Desulfosediminicola ganghwensis IMCC35004	WP_011188401.1	WP_136798051.1
OG0000773	Desulforhopalus vacuolatus DSM 9700	WP_011188401.1	WP_205217910.1
OG0000774	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188402.1	WP_012536527.1
OG0000774	Shewanella oneidensis MR-1	WP_011188402.1	WP_011071791.1
OG0000774	Desulfovibrio vulgaris DP4	WP_011188402.1	WP_011792664.1
OG0000774	Desulfovibrio ferrophilus IS5	WP_011188402.1	WP_126378888.1
OG0000774	Geobacter sulfurreducens PCA	WP_011188402.1	WP_010942559.1
OG0000774	Desulforhopalus vacuolatus DSM 9700	WP_011188402.1	WP_205217909.1
OG0000774	Desulfocapsa sulfexigens DSM 10523	WP_011188402.1	WP_015404317.1
OG0000774	Desulfocapsa_06_corrosive	WP_011188402.1	Utg323448_97
OG0000774	Desulfocapsa_13_biocide	WP_011188402.1	Utg858494_93
OG0000774	Desulfosediminicola flagellatus IMCC35005	WP_011188402.1	WP_136810608.1
OG0000774	Desulfosediminicola ganghwensis IMCC35004	WP_011188402.1	WP_136798050.1
OG0000775	Shewanella oneidensis MR-1	WP_156792175.1	WP_011071792.1
OG0000775	Acidithiobacillus ferrooxidans YNTRS-40	WP_156792175.1	WP_012536528.1
OG0000775	Geobacter sulfurreducens PCA	WP_156792175.1	WP_010942908.1
OG0000775	Desulfovibrio ferrophilus IS5	WP_156792175.1	WP_172961585.1
OG0000775	Desulfovibrio vulgaris DP4	WP_156792175.1	WP_011791908.1
OG0000775	Desulfocapsa sulfexigens DSM 10523	WP_156792175.1	WP_015403854.1
OG0000775	Desulfocapsa_13_biocide	WP_156792175.1	Utg857152_8
OG0000775	Desulfocapsa_06_corrosive	WP_156792175.1	Utg323300_280
OG0000775	Desulforhopalus vacuolatus DSM 9700	WP_156792175.1	WP_240191916.1
